centerY,centerX,orientation,major_axis_length,minor_axis_length
599.905,1232.082,0.005,7.089,6.596
351.617,550.045,0.253,6.574,6.438
671.156,536.262,-0.218,6.992,6.424
614.413,535.725,0.088,7.555,7.046
468.167,806.295,-0.15,8.509,7.86
612.557,232.557,-0.002,5.567,5.053
464.688,827.96,0.14,7.494,7.36
460.42,1066.316,-0.285,7.528,7.361
290.3,784.5,0.135,6.087,5.777
671.846,985.891,-0.109,8.412,7.602
337.751,1196.472,-0.04,8.985,8.106
457.296,1116.447,-0.098,9.339,8.766
669.614,653.62,-0.135,7.645,6.92
341.651,986.147,-0.051,8.862,7.834
342.218,902.188,-0.052,8.443,7.613
289.148,860.516,0.055,6.635,6.137
613.502,924.152,0.003,9.071,7.824
276.467,416.451,0.068,6.435,6.037
674.27,887.751,-0.069,8.173,7.373
289.422,947.641,0.116,6.762,6.03
666.479,431.597,0.04,6.477,5.856
354.224,278.5,0.389,4.497,4.097
290.547,800.985,0.042,6.853,6.374
286.183,1144.725,-0.162,7.196,6.781
471.683,910.659,-0.283,7.315,7.134
291.941,582.518,0.105,5.364,5.034
351.191,627.37,-0.237,7.361,7.003
672.533,785.335,-0.043,8.033,7.207
285.883,1114.062,0.146,7.059,6.537
461.503,584.369,0.012,7.152,6.629
464.764,850.467,-0.221,7.966,7.798
614.764,838.588,-0.082,9.06,8.183
455.365,1018.889,-0.006,9.628,8.966
566.371,700.049,-0.0,8.888,8.027
273.836,830.116,-0.152,8.052,7.474
290.557,641.511,-0.001,5.484,5.108
672.723,1176.15,-0.047,8.963,7.813
335.16,1073.458,0.08,8.786,8.147
550.581,1183.624,0.103,11.674,10.808
274.497,670.159,-0.011,7.369,6.785
292.103,546.19,0.692,4.404,4.211
345.07,815.828,-0.164,7.888,7.508
287.531,1018.715,0.141,6.627,6.255
351.461,487.133,0.064,6.71,6.087
354.375,323.216,-0.415,5.317,5.281
465.518,728.821,-0.216,8.047,7.711
288.55,958.566,0.157,7.13,5.798
348.464,720.867,-0.045,7.624,6.939
291.797,564.22,-0.139,4.512,4.21
452.678,1134.663,-0.136,8.367,7.922
544.901,383.901,-0.086,7.8,7.431
290.745,700.598,0.475,5.795,5.613
544.799,129.925,-0.055,7.447,6.796
286.212,1042.564,0.09,7.633,6.884
715.595,538.424,-0.002,8.615,7.587
290.886,723.632,-0.5,6.215,5.843
633.706,1025.463,0.007,8.476,7.557
272.358,906.668,0.026,8.187,7.273
613.582,321.336,0.038,6.057,5.779
615.099,422.98,0.081,7.309,6.619
275.6,574.392,-0.114,6.589,6.043
451.435,335.882,-1.535,5.246,5.165
611.559,161.831,0.778,4.404,4.285
661.964,317.429,0.015,5.376,4.969
290.541,753.037,0.119,6.122,5.649
452.258,457.318,0.064,6.6,6.373
275.568,519.568,-0.003,6.729,6.253
290.292,681.539,-0.309,5.545,5.108
463.318,635.5,0.0,5.473,5.108
270.626,1230.604,0.097,8.016,7.221
274.829,589.95,0.098,6.874,6.483
276.009,495.714,0.084,6.24,5.731
670.991,1116.511,0.033,8.949,8.074
290.768,662.884,0.051,5.639,5.38
276.4,391.7,-0.116,6.126,5.731
272.284,952.91,0.053,8.437,7.587
286.87,1071.484,0.091,7.322,6.994
277.442,315.8,-0.047,5.781,5.243
278.035,219.837,0.206,5.377,5.1
613.089,678.893,0.055,7.672,7.014
276.58,456.69,0.165,5.978,5.323
544.029,272.959,0.04,7.726,7.052
274.318,751.949,0.158,7.374,6.778
