centerY,centerX,orientation,major_axis_length,minor_axis_length
456.33,1089.781,-0.043,10.217,9.257
353.642,357.938,-0.133,5.228,4.978
615.253,477.873,0.047,7.406,6.793
353.746,310.048,0.204,4.66,4.312
289.83,704.03,0.028,6.014,5.317
615.817,903.629,0.061,8.911,7.999
614.421,370.842,-0.05,6.75,6.28
672.304,948.217,-0.019,8.619,7.648
460.574,1121.263,-0.285,7.978,7.584
290.714,724.311,0.681,6.178,6.142
289.156,943.939,0.187,7.046,6.638
472.376,964.601,0.039,7.62,7.227
613.612,742.473,-0.139,8.158,7.336
545.384,192.098,-0.064,7.464,7.008
290.011,680.057,-0.197,5.351,5.238
465.357,795.362,-0.206,8.185,7.628
467.413,871.38,-0.276,8.345,8.121
611.5,196.0,0.0,4.777,4.404
456.613,1195.982,-0.085,10.91,9.715
354.0,268.37,0.0,4.251,4.042
715.507,600.126,0.005,8.77,7.811
274.601,724.119,0.319,7.487,7.154
290.289,845.956,0.109,6.7,6.413
451.49,375.9,0.163,5.866,5.425
614.892,594.41,-0.05,7.533,7.014
464.78,649.262,-0.101,7.96,7.639
350.734,681.977,-0.159,7.554,7.305
469.039,891.624,0.094,8.153,8.011
273.58,810.596,0.018,8.09,7.402
292.62,560.042,-0.221,4.906,4.605
343.176,1049.505,-0.043,8.682,8.137
291.52,637.794,0.073,5.82,5.588
544.477,339.541,0.028,8.604,8.064
332.588,1261.657,0.016,9.321,8.372
338.873,968.43,0.115,8.768,8.028
350.564,600.968,-0.012,7.14,6.956
464.813,909.201,-0.016,8.362,8.155
272.049,966.529,0.009,8.401,7.737
672.04,589.0,0.0,7.227,6.558
336.487,1142.863,0.018,9.053,7.943
288.351,1013.809,-0.03,6.875,6.068
464.391,674.641,0.435,5.471,5.367
667.9,481.4,-0.074,6.755,6.116
276.728,464.0,0.106,6.456,5.628
716.461,441.863,-0.023,10.134,9.608
351.925,535.067,0.262,6.656,6.422
454.257,508.919,-0.461,6.919,6.81
351.505,468.945,-0.028,6.056,5.72
604.094,685.906,0.016,4.261,3.986
275.519,570.044,0.108,6.714,6.399
543.872,1267.062,-0.109,11.529,10.767
273.632,888.357,0.073,7.876,7.359
673.566,847.346,-0.091,8.079,7.162
671.751,1047.567,-0.084,8.861,7.802
611.865,127.923,-0.282,4.164,4.004
716.493,514.116,-0.07,9.729,9.038
288.678,906.479,-0.196,6.424,6.003
276.525,439.95,-0.128,5.839,5.498
611.785,992.991,-0.06,8.862,8.021
346.81,778.989,-0.235,7.887,7.626
342.083,1176.021,0.083,4.163,3.659
393.841,1164.739,-0.028,4.907,4.5
673.087,713.471,-0.071,7.752,7.066
544.632,454.359,0.018,9.018,8.155
663.43,357.595,-0.073,5.099,4.945
561.41,49.342,-0.107,6.241,5.966
393.343,1240.535,-0.229,5.748,5.501
285.591,1200.974,0.093,7.165,6.838
286.455,1122.625,-0.049,7.705,7.272
290.443,657.477,-0.082,5.529,5.078
288.079,1073.309,-0.189,6.903,6.419
662.371,261.5,0.0,4.831,4.62
566.59,768.341,-0.12,8.621,8.02
638.201,1090.767,-0.092,8.7,8.011
272.022,1060.568,0.067,7.956,7.413
276.495,396.262,-0.027,6.012,5.665
289.93,893.0,0.208,6.511,6.269
612.714,275.114,-0.105,5.948,5.615
467.857,554.375,-0.02,4.431,4.01
286.352,1103.449,0.085,7.85,7.129
570.228,597.315,0.164,8.604,8.101
341.824,877.034,0.124,8.478,7.652
673.137,1242.606,-0.088,9.564,8.286
274.723,696.667,0.076,7.395,6.847
672.754,1188.634,-0.002,8.938,7.984
