centerY,centerX,orientation,major_axis_length,minor_axis_length
615.135,494.224,0.141,7.357,6.753
612.654,288.0,0.0,5.96,5.54
454.87,1218.415,-0.076,11.294,10.406
663.854,370.225,0.179,5.519,5.162
472.198,980.198,-0.349,7.494,7.31
674.08,731.591,-0.064,7.779,7.2
351.863,482.032,-0.251,6.39,6.182
292.083,584.262,-0.292,5.39,4.959
350.079,616.515,0.08,7.427,7.063
614.091,611.445,-0.015,7.44,7.013
352.59,549.892,-0.289,6.764,6.542
668.541,496.045,0.072,6.753,6.278
614.63,385.79,-0.219,6.861,6.4
459.989,1137.513,-0.79,7.777,7.658
336.035,1162.511,-0.037,8.927,8.16
463.957,667.69,-0.013,7.848,7.588
571.691,616.138,-0.123,8.659,7.987
467.086,889.971,0.052,8.348,7.977
612.159,206.439,-0.299,5.288,4.938
290.224,691.647,0.258,5.344,5.056
349.918,698.152,0.005,7.7,7.069
346.518,796.036,0.083,8.029,7.638
353.797,319.768,-0.163,4.817,4.576
394.292,1174.306,-0.049,4.95,4.662
342.787,1068.261,-0.033,8.909,8.227
671.201,966.053,0.014,8.67,7.671
289.819,906.819,0.087,6.584,6.162
289.233,957.76,-0.161,7.22,6.616
464.213,686.0,0.0,5.534,5.411
288.046,1020.469,0.201,6.523,6.337
285.509,1188.273,0.024,7.614,6.905
545.632,209.902,-0.379,7.335,7.078
274.799,740.052,0.11,7.661,7.239
614.069,761.147,-0.031,8.526,7.612
338.877,988.465,-0.034,8.952,8.104
451.653,388.235,-0.469,5.787,5.388
562.946,63.485,-0.07,6.757,6.12
464.188,926.923,-0.014,8.34,7.904
290.481,625.709,0.055,5.12,4.931
288.756,920.545,0.046,6.475,6.057
291.178,647.844,0.177,5.469,5.241
290.31,716.58,-0.423,5.793,5.509
672.167,604.877,-0.07,7.53,6.852
467.507,546.268,0.098,4.829,4.686
456.53,1110.664,-0.026,10.151,9.345
354.0,276.552,0.0,4.426,4.155
353.652,368.935,0.196,5.578,5.287
272.078,984.381,0.069,8.644,8.026
674.245,864.885,-0.093,8.44,7.248
672.079,1066.0,0.0,8.826,7.712
566.093,788.347,-0.092,9.046,8.307
289.67,777.661,-0.182,6.247,5.86
275.802,522.033,-0.074,6.567,5.876
290.351,736.946,-0.087,6.092,5.817
672.623,1210.014,-0.072,8.771,7.81
614.941,922.644,-0.047,8.75,7.964
290.928,809.536,-0.261,6.746,6.522
611.835,1013.331,0.079,9.057,8.297
545.212,359.296,-0.218,8.336,7.752
276.095,478.19,0.116,6.453,5.718
632.389,1233.204,-0.063,10.147,8.782
716.91,533.745,-0.053,10.089,9.153
289.758,668.473,0.024,5.675,5.104
276.32,454.087,0.144,6.076,5.405
393.294,1253.618,-0.155,5.907,5.536
715.152,617.99,0.022,8.61,7.758
