centerY,centerX,orientation,major_axis_length,minor_axis_length
455.971,989.596,0.137,9.651,9.131
599.838,1207.387,0.101,6.964,6.508
287.569,1008.264,0.024,7.003,6.54
460.042,1043.44,-0.176,7.393,7.232
671.665,960.06,-0.052,8.842,7.739
351.965,529.83,0.128,6.792,6.606
463.769,826.118,-0.595,7.786,7.6
471.535,888.232,-0.148,7.17,6.876
336.495,1044.209,-0.041,8.838,7.935
465.806,778.115,-0.186,8.033,7.569
351.245,468.038,-0.1,6.092,5.536
454.386,1085.823,-0.131,9.247,8.744
348.476,696.341,0.197,7.675,7.055
673.906,862.22,-0.119,8.147,7.466
612.207,215.878,0.314,5.236,5.008
613.85,511.256,-0.167,7.365,6.916
337.538,1250.475,-0.03,9.147,8.348
290.258,706.032,-0.42,5.516,5.381
354.152,309.561,0.741,4.683,4.519
291.127,646.029,0.163,5.86,5.547
351.562,408.247,0.122,5.649,5.036
286.521,1020.423,0.135,7.822,6.682
465.921,702.367,-0.076,7.757,7.265
276.026,435.956,0.066,6.363,5.693
289.729,664.294,0.224,5.482,4.946
565.707,506.011,-0.099,7.922,7.279
612.951,810.478,-0.073,8.853,8.124
290.692,766.496,-0.083,6.152,6.045
666.488,411.504,0.019,6.444,5.981
285.923,1050.143,0.005,7.616,7.028
290.053,683.274,-0.254,5.648,5.359
288.707,936.0,0.0,6.897,6.459
543.808,245.647,-0.172,7.481,7.098
276.121,396.565,-0.279,6.46,6.107
393.921,1184.492,0.055,4.651,4.332
274.038,805.781,-0.058,7.904,7.377
451.375,1107.466,0.044,8.32,7.956
273.912,704.641,0.059,7.684,7.042
631.897,998.141,-0.013,8.02,7.35
673.094,759.712,0.014,7.483,6.806
668.946,628.667,-0.004,7.257,6.475
285.679,1153.661,-0.257,7.563,7.071
612.052,651.488,-0.021,7.684,7.122
715.721,512.319,-0.018,8.643,7.517
392.803,1245.908,-0.151,5.085,4.785
546.021,1147.62,0.07,12.499,10.931
341.3,959.485,0.013,8.946,8.075
670.173,1087.278,-0.071,9.163,8.238
463.0,620.0,0.785,5.321,5.321
274.733,647.764,-0.038,7.572,6.941
350.993,604.993,-0.024,7.161,6.578
614.835,894.371,-0.026,8.91,8.002
274.265,727.535,0.088,7.632,7.085
544.812,355.696,-0.12,8.399,7.848
276.094,498.52,0.094,6.55,6.159
625.918,1115.91,0.011,9.427,8.242
289.52,924.646,0.026,7.059,5.807
288.016,995.281,0.065,6.602,6.167
464.136,802.988,-0.199,7.576,6.807
345.063,789.597,-0.266,7.96,7.646
614.594,401.211,-0.067,6.661,6.15
