centerY,centerX,orientation,major_axis_length,minor_axis_length
615.214,486.252,-0.096,7.377,6.865
351.391,475.873,-0.139,6.066,5.785
614.556,378.419,-0.031,6.537,6.043
289.852,900.17,0.144,6.697,6.419
460.103,1129.695,0.16,7.553,7.333
663.674,364.084,-0.261,5.775,5.248
613.01,752.064,-0.058,8.597,7.509
455.971,1207.283,0.013,11.39,10.453
612.67,281.915,-0.036,5.986,5.624
456.543,1100.607,-0.067,10.448,9.547
472.337,972.581,-0.058,7.575,7.229
562.293,56.5,0.0,6.259,5.899
289.973,852.907,0.048,7.13,6.702
674.061,856.361,0.04,8.049,7.122
464.589,918.238,0.327,8.135,7.905
353.512,364.0,0.0,5.376,4.869
350.211,608.888,-0.118,7.473,6.862
341.637,886.458,0.008,8.663,7.798
350.061,690.116,0.071,7.795,7.39
465.627,805.467,-0.179,8.28,8.141
352.061,542.78,-0.262,6.628,6.345
451.653,382.235,-0.469,5.787,5.388
290.023,686.0,0.0,5.373,5.164
289.877,771.649,-0.029,6.281,5.791
611.59,1003.347,-0.104,8.791,8.039
716.435,452.035,-0.086,10.322,9.65
673.562,722.545,0.023,7.85,7.128
290.402,730.684,-0.053,6.271,5.948
668.352,488.875,0.028,6.594,6.194
347.062,787.674,-0.436,7.944,7.737
466.891,880.725,-0.141,8.338,8.053
469.02,901.5,0.0,8.055,7.828
671.99,957.578,-0.031,8.827,7.438
338.741,978.709,0.077,8.85,7.92
331.773,1271.211,-0.01,9.463,8.615
614.97,603.367,-0.015,7.555,6.988
291.278,600.431,0.179,4.944,4.667
290.485,710.606,0.206,5.868,5.386
715.885,523.771,-0.165,9.635,9.216
463.923,658.869,-0.096,7.816,7.458
343.106,1058.912,-0.116,8.921,8.113
545.542,201.333,-0.043,7.684,7.335
288.856,1012.265,-0.008,6.62,6.353
291.096,803.719,0.235,6.183,5.874
273.648,819.194,0.117,8.182,7.622
288.77,836.3,-0.129,5.793,5.513
615.013,913.308,0.078,9.037,8.0
289.406,951.147,0.034,6.974,6.524
671.804,597.063,-0.06,7.552,6.655
672.524,1199.652,-0.092,9.12,8.128
454.562,517.26,-0.17,7.001,6.635
566.534,778.625,-0.163,9.017,8.188
612.148,132.148,0.24,4.31,4.008
672.93,1252.689,-0.041,9.461,8.206
291.641,579.513,-0.387,5.162,4.814
272.458,950.514,-0.031,7.972,7.054
287.232,1081.364,-0.019,7.078,6.803
354.05,272.683,0.517,4.461,4.284
611.544,201.544,-0.785,5.072,4.946
336.538,1152.942,0.021,9.122,7.847
717.663,157.391,0.021,8.379,7.682
544.79,349.585,-0.184,8.337,7.829
277.535,295.758,0.112,5.861,5.381
672.102,1056.951,-0.08,8.995,7.976
286.46,1113.889,0.076,8.464,7.452
276.098,471.398,0.066,6.561,5.961
270.094,1263.406,1.54,7.898,7.738
631.062,1223.12,-0.018,9.889,8.823
275.152,577.855,0.128,7.064,6.534
467.806,557.435,-0.898,4.525,4.41
292.525,546.068,0.256,4.436,4.248
274.595,731.767,-0.003,7.686,6.758
289.016,913.566,-0.007,6.761,6.069
638.336,1100.733,-0.039,8.899,7.762
556.098,867.406,-0.054,9.176,8.116
292.175,564.439,0.181,4.43,4.075
464.133,680.813,0.028,5.188,4.626
715.283,609.415,0.014,8.511,7.933
272.989,1068.938,-0.444,7.578,7.47
662.727,266.273,0.252,4.877,4.304
570.95,606.831,-0.151,8.701,8.017
545.036,464.987,-0.24,8.72,8.181
282.565,1263.8,1.544,5.347,5.082
271.56,1022.729,-0.01,8.942,7.761
285.286,1179.878,-0.143,6.903,6.778
353.986,314.899,-0.036,4.976,4.441
285.641,1209.241,0.062,7.701,7.039
293.833,504.104,-0.21,3.993,3.828
275.622,514.787,0.042,6.693,6.052
394.155,1169.707,-0.463,4.524,4.076
276.0,447.396,0.0,6.087,5.554
289.942,749.346,0.013,6.031,5.497
604.582,690.6,0.177,4.593,3.857
290.042,663.0,0.0,5.574,5.413
393.198,1246.99,-0.086,5.79,5.553
714.795,773.191,-0.065,9.985,9.343
276.812,342.03,-0.268,5.766,5.568
273.52,867.537,0.043,7.911,7.11
271.732,975.415,0.123,8.347,7.824
