centerY,centerX,orientation,major_axis_length,minor_axis_length
613.95,355.832,0.077,6.353,5.963
671.871,696.071,0.003,7.814,6.93
351.017,456.0,0.0,6.255,6.064
347.688,762.194,-0.227,7.895,7.496
336.056,1123.916,0.07,8.693,7.831
339.843,948.76,0.078,8.688,7.951
615.007,461.873,-0.023,7.206,6.63
290.364,832.479,0.149,6.797,6.57
613.228,724.193,-0.064,8.462,7.594
351.58,520.725,0.153,6.701,6.231
351.038,585.943,-0.174,7.195,7.011
612.409,262.312,0.193,5.609,5.291
456.225,1068.888,-0.068,9.961,9.113
290.856,784.265,-0.008,6.62,6.353
468.307,873.04,-0.233,8.103,7.819
460.554,1105.446,-0.034,7.421,7.125
334.227,1242.474,-0.061,9.474,8.438
286.342,1108.038,0.115,7.267,6.923
354.136,347.617,0.32,5.32,4.845
465.354,775.96,-0.082,8.207,7.676
560.009,35.551,-0.041,6.063,5.631
614.337,577.464,0.068,7.51,7.042
544.503,320.195,-0.171,8.18,7.583
290.048,730.248,0.02,6.1,5.491
468.196,853.127,-0.096,8.339,7.787
290.525,691.95,-0.128,5.839,5.498
291.422,626.745,-0.0,5.851,5.564
545.889,1243.947,0.063,11.747,10.701
464.938,891.829,0.027,7.965,7.722
544.157,433.599,-0.182,8.613,8.019
456.698,1173.52,0.045,11.823,10.257
274.433,708.474,0.121,7.714,7.056
354.106,300.576,0.242,4.894,4.329
615.844,884.829,-0.055,8.713,7.709
464.514,630.288,0.052,7.758,7.268
290.535,646.593,-0.163,5.464,5.041
291.887,566.194,0.051,4.56,4.367
350.96,665.908,-0.018,7.6,7.291
285.723,1184.684,0.246,7.231,6.824
636.388,1071.612,-0.063,8.953,7.964
672.915,829.5,0.0,8.332,7.174
291.523,585.938,0.086,4.802,4.32
667.215,466.746,-0.14,6.717,6.167
289.395,986.421,0.094,6.282,5.78
342.787,1030.756,-0.03,8.731,8.21
288.874,929.979,0.096,7.077,6.434
672.295,1029.756,-0.011,8.968,7.702
286.86,1058.401,-0.178,7.239,6.906
453.795,493.629,-0.035,6.687,6.283
557.853,837.89,-0.133,9.797,8.87
715.308,582.106,-0.002,8.607,7.693
611.682,185.818,-0.169,4.746,4.435
472.335,948.953,-0.187,7.592,7.142
291.338,605.792,-0.092,5.064,4.858
273.915,793.825,-0.063,7.796,7.228
276.411,450.065,-0.005,6.126,5.559
274.203,771.905,0.079,7.497,6.707
353.034,397.793,-0.201,5.321,5.223
672.106,573.156,-0.029,7.094,6.343
569.393,578.525,-0.057,8.692,8.017
673.307,930.569,-0.068,8.443,7.625
290.345,753.387,-0.144,6.306,6.003
274.556,680.523,0.071,7.32,6.668
393.535,1227.758,0.112,5.861,5.381
672.555,1167.546,-0.073,9.176,8.248
271.837,996.168,0.03,8.536,7.757
451.312,363.667,-0.04,5.665,5.232
274.82,614.417,-0.213,6.9,6.424
289.906,817.043,0.022,6.33,5.896
288.8,892.816,-0.023,6.455,6.173
342.758,858.995,0.057,8.327,7.568
272.341,949.254,-0.021,8.416,7.755
288.394,997.451,0.12,7.315,6.22
601.25,1272.871,0.072,6.847,6.505
545.101,173.919,-0.074,7.037,6.694
290.748,711.487,-0.07,6.135,5.975
612.326,973.064,0.031,8.898,7.798
278.356,215.544,-0.22,5.628,5.095
566.523,748.587,-0.046,9.045,8.269
716.832,494.288,-0.026,9.201,8.658
717.038,422.01,0.088,9.656,9.43
285.288,1154.516,0.114,7.291,6.69
276.852,425.704,-0.109,6.242,5.869
611.755,120.082,0.036,4.092,3.808
716.791,1050.305,-0.027,10.122,9.184
662.564,345.397,0.564,5.092,4.869
289.568,879.182,-0.115,6.863,6.134
717.709,133.255,-0.034,8.118,7.686
276.289,492.404,-0.013,6.301,5.766
464.471,663.067,-0.255,5.91,5.59
272.624,922.973,-0.009,8.008,7.398
292.345,551.5,-0.533,4.622,3.981
271.145,1234.388,-0.096,7.525,6.974
