centerY,centerX,orientation,major_axis_length,minor_axis_length
455.452,1028.47,-0.057,9.845,9.15
600.296,1240.282,-0.34,6.832,6.619
612.011,238.057,-0.197,5.351,5.238
614.246,543.497,0.162,7.635,7.125
615.341,847.637,-0.027,8.852,8.021
351.369,493.977,0.247,6.565,6.311
674.08,896.07,-0.009,8.399,7.585
472.04,918.04,0.346,7.532,7.433
465.363,836.458,-0.08,7.532,7.101
614.0,327.5,0.24,6.508,6.15
669.877,661.607,-0.059,7.567,6.852
671.893,994.144,-0.01,8.775,7.798
460.934,1073.802,-0.328,7.764,7.465
354.301,327.627,0.229,5.3,4.997
614.874,430.296,-0.011,6.757,6.372
557.38,8.2,-0.053,5.768,5.527
666.227,438.531,-0.095,6.677,6.097
289.535,866.535,-0.119,6.579,6.151
290.461,706.049,0.092,5.949,5.472
392.812,1268.494,0.035,5.398,5.028
344.518,824.036,0.083,8.029,7.638
544.153,282.278,-0.152,7.777,7.206
452.463,464.398,0.12,6.412,6.12
290.326,668.232,0.428,5.727,5.283
289.867,851.695,0.017,6.597,6.182
613.077,933.795,0.004,9.171,8.132
286.444,1152.321,-0.016,7.414,6.969
567.599,542.051,0.002,8.244,7.598
612.869,687.709,-0.037,7.883,7.064
458.442,1126.422,-0.092,9.092,8.79
468.786,815.405,-0.099,8.487,8.058
291.769,567.938,0.198,4.674,4.426
550.673,1195.802,0.061,11.768,10.658
290.667,806.906,-0.108,6.842,6.428
672.754,793.88,0.054,7.702,6.911
348.569,728.926,0.064,8.053,7.431
287.685,1026.016,-0.234,6.606,6.131
341.683,994.67,0.062,8.762,7.921
354.175,282.439,0.181,4.43,4.075
274.005,760.059,0.175,7.94,7.46
290.595,758.766,-0.221,6.091,5.799
464.901,858.25,-0.199,8.025,7.619
671.108,1125.91,-0.022,8.773,7.693
463.161,594.043,-0.278,7.812,7.582
465.239,737.522,0.043,8.185,7.974
634.089,1034.354,-0.007,8.286,7.377
452.924,1143.573,-0.235,8.364,8.038
351.151,634.887,-0.232,7.378,6.871
671.277,543.291,-0.108,7.111,6.317
273.36,838.14,-0.081,8.286,7.677
292.203,549.763,-0.353,4.498,4.181
290.875,646.362,0.104,5.134,4.96
351.252,557.058,-0.301,6.839,6.465
335.232,1083.294,0.02,8.87,8.19
463.716,640.789,0.121,5.689,5.329
716.474,456.466,-0.124,9.395,9.017
274.412,677.731,-0.137,7.287,6.986
352.853,375.867,0.072,5.037,4.769
611.381,165.937,0.171,4.604,4.37
662.079,322.855,0.012,5.138,4.743
545.271,138.44,-0.282,7.428,7.107
285.563,1121.546,0.09,7.734,7.157
