centerY,centerX,orientation,major_axis_length,minor_axis_length
454.042,1075.904,0.233,8.905,8.582
614.75,393.921,-0.046,6.93,6.431
463.969,817.87,-0.334,7.907,7.775
460.046,1035.757,-0.333,7.031,6.894
348.426,687.92,0.05,7.602,6.786
290.043,917.439,0.051,7.016,6.323
351.308,461.65,-0.029,6.324,6.037
291.198,640.415,-0.501,5.998,5.654
615.141,884.264,-0.011,9.018,7.775
287.209,1012.532,-0.064,7.286,6.907
612.082,210.2,-0.393,5.371,5.046
471.586,880.65,-0.503,7.087,7.046
290.944,760.349,-0.065,6.401,6.265
288.079,1000.228,0.112,6.765,6.02
290.173,834.535,-0.099,6.593,6.121
352.708,350.194,-0.149,4.956,4.643
351.882,402.657,0.034,5.803,5.611
351.953,522.606,-0.09,6.552,6.156
670.398,507.711,0.008,6.807,5.985
451.362,1098.527,-0.015,8.214,8.021
544.012,236.46,0.047,7.401,6.916
274.305,696.274,-0.036,7.579,6.893
336.355,1239.697,-0.019,8.917,8.137
465.853,768.723,-0.082,7.724,7.299
455.864,979.278,0.149,9.66,8.995
341.092,950.197,-0.018,8.737,7.943
613.873,503.134,-0.06,7.396,6.759
661.591,295.763,0.021,5.831,5.091
600.418,1199.05,-0.23,6.976,6.434
464.087,1092.87,0.089,5.548,5.275
350.9,597.067,-0.048,7.174,6.655
666.127,404.645,0.184,6.184,5.675
669.034,620.082,0.014,7.252,6.45
288.77,928.762,0.059,6.877,5.859
289.623,871.325,0.149,6.188,5.872
277.55,291.81,0.201,5.849,5.444
673.876,853.435,-0.016,8.144,7.273
669.962,1077.394,0.014,9.114,8.244
289.904,818.719,-0.235,6.183,5.874
671.052,1139.461,0.009,9.153,8.064
393.355,1240.312,-0.111,5.597,5.3
288.168,987.412,0.127,6.666,6.254
343.037,865.713,-0.075,7.982,7.501
273.941,719.473,-0.088,7.568,7.103
354.096,263.827,0.018,4.301,3.857
714.889,503.426,0.042,8.31,7.277
451.135,430.324,-0.576,6.046,5.848
274.853,640.1,-0.248,7.176,6.651
451.735,315.711,-0.356,5.286,4.994
631.421,988.716,-0.007,8.175,7.399
612.912,800.837,-0.06,8.993,8.048
289.553,677.479,0.131,5.675,5.282
285.879,1042.63,-0.163,7.41,7.083
291.447,600.434,0.183,5.071,4.796
285.509,1145.958,0.19,7.341,7.247
275.286,560.271,-0.228,6.617,6.404
344.941,780.822,-0.041,7.812,7.539
289.673,776.655,-0.036,6.117,5.888
561.923,754.0,0.0,8.669,7.66
613.042,294.729,0.219,6.281,5.99
716.251,962.333,-0.039,9.782,9.08
337.45,1034.844,-0.0,8.634,7.788
273.659,766.041,0.067,7.874,6.88
671.52,950.86,-0.076,8.402,7.579
544.603,1135.137,0.043,11.794,10.607
613.029,642.559,0.001,7.643,7.076
285.954,1082.947,-0.038,7.122,6.753
544.379,346.46,-0.001,8.412,7.501
289.788,658.438,0.077,5.224,4.875
354.36,305.16,-0.007,5.013,4.767
291.352,582.437,0.314,4.819,4.696
276.198,428.658,0.333,6.149,5.762
625.306,1106.123,-0.006,9.53,7.855
286.277,1113.632,-0.378,7.175,6.88
672.988,750.571,-0.029,7.55,6.785
292.14,548.0,0.0,4.392,4.155
565.161,496.695,-0.066,7.793,7.107
465.054,795.074,0.112,7.266,6.524
290.191,729.055,-0.135,6.228,5.625
339.024,1159.024,0.043,9.404,8.556
272.778,872.557,-0.003,8.47,7.291
272.55,918.063,-0.052,8.156,7.449
564.118,660.805,-0.059,8.813,7.947
276.026,466.763,0.023,6.327,5.745
457.127,552.703,-0.118,6.211,6.056
276.383,389.6,0.038,6.189,5.92
290.615,700.736,-0.431,5.597,5.197
466.661,693.043,-0.132,7.929,7.466
273.086,844.274,0.032,7.932,7.027
292.382,531.745,-0.417,4.361,4.018
462.756,614.965,-0.918,5.371,5.116
