centerY,centerX,orientation,major_axis_length,minor_axis_length
351.664,488.336,-0.158,6.587,6.201
464.081,935.971,0.027,8.346,7.978
614.094,620.322,-0.062,7.628,7.138
350.36,624.279,-0.101,7.604,7.208
289.81,914.022,0.34,6.791,6.422
463.886,676.342,-0.048,7.945,7.741
612.108,1023.517,-0.044,8.977,8.226
469.398,920.527,-0.079,8.096,7.313
456.951,1121.9,-0.046,10.346,9.509
467.683,899.663,-0.154,8.27,8.004
289.976,964.675,-0.121,7.542,7.0
664.23,376.44,-0.008,5.905,5.421
612.024,212.277,-0.308,5.306,4.989
290.114,722.467,-0.046,5.923,5.663
336.404,1171.996,0.024,9.148,8.005
288.115,1028.408,0.143,6.582,6.278
454.386,1230.795,-0.046,11.086,10.106
346.16,804.378,0.021,7.994,7.495
290.62,816.395,0.123,6.705,6.144
614.171,770.435,0.02,8.339,7.371
353.397,374.231,0.197,5.149,4.833
466.208,824.056,-0.19,8.136,7.706
612.661,294.312,0.934,6.013,5.768
674.428,740.35,0.031,8.009,7.153
341.311,904.306,-0.054,8.659,7.688
459.384,1145.692,-0.323,7.462,7.344
614.97,502.366,0.114,7.448,7.003
563.246,70.631,-0.082,6.359,6.102
339.259,998.342,-0.047,8.971,8.087
472.117,987.591,0.126,7.538,7.216
273.687,836.025,0.073,8.218,7.663
615.077,931.81,-0.045,8.877,7.93
292.398,588.699,0.163,5.341,4.964
290.548,697.827,-0.102,5.872,5.637
349.367,705.864,-0.043,7.524,7.166
353.797,324.768,-0.163,4.817,4.576
674.628,873.88,0.064,8.18,7.433
290.289,674.189,-0.279,5.551,5.177
290.694,743.323,-0.076,6.423,6.161
451.657,394.293,-0.605,5.782,5.459
572.239,625.394,0.077,8.832,8.143
289.736,850.273,0.199,6.217,5.632
670.685,975.301,-0.041,8.918,7.717
289.902,865.436,-0.106,6.721,6.297
464.648,692.259,0.72,5.959,5.769
672.248,612.95,-0.035,7.541,6.8
287.13,1096.959,0.015,7.614,7.075
715.717,627.345,-0.186,8.764,8.208
467.534,578.055,-0.233,4.947,4.69
275.145,592.483,-0.097,6.934,6.679
272.695,968.173,0.028,8.294,7.558
276.445,416.63,-0.019,6.339,5.991
614.664,393.066,0.124,6.763,6.458
671.65,1074.667,-0.074,9.447,8.289
467.757,549.5,-1.571,4.869,4.841
639.931,1120.193,-0.008,8.889,7.812
342.703,1077.243,-0.052,8.86,7.978
289.464,783.536,-0.117,6.532,6.095
392.99,1259.802,-0.104,5.738,5.331
716.882,543.645,-0.197,9.74,9.116
