centerY,centerX,orientation,major_axis_length,minor_axis_length
600.058,1223.935,-0.035,6.827,6.487
613.854,314.362,0.005,6.666,6.207
351.149,620.106,0.23,7.303,7.033
455.681,1009.53,0.033,9.758,9.1
289.935,940.283,0.128,6.93,6.351
452.0,1125.5,0.0,8.668,8.211
614.106,829.505,0.097,8.581,8.085
613.772,527.438,-0.023,7.324,7.037
290.048,853.984,0.148,6.542,6.088
544.114,264.074,-0.049,7.644,7.284
354.362,318.435,-0.052,4.864,4.522
463.608,630.268,-0.408,5.715,5.411
351.403,480.799,0.022,6.737,6.337
464.27,819.431,0.052,7.739,7.153
614.72,415.54,0.283,6.963,6.865
351.655,543.225,0.213,6.917,6.532
613.812,914.371,-0.07,8.917,7.998
549.812,1171.526,0.015,11.788,10.482
465.921,719.921,-0.007,7.631,7.375
467.816,797.073,0.035,8.285,7.921
464.495,842.403,-0.222,7.909,7.492
565.864,690.252,-0.133,8.565,7.949
662.141,311.718,0.169,5.442,4.967
460.19,1058.845,-0.275,7.458,7.184
275.677,512.202,-0.242,6.535,6.051
290.522,717.489,-0.081,5.632,5.21
273.538,821.985,0.048,8.184,7.57
348.542,712.582,-0.027,7.846,7.173
613.036,670.036,0.148,7.612,7.034
290.466,794.586,0.24,6.184,5.971
290.213,778.694,0.362,6.001,5.744
352.658,365.684,1.139,4.974,4.864
666.208,424.783,-0.114,6.493,5.881
289.835,675.541,-0.244,5.327,5.068
471.948,903.092,0.09,7.596,7.289
291.187,636.418,-0.065,5.548,5.228
674.082,879.297,-0.006,8.382,7.404
452.055,450.867,-0.371,6.624,6.153
460.539,576.829,-0.033,7.101,6.816
670.784,1106.61,-0.088,9.313,8.236
544.435,374.135,-0.078,8.035,7.64
545.486,122.049,-0.506,6.964,6.58
342.563,893.096,0.07,8.273,7.573
626.169,1135.698,-0.023,9.778,8.303
291.182,657.527,0.487,6.067,5.789
611.785,227.101,-0.345,5.328,4.74
671.885,977.15,0.045,8.431,7.547
672.642,776.703,-0.065,7.71,6.819
451.469,330.704,-0.447,5.142,5.007
566.968,523.894,-0.212,8.073,7.422
633.035,1016.095,-0.027,8.506,7.521
338.365,1271.414,-0.079,9.218,8.608
291.4,577.65,-0.492,5.129,4.977
285.954,1136.967,-0.05,7.255,6.718
285.294,1152.718,0.004,7.809,7.219
287.936,1010.952,-0.13,6.458,6.176
272.395,943.947,0.122,7.995,7.56
335.048,1063.035,-0.317,8.735,8.276
454.647,1105.043,0.042,8.97,8.344
285.821,1106.42,0.127,7.39,6.977
292.453,559.766,-0.393,4.734,4.321
286.41,1064.741,0.008,7.674,6.893
669.363,645.064,-0.064,7.439,6.715
272.642,898.289,-0.081,8.134,7.438
274.31,662.671,-0.044,7.299,6.9
354.407,274.797,-0.077,4.677,4.06
290.034,746.853,0.06,6.309,5.854
292.367,542.533,0.321,4.69,4.073
338.274,1187.301,0.122,8.895,8.09
344.803,806.765,0.02,7.919,7.367
289.598,890.795,-0.307,6.259,5.961
341.502,977.081,0.004,8.988,7.901
278.312,183.938,-0.197,5.098,5.01
274.925,634.041,0.067,7.099,6.543
715.347,691.954,-0.104,9.405,8.764
672.23,1166.717,-0.022,9.571,8.117
276.423,449.817,-0.046,6.095,5.439
671.161,529.08,-0.352,6.709,6.499
465.636,554.309,-0.201,4.439,3.959
292.04,529.74,-0.011,4.232,3.812
284.883,1261.83,0.166,7.881,7.592
276.371,409.552,0.168,6.173,5.979
275.385,582.867,0.046,6.882,6.247
