centerY,centerX,orientation,major_axis_length,minor_axis_length
599.912,1215.497,-0.121,7.164,6.558
351.573,536.315,0.291,6.878,6.62
613.365,820.082,0.066,8.942,7.794
455.644,999.54,0.014,9.916,9.274
354.537,314.269,0.107,4.909,4.345
335.634,1053.86,0.092,9.004,8.307
289.925,932.474,0.081,6.918,6.124
471.642,895.741,0.129,7.309,7.053
464.144,834.226,0.036,8.003,7.763
451.702,443.934,-0.19,6.381,6.061
614.179,519.444,-0.019,7.316,7.048
350.943,612.449,-0.021,7.216,6.97
451.304,1116.491,-0.051,8.361,8.142
665.983,418.162,-0.106,6.384,5.835
289.37,884.551,-0.126,6.653,6.08
614.971,408.701,-0.118,6.726,6.514
674.02,870.391,0.039,8.361,7.502
343.0,884.0,0.05,8.466,7.7
467.146,787.641,-0.138,8.09,7.562
348.552,704.424,0.086,7.773,7.042
290.892,711.919,-0.081,6.144,5.769
338.13,1178.027,-0.044,8.889,7.996
341.462,968.561,-0.025,8.88,7.991
286.107,1057.559,-0.136,7.8,7.22
459.851,1051.211,-0.213,7.345,6.985
670.434,521.912,-0.028,6.863,6.312
611.884,221.581,0.015,5.356,5.108
661.714,306.571,0.236,5.189,4.738
351.487,474.722,-0.227,6.19,5.922
289.921,669.944,-0.089,5.467,5.211
614.917,904.258,-0.031,9.123,7.996
288.021,1015.85,0.146,7.026,6.35
289.634,847.659,0.168,6.528,5.997
548.348,1159.867,0.076,11.699,10.643
287.118,1028.007,0.002,7.532,6.454
352.667,360.59,0.108,5.062,4.902
338.591,1261.696,-0.078,9.135,8.256
290.618,610.395,-0.561,5.058,4.79
454.645,1095.408,-0.001,9.23,8.454
290.748,772.574,-0.406,6.17,5.937
543.473,254.489,-0.088,7.898,7.336
673.006,768.345,0.036,7.719,6.816
671.772,968.689,-0.065,8.381,7.332
451.771,325.675,-0.682,5.237,5.044
464.186,811.169,-0.25,7.637,7.169
345.021,798.266,0.104,7.996,7.649
291.694,556.0,0.0,4.608,4.296
273.732,813.742,-0.006,8.274,7.468
459.601,568.845,-0.145,7.019,6.715
613.225,307.627,0.094,5.937,5.512
289.324,832.102,0.041,6.152,5.583
284.212,1270.571,0.019,8.104,7.227
672.049,1157.674,-0.006,9.101,7.839
613.067,660.758,0.044,8.003,7.084
290.778,651.367,-0.142,5.484,5.257
291.531,573.519,-0.437,5.252,4.919
270.636,1212.21,0.099,8.131,7.631
565.995,514.899,-0.086,8.544,7.743
290.385,741.385,-0.011,5.755,5.318
288.093,1002.899,-0.27,6.625,6.204
466.106,711.078,0.065,7.607,7.481
272.601,889.835,0.053,8.051,7.433
626.038,1125.494,0.011,9.254,8.077
632.673,1007.129,0.072,8.544,7.526
274.108,735.79,0.121,7.8,7.181
286.144,1098.973,0.005,7.127,6.529
394.0,1180.15,-0.489,4.569,4.183
272.321,935.426,-0.076,8.248,7.336
285.013,1194.576,-0.094,7.435,6.764
669.151,637.044,-0.086,7.537,6.709
290.021,689.135,0.146,5.655,5.4
276.594,337.881,-0.102,5.93,5.417
290.848,630.652,0.017,5.793,5.068
287.294,956.722,0.03,6.523,6.165
393.025,1251.556,-0.37,5.142,5.011
292.0,526.0,0.0,4.042,3.69
285.376,1144.939,-0.089,7.602,6.918
715.894,355.711,-0.143,9.77,8.893
285.544,1161.467,0.136,7.658,7.49
271.869,1048.182,0.285,7.607,7.37
278.054,208.337,0.233,5.779,5.079
284.936,1253.855,-0.575,7.444,7.356
274.091,712.782,0.076,7.567,6.939
716.667,981.461,-0.001,9.906,9.061
288.545,943.53,0.105,7.192,5.879
275.126,626.133,-0.055,6.819,6.317
670.564,1096.871,-0.059,9.004,7.953
276.879,378.43,-0.003,6.057,5.638
715.986,128.762,0.005,7.072,6.447
464.6,1105.263,-0.038,5.66,5.36
715.464,521.191,-0.03,8.729,7.622
715.819,429.574,-0.054,9.832,8.967
290.831,591.938,-0.228,4.688,4.422
565.286,681.029,-0.052,8.469,7.741
716.312,168.344,-0.011,6.8,5.992
272.923,861.923,0.025,8.01,7.283
544.692,364.862,-0.057,8.254,7.521
292.036,538.436,0.39,4.271,4.095
274.654,655.094,-0.159,7.424,6.816
560.294,772.29,-0.008,9.93,8.402
290.153,789.018,-0.049,6.241,5.662
660.216,227.98,0.2,4.27,3.81
354.482,271.25,-0.361,4.436,4.061
463.326,625.247,-0.53,5.398,5.252
466.72,540.52,-0.255,4.158,3.842
271.324,1086.5,0.0,8.365,7.986
544.87,113.169,-0.045,7.435,6.587
286.093,1129.139,-0.053,7.175,6.709
284.548,1227.155,-0.232,7.223,6.829
715.159,683.067,-0.19,9.652,9.334
394.0,1188.552,0.0,4.426,4.155
276.913,303.99,-0.31,5.912,5.55
276.258,403.017,-0.194,6.455,5.935
275.662,575.023,0.008,6.796,6.241
273.805,783.121,0.04,7.841,7.069
278.202,236.298,-0.288,5.375,4.969
467.75,530.0,0.0,4.133,3.674
611.232,152.607,-0.357,4.423,4.013
276.069,505.389,0.201,6.652,6.258
276.153,443.018,-0.049,6.241,5.662
279.05,154.5,0.0,5.137,4.96
275.511,559.046,0.033,6.784,6.152
272.399,982.941,-0.04,7.9,7.571
466.17,585.216,-0.382,5.374,5.222
292.444,512.533,-0.484,3.929,3.683
278.278,179.19,-0.145,5.247,4.818
275.704,481.185,0.3,5.985,5.74
602.6,648.6,-0.785,4.089,3.868
282.035,1179.776,0.146,5.405,5.008
277.202,277.303,-0.455,5.509,5.14
717.585,81.191,-0.167,7.876,7.4
293.674,489.279,-0.442,3.96,3.471
270.259,1261.254,-0.111,8.305,7.551
465.13,550.704,-0.083,4.306,3.991
711.255,1133.4,-0.169,9.71,9.016
270.733,1170.32,0.019,7.764,7.06
354.634,240.61,-0.237,4.136,3.215
294.216,479.595,0.19,3.712,3.183
452.455,253.227,-0.02,3.919,3.589
611.469,96.633,1.136,4.02,3.872
293.136,499.25,-0.675,3.95,3.565
713.164,729.69,-0.098,9.847,8.678
356.167,219.733,-0.56,3.403,2.902
711.526,493.122,-0.095,7.219,6.874
342.0,1154.0,0.785,3.771,3.771
279.41,130.5,0.274,5.342,4.674
340.971,1140.618,-0.418,3.517,3.065
467.561,517.366,-0.347,3.845,3.451
584.811,808.622,-0.591,3.93,3.075
283.404,1086.383,0.315,4.096,3.659
279.067,110.817,-0.381,4.402,4.352
282.559,1207.235,-0.608,4.781,4.553
294.879,471.576,0.184,3.525,2.976
