centerY,centerX,orientation,major_axis_length,minor_axis_length
609.946,1132.537,-0.123,8.481,7.701
571.525,763.687,-0.298,7.756,7.352
608.381,997.688,-0.012,7.365,6.922
461.894,1204.236,-0.387,6.398,6.124
612.336,901.858,0.023,6.811,6.268
612.418,718.462,0.196,5.719,5.069
659.952,1063.829,-0.023,7.194,6.463
653.794,864.196,-0.22,5.707,5.409
655.345,946.398,0.01,6.216,5.79
580.076,658.282,-0.111,7.642,7.08
619.639,805.533,0.081,6.492,5.987
342.938,1155.983,0.106,7.657,7.36
559.466,539.777,0.152,5.898,5.566
589.456,1058.256,-0.015,9.261,8.59
343.298,869.883,-0.03,5.656,5.306
462.586,1063.986,-0.315,4.932,4.512
342.925,1076.745,-0.314,7.331,7.0
584.878,895.643,0.069,8.468,8.006
664.115,1194.911,-0.151,7.451,6.707
610.457,1144.543,-0.169,4.978,4.492
458.854,950.358,0.096,6.683,6.54
550.224,435.647,0.258,5.344,5.056
281.686,1267.512,0.173,6.447,5.984
342.345,933.387,-0.144,6.306,6.003
344.388,815.55,0.299,5.138,4.964
617.062,1239.322,0.016,8.585,7.72
284.25,1107.862,0.039,5.23,4.886
283.079,1194.307,-0.236,6.248,5.816
283.709,1171.709,0.785,5.994,5.838
462.063,1155.299,-0.017,6.539,6.18
270.352,939.704,-0.093,6.618,6.013
710.407,1113.916,-0.152,9.874,9.196
286.453,1013.766,-0.393,4.734,4.321
460.316,1101.873,-0.043,5.127,4.913
269.517,1020.3,0.044,6.357,6.025
347.556,730.315,-0.269,4.32,3.991
447.726,1089.28,0.788,7.301,7.15
284.437,1066.028,-0.102,5.015,4.497
345.661,767.629,-0.142,4.663,4.261
342.716,1001.216,-0.031,7.155,6.586
284.366,1129.17,-1.131,6.022,5.929
654.765,798.074,-0.307,4.79,4.53
271.9,731.633,-0.118,5.633,5.091
272.091,707.648,0.069,5.442,5.142
710.332,608.655,-0.073,8.705,8.048
342.843,1245.275,-0.125,7.71,7.356
272.67,658.523,-0.086,5.519,5.078
462.067,1001.867,0.196,4.095,3.519
461.195,1216.642,-0.121,6.435,6.079
438.951,1221.109,-0.122,7.812,7.457
266.585,1237.883,0.18,8.02,7.458
576.968,1243.154,-0.025,9.789,9.269
654.443,740.541,0.276,4.794,4.046
268.378,1098.552,0.078,7.295,6.231
462.491,1020.702,0.017,4.606,3.964
282.772,1217.48,0.012,6.526,6.01
268.55,1062.317,-0.066,6.409,5.964
462.77,1032.311,0.231,4.776,4.065
267.622,1130.385,0.094,7.133,6.388
271.327,819.776,0.001,5.854,5.334
271.941,757.186,-0.503,5.72,5.68
283.815,1088.585,-0.298,4.765,4.358
270.35,902.932,0.107,5.928,5.529
272.724,683.506,-0.033,5.456,5.082
285.94,999.82,-0.031,4.087,3.913
271.515,786.851,0.076,5.849,5.494
273.718,590.408,0.16,4.92,4.614
282.754,1241.369,-0.082,6.359,6.102
709.025,472.5,0.0,7.416,6.863
285.371,1047.5,0.0,4.831,4.62
604.729,1205.156,-0.248,5.677,5.393
710.307,1139.437,-0.156,9.231,8.202
267.252,1168.638,0.383,7.362,7.043
273.4,634.812,-0.069,5.271,4.836
603.913,580.0,0.0,3.908,3.73
270.922,860.892,-0.054,5.933,5.493
453.133,851.02,-1.203,5.635,5.523
708.719,731.77,-0.04,9.315,8.759
269.828,987.461,0.048,6.696,6.076
285.871,1028.79,-0.734,4.61,4.279
600.082,1012.102,0.113,4.121,3.791
286.792,974.34,-0.559,4.287,3.934
463.103,1040.586,-0.227,4.537,4.042
540.511,333.057,0.213,5.401,5.226
283.309,1150.889,0.142,5.311,4.869
460.619,1078.984,0.072,4.722,4.266
267.363,1211.712,-0.009,7.119,6.537
286.473,986.745,-0.028,4.429,4.004
607.231,639.404,-0.287,4.285,3.873
447.459,761.279,1.104,4.533,4.346
707.556,1026.444,-0.166,9.1,8.36
462.986,1051.056,0.212,4.856,4.653
536.663,247.229,0.283,5.25,5.051
273.857,611.2,-0.06,4.88,4.58
286.625,963.9,0.184,3.628,3.512
462.25,986.55,-0.371,3.888,3.29
348.455,705.386,0.349,3.962,3.576
287.171,954.049,-0.201,3.839,3.402
708.0,395.885,0.0,5.373,5.159
274.266,574.156,0.402,4.596,4.436
536.929,176.804,0.125,4.377,4.091
287.919,937.459,-0.162,3.654,3.195
274.667,559.746,-0.556,4.659,4.306
462.056,994.75,-0.349,3.526,3.245
651.61,681.805,-0.74,3.88,3.392
287.441,945.265,-0.684,3.561,3.053
274.81,544.397,0.224,4.838,4.126
536.93,134.047,0.266,3.864,3.56
708.454,926.632,-0.206,10.194,9.497
343.185,902.0,0.0,6.559,5.769
275.323,530.371,-0.39,4.577,4.321
288.467,930.767,-0.834,3.311,2.89
603.081,1006.135,-0.01,3.788,3.159
600.0,989.893,0.0,3.117,2.895
277.339,518.119,-0.736,4.458,4.217
610.348,1078.435,-0.666,3.128,2.382
643.919,35.0,-0.709,3.579,3.292
603.462,546.5,-0.554,3.202,2.611
277.267,506.133,-0.536,4.54,4.208
461.786,979.929,-0.393,3.12,2.889
350.167,690.875,1.517,2.906,2.624
