centerY,centerX,orientation,major_axis_length,minor_axis_length
614.857,762.384,-0.085,6.23,5.742
609.627,676.224,-0.048,4.787,4.462
603.331,1060.012,-0.146,7.583,7.106
664.168,1252.236,-0.036,7.594,6.747
607.519,1250.76,0.041,5.962,5.557
613.3,1201.718,-0.007,8.583,7.904
571.918,821.592,-0.105,7.844,7.474
551.971,479.654,-0.071,6.005,5.529
589.338,960.658,-0.152,8.847,8.091
464.183,1264.774,-0.078,7.451,7.011
654.813,993.935,-0.081,6.522,6.025
464.366,1089.634,0.316,5.201,5.024
462.782,1202.218,-0.335,6.964,6.72
282.688,1262.195,-0.605,6.505,6.274
592.592,1127.792,0.033,9.327,8.707
283.644,1169.904,0.158,5.985,5.525
446.271,1148.547,-0.165,7.513,7.196
621.984,857.648,0.219,6.447,6.022
342.875,852.362,0.104,5.134,4.96
653.076,909.788,0.031,6.353,5.913
342.758,1054.146,-0.195,7.187,6.974
286.464,1027.768,-0.549,4.784,4.61
342.628,980.934,0.004,6.801,6.422
346.5,756.0,0.0,4.445,4.169
271.56,774.09,-0.021,5.82,5.47
464.403,1068.313,0.089,4.904,4.355
585.118,719.545,-0.023,7.916,7.164
557.933,591.244,-0.244,6.421,5.897
464.145,1059.211,-0.026,5.279,4.591
270.524,907.914,0.114,5.964,5.592
345.194,799.972,0.099,5.045,4.553
284.902,1104.076,0.019,5.494,5.351
348.04,722.26,0.011,4.232,3.812
538.075,375.349,-0.121,5.99,5.645
612.925,963.435,0.07,7.401,6.921
604.082,604.102,0.113,4.121,3.791
285.864,1012.424,-0.049,4.38,4.281
342.632,1213.33,-0.031,7.874,7.359
456.658,892.694,-0.408,6.008,5.878
271.369,801.951,0.081,5.974,5.475
462.153,1000.508,0.016,6.648,5.943
268.794,1072.154,0.247,6.79,6.372
270.903,832.558,-0.251,6.167,5.851
462.901,1136.444,-0.096,5.325,4.844
283.614,1147.477,-0.131,5.53,5.073
271.876,748.887,0.041,5.775,5.356
283.5,1193.902,0.0,5.826,5.563
266.168,1271.599,0.222,7.562,7.018
284.5,1083.59,0.0,4.979,4.976
285.437,1062.352,1.256,4.819,4.696
464.132,1049.303,0.247,5.136,4.732
270.549,866.0,0.0,5.825,5.566
269.799,987.672,-0.048,6.798,6.275
342.524,911.951,0.209,5.827,5.616
282.802,1237.492,-0.053,6.64,6.039
342.855,1133.113,-0.017,7.517,6.733
709.494,665.308,0.015,9.247,8.499
464.427,1077.253,-0.525,4.934,4.845
464.095,1108.865,0.125,5.189,4.561
661.048,1114.706,-0.133,6.623,6.048
283.616,1215.339,-0.038,6.025,5.913
655.343,838.119,-0.388,4.758,4.486
286.087,974.0,0.0,3.908,3.73
449.397,792.162,-0.122,4.77,4.542
708.541,790.59,0.033,9.046,8.591
286.352,985.815,-0.209,4.339,3.966
272.267,722.721,0.095,5.437,5.042
267.006,1186.544,-0.041,7.353,6.845
272.857,641.595,-0.286,5.357,4.985
270.223,950.402,-0.015,6.278,5.691
272.519,667.649,-0.308,5.011,4.885
268.672,1038.387,-0.164,6.456,5.88
710.3,1206.116,-0.158,8.637,7.627
707.864,1089.539,-0.106,9.823,9.072
272.581,694.767,-0.096,5.549,4.975
266.804,1154.797,-0.145,7.156,6.367
286.037,998.574,-0.252,4.359,3.987
283.605,1127.303,-0.35,5.1,4.735
655.138,773.523,0.694,4.698,4.419
267.915,1117.357,-0.031,6.771,6.063
273.282,616.808,-0.146,5.129,4.852
536.556,201.397,-0.42,4.748,4.258
536.922,281.044,-0.224,5.47,5.246
708.109,439.426,0.052,6.031,5.341
462.113,1016.547,-0.184,4.239,4.022
267.228,1226.359,-0.145,7.639,6.955
286.476,962.762,-0.274,3.948,3.387
273.662,596.882,-0.041,4.871,4.452
461.902,1009.634,-0.026,4.02,3.268
349.575,700.375,0.227,3.869,3.338
287.419,953.279,0.029,3.935,3.512
709.324,1188.116,-0.191,9.048,8.474
536.906,150.642,0.205,4.33,3.907
285.07,1044.877,-0.262,4.344,4.196
287.659,944.39,0.216,3.97,3.298
274.111,564.73,0.063,4.649,4.322
604.146,558.0,0.0,3.814,3.478
288.0,936.676,0.0,3.511,3.355
273.742,580.613,-0.132,4.733,4.169
653.4,701.4,0.785,4.089,3.868
709.022,1009.789,-0.084,10.843,9.482
707.806,521.0,-0.064,7.588,6.708
708.586,362.1,-0.019,4.893,4.55
652.0,671.893,0.0,3.117,2.895
275.149,549.896,-0.861,4.741,4.494
288.5,930.5,0.785,3.013,2.882
610.265,1090.676,-0.383,3.622,3.002
446.0,727.171,0.0,3.481,3.189
605.531,1008.344,-0.667,3.386,2.989
276.0,520.938,0.0,4.547,4.546
708.333,290.483,0.367,4.575,4.182
274.382,533.745,-0.417,4.361,4.018
57.31,11.448,-0.606,3.129,2.933
600.593,1019.296,-0.106,3.045,2.869
537.029,115.829,0.169,3.505,3.179
597.167,1000.333,0.785,2.991,2.614
601.44,987.08,0.149,3.115,2.51
622.379,312.448,1.026,3.213,2.904
705.742,634.454,-0.081,5.899,5.228
643.842,34.947,-0.374,3.559,3.412
