centerY,centerX,orientation,major_axis_length,minor_axis_length
611.381,886.165,-0.307,6.858,6.446
571.305,748.126,-0.571,7.604,7.286
655.639,933.88,0.153,6.105,5.637
659.744,1050.444,-0.181,6.781,6.246
343.256,1062.237,0.097,7.206,6.896
458.264,938.0,1.571,6.417,6.395
619.043,791.991,-0.12,6.288,5.938
609.459,1115.746,-0.005,8.338,7.826
663.536,1179.689,-0.03,7.394,6.514
589.654,1039.969,0.044,9.287,8.704
282.43,1256.369,-0.145,7.007,6.768
346.158,760.088,0.334,4.489,4.06
653.5,852.283,0.0,5.607,5.236
461.771,1191.712,-0.245,6.327,5.943
342.883,988.062,0.146,7.059,6.537
447.34,1073.705,-0.655,7.124,6.965
604.31,1193.58,-0.423,5.793,5.509
462.236,1143.512,-0.316,6.477,6.048
617.136,1222.167,-0.043,8.555,7.369
584.201,878.165,-0.011,8.205,7.531
578.531,642.296,-0.086,7.394,6.985
607.169,1269.565,-0.164,6.578,5.99
559.351,526.536,-0.122,5.801,5.335
550.024,424.41,0.136,5.302,4.981
343.142,1229.77,-0.16,7.783,7.482
342.688,921.615,-0.702,6.093,5.688
654.058,787.783,0.209,4.837,4.567
272.124,720.449,-0.141,5.518,5.124
271.598,746.124,-0.256,5.839,5.292
460.269,1094.551,-0.589,5.14,4.844
608.969,981.45,0.01,7.34,6.935
283.455,1182.446,0.155,6.087,5.867
284.217,1097.542,0.157,5.342,4.941
452.68,840.186,-0.33,5.75,5.373
282.0,1230.088,0.0,6.364,5.642
284.4,1118.55,-0.076,5.819,5.493
462.057,1014.321,0.323,4.234,3.989
342.976,859.631,-0.287,5.366,4.98
462.603,1045.524,-0.295,4.749,4.244
342.822,1140.779,-0.111,7.449,6.964
344.76,806.653,0.217,5.131,4.671
610.519,1133.649,-0.308,5.011,4.885
460.363,1205.516,-0.687,6.388,6.182
710.213,1093.463,0.007,10.326,9.247
284.597,1078.338,-0.701,5.033,4.868
283.548,1140.645,-0.231,5.556,5.346
461.525,1058.237,-0.508,4.536,4.182
282.824,1206.046,0.101,6.12,5.621
577.079,1222.187,-0.045,9.606,8.849
268.171,1083.675,0.08,6.389,5.842
272.425,673.738,-0.15,5.19,4.921
270.639,890.398,0.312,6.078,5.662
708.767,904.521,-0.045,10.634,9.255
271.252,807.942,0.036,5.996,5.474
710.17,593.223,-0.14,8.711,8.193
283.621,1161.0,0.139,5.851,5.604
267.364,1153.66,0.132,7.299,7.062
266.877,1222.552,-0.129,7.424,6.985
270.0,974.396,0.0,6.087,5.554
541.4,322.611,-0.155,5.76,5.253
273.622,603.892,0.012,5.08,4.621
462.443,1034.738,0.045,4.785,4.11
607.241,630.759,0.785,4.412,4.194
272.579,697.084,-0.524,5.669,5.364
285.922,993.745,0.49,4.071,4.001
462.745,1026.6,0.222,4.581,3.843
438.987,1205.305,-0.209,7.226,6.793
267.5,1115.5,0.0,6.936,6.608
285.818,1039.208,-0.133,5.14,4.778
710.422,1122.413,-0.099,8.862,8.014
266.986,1195.911,-0.037,7.185,6.469
610.988,707.338,0.298,5.207,4.902
284.338,1057.246,-0.209,4.781,4.334
273.506,626.937,-0.035,5.189,4.829
270.832,927.522,-0.273,6.27,5.748
462.262,998.119,-0.365,3.943,3.427
285.81,1021.286,-0.013,4.644,4.341
460.866,1072.149,0.232,4.75,4.481
708.563,715.903,0.007,9.715,8.784
271.155,848.563,-0.193,5.958,5.527
536.901,238.444,-0.096,5.325,4.844
272.786,649.429,0.068,5.266,5.082
347.682,725.364,-0.591,3.941,3.578
269.574,1006.451,0.115,6.437,6.033
269.115,1047.656,-0.184,6.469,5.999
708.048,459.5,0.0,6.487,6.171
271.369,774.951,0.081,5.974,5.475
273.562,584.137,0.122,5.015,4.62
287.733,950.111,0.115,3.991,3.652
604.102,574.49,-0.444,4.144,3.815
654.452,732.919,-0.133,4.757,4.167
286.061,1006.909,-0.446,4.641,4.511
287.659,941.439,-0.259,3.983,3.286
286.579,982.0,0.0,3.513,3.464
536.661,171.492,-0.278,4.7,4.018
274.531,568.516,0.097,4.76,4.296
536.571,130.071,-0.22,4.008,3.358
266.964,1269.331,0.133,7.57,6.978
286.553,969.362,-0.108,3.955,3.811
446.617,754.787,0.297,4.035,3.755
348.686,701.829,0.127,3.442,3.292
462.0,991.324,0.0,3.511,3.355
287.467,959.356,-0.152,4.023,3.596
706.409,1009.942,-0.13,9.53,8.098
462.094,984.031,-0.168,3.45,3.091
599.409,1008.477,0.152,3.922,3.649
288.607,934.607,-0.785,3.0,2.985
274.339,554.305,0.523,4.506,4.184
649.146,677.732,0.075,4.066,3.242
610.613,1075.742,0.235,3.293,3.032
705.781,920.458,0.033,8.641,7.072
275.493,540.194,-0.35,4.776,4.487
603.725,1001.375,-0.129,3.908,3.265
708.0,384.127,0.0,5.315,4.745
276.314,511.784,-0.498,4.137,3.915
644.452,35.095,-0.026,3.86,3.459
276.189,525.755,-0.466,4.138,4.103
610.441,1257.735,-0.258,3.493,3.13
350.217,689.13,0.524,2.937,2.465
288.412,927.765,-0.725,2.566,2.126
622.103,312.172,0.323,3.291,2.884
57.367,11.533,1.326,3.088,3.075
536.633,101.367,-0.785,3.246,2.897
