centerY,centerX,orientation,major_axis_length,minor_axis_length
605.949,1217.932,0.055,6.401,5.814
571.469,779.749,-0.26,7.796,7.314
660.276,1077.985,-0.067,6.771,6.308
461.875,1168.5,-0.105,6.699,6.474
454.402,862.112,-0.539,5.947,5.723
620.339,819.591,0.33,6.184,5.922
585.665,913.484,-0.021,8.577,7.978
342.601,1171.96,0.272,7.509,7.351
342.957,1092.509,0.055,7.324,6.988
342.371,946.448,-0.168,6.173,5.979
558.808,554.032,-0.158,6.476,6.163
282.176,1253.891,0.134,6.486,5.842
607.89,1014.671,-0.186,7.431,7.023
653.695,876.6,-0.37,5.931,5.65
461.94,1228.707,-0.186,6.687,6.34
663.964,1210.715,-0.071,7.554,6.949
655.388,959.388,0.03,6.247,5.912
611.452,1151.768,0.038,8.799,8.253
459.22,963.577,-0.238,6.523,5.994
342.375,1261.905,-0.123,7.543,7.102
463.579,1057.671,-0.755,4.996,4.84
284.5,1140.617,0.0,5.594,5.356
282.298,1205.819,-0.297,5.691,5.261
283.765,1183.755,0.406,5.738,5.433
439.147,1238.011,0.119,8.099,7.24
342.905,1015.77,0.272,6.881,6.852
590.012,1077.713,0.014,9.336,8.569
344.184,825.645,-0.506,5.028,4.826
345.597,776.339,-0.279,4.695,4.244
612.98,730.755,-0.12,5.812,5.4
447.524,1105.417,-0.871,7.431,7.194
271.66,769.78,0.184,5.838,5.454
581.94,675.148,-0.053,7.824,7.407
576.265,1264.125,-0.062,10.011,8.872
540.083,344.75,-0.357,5.665,5.389
461.941,1086.735,0.179,4.809,4.523
271.701,743.639,0.206,5.854,5.271
462.0,1006.0,0.0,4.042,3.69
284.375,1118.525,-0.496,5.246,4.859
461.835,1217.278,0.016,6.466,5.678
282.45,1229.378,0.156,6.073,5.814
283.882,1098.526,0.219,5.024,4.83
284.904,1076.554,-0.129,5.298,4.984
616.52,1256.734,-0.13,7.839,7.029
462.864,1028.0,0.0,4.67,4.513
550.831,447.651,-0.137,5.347,4.934
266.723,1254.049,-0.177,7.883,7.429
710.231,1157.699,-0.065,9.042,8.068
343.009,881.449,0.041,6.063,5.631
709.825,624.77,0.098,8.723,7.916
347.433,736.567,-0.524,4.696,4.088
613.19,918.987,-0.024,7.367,6.611
708.346,747.933,-0.23,9.348,8.649
271.084,832.393,-0.021,5.96,5.727
268.169,1114.454,0.066,6.687,6.18
707.23,1043.971,-0.183,8.964,8.485
270.505,915.859,-0.15,5.852,5.39
537.051,255.975,-0.083,5.395,4.671
463.09,1070.692,-0.471,5.132,4.854
267.52,1184.579,0.087,7.587,7.177
272.762,694.429,-0.105,5.462,4.915
463.127,1047.524,0.295,4.686,4.283
286.649,993.632,-0.599,4.54,4.005
285.846,1021.769,-0.104,4.16,3.991
267.277,1146.135,0.181,7.189,6.549
461.228,1110.304,-0.09,5.212,4.848
284.588,1057.279,-0.259,4.812,4.501
271.125,799.481,0.09,5.949,5.585
272.753,668.13,-0.042,5.119,4.806
270.112,1002.122,0.241,5.909,5.287
461.909,989.864,-0.017,3.973,3.582
708.426,486.324,-0.13,7.031,6.701
270.491,953.071,0.001,6.094,5.854
272.873,643.494,-0.46,5.122,4.931
273.1,619.675,-0.069,5.213,4.895
285.672,1037.391,0.117,4.64,4.45
710.654,1135.214,-0.06,9.323,8.776
608.093,649.611,-0.6,4.293,4.005
272.153,719.047,-0.203,5.441,4.993
283.235,1162.447,0.143,5.361,5.039
271.091,873.828,-0.21,5.883,5.363
654.795,749.233,-0.534,5.041,4.606
462.255,998.532,-0.164,4.211,3.647
463.298,1039.298,0.405,4.515,4.064
286.0,1006.37,0.0,4.251,4.042
287.953,941.791,0.14,3.985,3.482
287.523,949.795,-0.434,4.104,3.396
348.3,709.625,0.42,3.964,3.235
268.467,1077.458,-0.054,6.456,5.92
267.5,1228.418,0.0,7.852,7.377
286.489,981.311,0.292,3.919,3.701
711.204,949.312,-0.102,10.63,9.402
604.302,585.535,0.809,3.941,3.515
654.671,809.171,-0.563,4.947,4.504
273.493,596.808,-0.027,4.945,4.712
273.919,580.419,0.032,4.688,4.212
286.333,969.31,0.235,3.838,3.514
269.242,1034.484,0.031,6.623,6.149
448.066,769.246,-0.884,4.514,4.302
536.891,183.436,-0.125,4.45,3.932
288.088,934.735,-0.249,3.611,3.001
536.881,138.119,0.385,3.898,3.427
275.303,550.212,-0.043,4.684,4.492
605.45,995.7,-0.569,3.837,3.392
707.97,407.713,-0.15,5.861,5.487
652.318,686.75,-0.038,3.832,3.671
608.333,988.367,0.346,3.373,2.883
287.059,959.559,-0.683,3.64,2.983
274.531,565.625,-0.162,4.768,4.28
275.742,536.0,0.0,4.649,4.513
461.552,982.379,-0.545,3.213,2.904
603.469,549.188,-0.923,3.515,2.872
276.526,520.93,-1.299,4.348,4.16
349.5,693.0,0.0,3.101,2.602
537.0,107.119,-0.237,3.792,3.565
57.452,11.581,0.54,3.213,3.032
708.099,336.901,-0.785,4.885,4.609
622.467,311.867,-0.364,3.39,2.938
277.421,510.0,0.0,4.32,4.205
707.614,269.7,0.041,5.019,4.437
342.771,902.048,0.115,5.522,4.788
644.054,34.865,-0.455,3.604,3.256
600.56,980.92,0.149,3.115,2.51
