centerY,centerX,orientation,major_axis_length,minor_axis_length
663.5,1171.849,0.0,7.132,6.51
343.729,854.294,0.224,5.482,4.946
610.808,878.032,-0.158,6.476,6.163
559.884,519.874,-0.189,5.619,5.383
659.775,1043.457,0.051,6.777,6.052
653.71,846.31,-0.428,5.802,5.493
577.675,634.0,-0.028,7.204,6.811
656.028,927.602,0.047,6.047,5.701
447.253,1065.911,0.217,6.886,6.749
571.291,739.646,-0.377,7.193,6.992
604.524,1187.524,-0.336,6.004,5.583
609.218,1106.399,-0.058,8.121,7.575
609.0,973.5,0.0,7.384,6.972
343.245,1054.626,-0.474,7.205,6.844
284.025,1092.443,-0.163,5.158,4.878
343.267,1221.39,0.145,7.812,7.633
618.286,784.878,-0.298,5.747,5.441
461.919,1042.419,0.032,4.688,4.212
457.63,931.567,-0.038,6.54,6.186
346.102,756.339,0.329,4.511,4.153
283.407,1176.669,-0.299,6.203,6.055
462.723,1032.015,-0.069,4.793,4.33
282.365,1250.508,-0.334,6.5,6.182
342.783,915.548,-0.818,6.116,5.987
281.772,1223.78,0.15,6.564,5.97
342.849,1132.663,-0.284,7.445,7.09
271.84,740.33,-0.225,5.711,5.246
271.835,768.631,0.194,5.863,5.599
609.507,1128.268,0.098,4.829,4.686
462.569,1137.407,0.131,6.412,6.12
589.917,1030.663,-0.021,9.579,8.781
459.505,1199.943,-0.58,5.791,5.769
709.446,894.213,-0.002,10.36,9.373
617.149,1213.689,0.029,9.113,7.76
344.904,802.178,-0.299,5.073,4.595
549.361,418.711,-0.342,5.778,5.345
607.0,1262.759,0.0,6.286,5.876
270.319,920.655,0.29,6.367,5.801
710.038,1082.366,-0.047,10.052,9.19
268.422,1076.297,0.196,6.675,6.113
462.281,1023.667,-0.193,4.407,4.116
611.231,701.549,0.099,5.639,5.124
583.581,869.157,0.04,8.098,7.501
272.415,691.66,-0.239,5.79,5.17
348.122,722.449,0.07,4.31,3.679
266.925,1188.041,0.067,7.099,6.543
286.077,990.25,0.308,4.274,3.882
266.815,1214.321,0.171,7.639,6.999
282.872,1199.927,-0.172,6.183,5.611
272.464,668.5,-0.185,5.285,5.068
654.662,782.246,0.209,4.781,4.334
461.832,1185.072,-0.45,6.435,6.186
267.506,1146.0,0.0,7.438,6.939
284.033,1134.934,-0.104,5.481,5.292
710.622,1113.854,-0.162,9.281,8.44
270.654,884.0,0.0,5.96,5.54
271.288,801.625,0.144,5.954,5.596
452.266,835.128,1.149,5.557,5.392
461.765,1009.765,0.785,4.058,4.003
577.097,1211.206,-0.036,9.655,8.801
536.432,234.027,-0.091,5.141,4.598
267.674,1107.775,0.134,6.745,6.094
439.205,1197.285,0.117,7.115,6.766
284.55,1073.238,-0.091,5.139,4.951
342.781,981.219,-0.032,6.761,6.455
284.412,1113.381,-0.385,5.747,5.393
270.162,967.685,0.277,6.222,5.685
273.877,600.231,0.334,4.673,4.436
460.871,1069.643,-1.235,4.84,4.622
537.0,168.029,0.126,4.869,4.465
273.948,622.532,0.166,5.124,4.8
266.515,1261.467,0.109,7.377,7.124
271.27,842.49,-0.145,5.816,5.488
283.5,1155.038,0.0,5.951,5.656
460.47,1090.742,0.508,4.718,4.47
541.568,317.284,-0.066,5.443,5.168
272.241,714.964,0.064,5.366,4.95
285.203,1017.688,0.895,4.606,4.435
284.19,1052.762,0.548,4.601,4.348
268.959,1039.837,0.698,6.307,6.216
708.309,707.395,-0.112,8.903,8.333
273.156,645.033,-0.324,5.441,5.269
710.062,584.983,0.1,7.685,7.367
654.373,729.288,-0.693,4.613,4.118
285.942,1003.827,-0.173,4.317,3.843
461.821,996.436,0.191,3.775,3.304
707.5,453.296,0.0,7.104,6.355
269.968,999.435,0.112,6.581,5.988
446.449,751.327,-0.158,4.025,3.88
607.151,626.0,1.571,4.274,3.989
285.794,1034.794,-0.518,4.686,4.297
273.794,580.897,0.187,4.859,4.46
287.59,947.795,-0.455,3.809,3.364
603.744,571.86,-0.625,3.905,3.549
286.286,978.381,-0.652,3.946,3.422
287.744,939.538,-0.278,3.914,3.167
275.286,551.857,0.036,4.878,4.564
461.882,989.5,0.22,3.505,3.174
286.604,966.458,-0.405,4.061,3.758
461.082,1054.984,-0.961,4.543,4.276
349.243,700.108,-0.355,3.546,3.355
706.664,1001.604,-0.104,9.252,8.084
537.0,128.043,-0.144,4.182,3.548
461.897,982.759,-0.018,3.576,2.711
287.383,956.574,0.04,4.138,3.683
708.085,377.986,0.265,4.995,4.526
274.661,566.323,0.434,4.676,4.224
651.472,676.167,-0.264,3.599,3.222
287.64,932.56,-0.162,3.21,2.514
610.607,1074.607,-0.785,3.0,2.985
276.613,524.435,0.168,4.702,4.199
275.086,536.672,0.066,4.462,4.141
603.457,999.743,0.134,3.629,3.101
599.121,1006.576,-0.184,3.525,2.976
643.581,34.698,0.126,3.942,3.484
57.31,11.448,-0.606,3.129,2.933
704.604,912.403,0.034,7.053,6.507
600.679,984.464,-0.406,3.166,2.851
276.638,509.149,-0.102,4.181,3.59
707.862,314.259,-0.042,4.495,4.128
597.962,1000.308,1.265,3.095,2.889
622.0,312.107,0.0,3.117,2.895
608.767,988.467,-0.737,3.311,2.89
