centerY,centerX,orientation,major_axis_length,minor_axis_length
612.046,894.053,0.498,6.55,6.371
609.1,1124.096,0.064,8.548,7.778
571.47,756.157,-0.183,7.414,7.134
656.217,940.094,0.024,6.007,5.62
579.377,650.214,-0.015,7.347,6.889
653.905,858.467,0.178,5.932,5.655
458.856,944.265,-0.008,6.62,6.353
604.443,1199.371,-0.061,5.838,5.296
461.92,1197.991,-0.122,6.189,5.821
608.699,989.801,0.26,7.289,6.816
284.525,1124.05,0.128,5.839,5.498
283.198,1188.261,-0.299,6.113,5.783
663.758,1187.333,0.009,7.353,6.631
345.867,764.2,-0.186,4.611,4.176
342.917,1148.464,-0.438,7.469,7.161
281.802,1262.153,0.064,6.653,6.282
271.695,751.968,0.001,5.702,5.323
447.5,1081.625,0.0,7.134,7.13
342.692,927.504,0.083,6.152,6.045
343.064,1069.558,-0.557,7.137,6.96
659.848,1057.348,-0.066,6.809,6.171
584.381,886.744,-0.127,8.738,7.838
462.096,1017.827,0.018,4.301,3.857
589.979,1049.363,0.061,8.962,8.424
550.171,430.5,0.0,5.299,4.921
283.477,1145.83,-0.21,5.401,5.216
611.897,712.962,-0.344,5.19,4.83
342.906,1237.608,-0.198,7.799,7.401
462.197,1149.521,0.088,6.285,5.935
617.005,1231.146,-0.03,8.632,7.59
285.6,1043.613,-0.348,4.957,4.828
286.036,1010.357,0.948,4.294,4.164
618.903,798.466,0.697,5.8,5.658
438.844,1213.405,0.03,7.604,7.244
272.011,726.057,-0.197,5.351,5.238
344.239,811.403,-0.338,4.737,4.522
460.623,1098.623,-0.785,5.091,4.809
463.087,1048.087,-0.292,4.878,4.508
271.989,702.567,-0.2,5.635,5.072
284.107,1102.64,-0.284,5.168,4.64
343.454,865.031,-0.163,5.723,5.414
271.837,780.847,0.167,5.809,5.373
347.755,727.918,-0.036,4.092,3.808
282.434,1211.811,0.012,6.044,5.597
610.389,1138.875,-0.288,5.007,4.569
272.518,653.819,-0.083,5.356,4.946
453.131,845.897,-0.321,5.949,5.74
576.748,1232.752,0.016,9.797,8.777
710.309,600.995,0.035,8.722,7.928
559.454,533.165,-0.347,5.684,5.449
460.281,1075.667,-0.193,4.407,4.116
710.416,1103.598,0.009,9.969,9.127
462.825,1037.81,-0.146,4.745,4.248
270.5,896.796,0.0,6.046,5.688
541.09,328.067,-0.091,5.386,5.268
284.371,1083.5,0.0,4.831,4.62
462.022,1000.065,-0.076,4.078,3.618
342.835,995.022,-0.075,6.917,6.41
654.177,736.694,0.315,4.594,4.289
283.505,1166.441,-0.03,5.624,5.266
271.505,813.659,0.022,5.637,5.146
273.703,607.581,-0.261,4.977,4.749
287.464,972.054,-0.357,4.332,4.141
266.52,1230.463,-0.043,7.911,7.11
536.731,174.134,-0.057,4.771,4.476
447.426,758.148,-0.137,4.519,4.309
463.125,1029.453,0.439,4.668,4.374
462.2,1061.108,-0.965,4.674,4.407
284.615,1061.831,-0.519,4.733,4.385
460.617,1211.103,-0.049,6.058,5.609
285.529,1025.368,-0.608,4.69,4.633
708.76,723.816,-0.08,9.192,8.661
268.615,1054.867,-0.046,6.882,6.247
273.416,630.909,-0.063,5.122,4.781
270.12,981.037,-0.13,6.191,5.566
267.462,1161.324,-0.468,7.47,7.377
272.765,678.79,-0.146,5.327,4.855
268.541,1090.985,-0.053,6.886,6.252
654.451,792.93,0.206,4.909,4.606
287.25,952.0,0.0,3.735,3.406
274.309,587.397,-0.236,4.835,4.494
282.119,1235.426,0.16,5.796,5.554
267.201,1203.839,-0.134,7.319,6.477
710.523,1131.064,-0.039,8.872,7.826
607.907,1275.0,-0.004,6.686,5.235
270.865,933.519,-0.566,5.859,5.669
267.457,1123.02,-0.071,7.192,6.67
270.968,854.968,-0.002,5.522,5.356
707.5,466.239,0.0,6.943,6.504
286.019,996.642,-0.133,4.377,3.917
269.539,1013.133,-0.038,6.695,6.109
536.551,242.962,-0.115,5.124,4.837
607.145,635.218,-0.043,4.271,4.12
287.737,943.395,-0.269,3.685,3.331
348.676,703.811,-0.07,3.724,3.213
462.026,985.237,-0.777,3.527,3.429
286.562,984.562,0.785,3.916,3.912
604.447,577.319,0.975,3.977,3.781
708.793,915.0,-0.098,10.286,9.292
286.565,961.283,0.025,3.993,3.699
462.0,993.324,0.0,3.511,3.355
274.809,572.0,1.571,4.653,4.643
287.903,935.839,-0.201,3.52,2.848
537.442,131.814,-0.49,4.012,3.425
707.988,390.118,-0.05,5.433,4.987
652.31,680.214,-0.624,3.951,3.382
599.744,1010.442,0.159,3.992,3.444
706.771,1018.085,-0.08,9.186,7.727
274.935,556.823,-0.127,4.559,4.345
275.817,542.746,0.283,4.914,4.611
603.523,1004.205,0.434,4.104,3.396
536.879,102.606,-0.612,3.463,3.044
275.578,528.359,-0.4,4.84,4.239
343.629,902.524,0.064,6.145,5.449
707.694,323.208,-0.197,5.083,4.497
350.407,689.556,-0.262,3.051,2.941
288.0,929.3,-0.438,3.504,2.786
644.452,35.095,-0.026,3.86,3.459
266.677,1275.195,-0.042,8.446,5.198
57.31,11.448,-0.606,3.129,2.933
610.56,1076.92,0.149,3.115,2.51
276.685,514.611,0.519,4.172,4.123
622.111,312.111,0.785,2.956,2.94
277.28,503.66,-0.613,4.276,3.718
610.086,1256.571,0.104,3.462,3.25
