centerY,centerX,orientation,major_axis_length,minor_axis_length
617.596,772.222,-0.332,5.835,5.402
609.805,957.639,-0.158,7.617,7.057
603.322,1176.034,-0.103,5.56,5.008
343.338,1040.245,0.143,7.112,6.766
608.072,1088.021,0.047,8.158,7.578
609.975,862.792,0.011,6.488,5.887
440.169,1181.808,0.06,7.709,7.31
343.385,1205.687,-0.092,7.766,7.339
610.107,690.64,-0.284,5.168,4.64
659.124,1030.248,-0.138,6.968,6.268
576.268,618.131,0.063,7.218,6.749
582.941,852.059,-0.195,7.897,7.458
462.59,1126.074,-0.846,6.341,6.149
617.171,1196.133,-0.016,8.814,7.616
343.947,844.413,0.098,5.178,4.637
342.947,968.227,0.013,6.626,6.346
283.681,1166.053,0.271,6.279,5.733
606.833,1250.111,0.254,6.181,5.558
654.029,771.943,0.128,4.916,4.528
283.702,1144.0,-0.0,5.76,5.219
447.143,1050.584,-0.834,7.123,6.885
272.079,704.257,0.218,5.909,5.447
282.805,1238.271,-0.037,6.701,6.329
589.537,1011.721,0.024,8.957,8.134
663.333,1156.761,0.144,6.933,6.332
342.914,1117.58,0.014,7.247,7.11
571.303,723.447,-0.166,7.097,6.824
710.346,1061.949,-0.025,10.142,9.171
656.117,915.415,-0.15,5.625,5.32
577.353,1190.133,0.089,9.32,8.708
653.78,834.736,-0.141,5.56,5.229
559.699,507.029,-0.123,5.923,5.529
284.312,1124.74,-0.283,5.707,5.368
285.93,1010.526,-0.272,4.348,4.16
542.024,307.447,0.081,5.457,4.948
609.32,1119.693,-0.115,5.033,4.763
548.979,407.292,-0.184,5.774,5.306
273.461,635.855,-0.302,5.139,4.727
284.132,1082.697,-0.247,5.136,4.732
286.164,997.582,-0.527,4.397,3.973
281.784,1212.866,0.29,5.762,5.367
462.44,1018.42,-0.064,4.257,3.752
459.34,1189.423,-0.135,5.801,5.332
707.734,440.122,0.092,6.948,6.367
267.863,1130.021,0.231,7.065,6.575
348.167,717.688,0.107,4.113,3.763
457.19,919.306,-0.043,6.492,5.934
284.232,1044.393,0.357,4.423,4.013
266.756,1246.362,-0.071,7.336,6.946
270.74,908.177,-0.416,5.665,5.394
271.253,830.295,-0.029,5.709,5.302
345.257,793.432,-0.448,4.986,4.755
284.868,1063.934,-0.26,5.197,4.669
460.5,1063.364,0.0,4.726,4.454
451.024,824.671,-0.122,5.38,5.03
266.703,1172.338,-0.011,7.21,6.403
461.504,1172.765,-0.555,6.192,5.907
654.0,721.731,0.0,4.169,3.983
272.075,728.968,-0.38,5.551,5.324
266.25,1199.038,-0.044,7.453,6.654
270.845,871.782,-0.406,6.162,5.691
462.119,1027.237,-0.593,4.505,4.226
709.052,874.593,0.026,10.322,9.411
710.176,1096.851,-0.124,8.833,7.968
287.83,952.021,-0.126,4.033,3.696
346.228,749.193,-0.656,4.404,4.176
270.673,954.327,0.126,5.926,5.271
708.07,691.515,-0.056,8.799,8.279
272.0,789.58,0.0,5.51,5.07
272.096,757.021,-0.395,5.521,5.41
536.458,225.417,-0.324,4.924,4.66
273.736,614.778,0.099,5.026,4.568
343.056,902.881,-1.158,6.512,6.162
282.931,1189.059,-0.384,5.822,5.579
607.41,617.197,0.453,4.481,4.347
281.422,1271.047,0.089,6.735,6.061
283.735,1103.206,-0.058,4.736,4.596
272.796,681.161,0.21,5.538,5.363
710.328,569.765,-0.211,7.944,7.33
270.339,985.383,-0.075,6.366,5.754
268.192,1093.172,0.026,7.314,6.578
273.857,593.2,-0.06,4.88,4.58
460.576,1083.333,-0.517,4.713,4.488
285.794,1026.897,0.187,4.859,4.46
461.969,992.344,0.127,3.525,3.016
461.756,1005.537,-0.477,3.858,3.41
286.458,984.396,-0.404,4.067,3.752
274.288,560.186,0.929,4.377,4.298
274.435,575.478,0.322,4.762,4.625
288.122,943.732,0.484,3.843,3.408
268.729,1061.347,-0.05,6.351,5.916
273.118,658.847,0.058,5.398,5.045
269.374,1025.339,-0.038,6.267,5.843
286.604,972.458,-0.405,4.061,3.758
536.782,162.691,0.107,4.464,3.955
446.478,745.391,0.607,3.888,3.806
706.751,985.42,-0.083,9.481,8.228
461.714,986.179,-0.118,3.384,2.664
288.225,935.95,0.297,3.754,3.434
603.756,566.289,0.183,3.992,3.655
461.143,1049.143,-0.785,4.234,4.232
287.056,961.778,-0.313,3.631,3.153
461.408,1037.327,-0.485,4.069,3.831
704.976,897.437,-0.009,6.554,6.107
708.139,365.944,0.112,5.02,4.575
349.75,697.062,-0.562,3.416,3.052
536.3,124.375,-0.42,3.964,3.235
605.154,996.0,0.0,3.582,3.449
275.71,532.081,0.202,4.633,4.285
276.154,547.462,-0.356,4.654,4.455
288.5,929.536,-0.231,3.153,2.888
652.467,672.767,-0.834,3.311,2.89
57.31,11.448,-0.606,3.129,2.933
608.759,988.379,-0.591,3.327,2.826
461.609,1000.391,-0.165,3.346,2.306
601.0,981.792,-0.713,3.001,2.579
622.0,312.107,0.0,3.117,2.895
610.292,1073.042,0.367,2.887,2.643
598.786,1003.5,1.571,3.0,2.945
277.056,520.574,-0.051,4.311,4.01
461.619,980.238,0.245,2.74,2.443
