centerY,centerX,orientation,major_axis_length,minor_axis_length
614.54,768.1,0.039,5.855,5.436
612.611,972.272,0.04,7.432,6.949
613.526,1211.754,0.045,8.972,8.086
585.886,728.201,-0.038,7.9,7.421
571.941,829.759,0.257,7.834,7.601
664.113,1260.302,0.051,7.572,6.681
465.525,1272.08,-0.092,7.422,6.956
653.271,916.084,-0.023,6.081,5.598
654.578,1000.562,-0.009,6.617,6.163
282.621,1268.286,0.232,6.88,6.478
661.021,1122.042,0.098,6.958,6.583
286.536,1031.942,-0.429,4.942,4.437
552.115,485.701,-0.058,5.455,5.074
270.0,872.052,0.0,6.33,5.83
603.116,1068.68,0.049,7.598,7.203
463.84,1141.723,0.017,5.689,5.262
286.049,1016.295,0.096,4.532,4.288
589.976,969.134,0.048,8.537,7.788
342.709,917.709,0.785,5.994,5.838
342.76,987.692,-0.039,6.946,6.701
342.549,1221.326,-0.013,7.989,7.331
558.478,598.635,0.094,6.196,5.915
622.57,864.875,0.015,6.57,6.22
282.727,1243.648,0.147,6.735,6.05
271.965,699.837,-0.206,5.377,5.1
271.515,779.949,0.055,5.864,5.372
272.022,754.211,0.128,5.51,5.197
446.117,1157.357,-0.026,7.536,7.224
449.912,796.425,0.202,5.252,4.849
271.286,808.0,0.0,6.058,5.514
272.011,728.057,-0.197,5.351,5.238
464.538,1072.308,0.183,4.732,4.383
284.31,1153.58,-0.423,5.793,5.509
342.806,1061.624,-0.236,7.369,7.126
464.45,1112.7,-0.04,5.253,4.861
344.882,804.526,0.219,5.024,4.83
283.791,1175.736,-0.175,5.594,5.189
284.597,1088.338,-0.701,5.033,4.868
655.571,778.414,0.125,4.959,4.496
270.253,914.202,0.285,5.944,5.319
462.677,1008.537,-0.242,7.485,6.98
270.188,956.571,0.183,6.266,5.698
593.113,1136.753,-0.012,9.078,8.386
346.526,759.702,-0.361,4.565,3.993
654.916,843.614,-0.452,5.318,4.964
608.352,1257.133,-0.119,6.003,5.556
284.467,1108.957,-0.464,5.603,5.262
464.65,1053.312,-0.065,5.091,4.996
272.407,672.469,-0.626,5.313,4.859
464.851,1093.149,0.785,5.519,5.411
342.949,1141.203,-0.055,7.532,6.675
464.403,1063.026,-0.154,5.284,4.632
456.966,898.698,-0.22,6.209,5.954
462.993,1209.042,0.001,6.774,6.671
707.798,798.652,-0.125,8.9,8.332
267.458,1194.354,-0.086,6.86,6.684
604.569,607.638,-0.48,4.631,4.006
273.614,600.071,-0.025,4.972,4.476
342.859,857.341,0.411,5.338,5.078
709.968,672.986,-0.044,8.768,7.879
284.165,1132.835,-0.369,5.197,4.87
286.327,1002.236,0.665,4.411,3.968
270.893,838.68,0.08,5.98,5.495
266.541,1234.703,-0.109,7.718,7.099
269.453,994.314,0.052,6.793,6.428
708.842,1098.227,-0.073,9.294,8.465
267.305,1162.496,0.008,7.229,6.2
273.012,646.326,-0.184,5.393,5.088
283.037,1221.257,-0.146,6.083,5.716
537.0,286.0,0.785,5.321,5.321
283.515,1198.97,-0.432,5.767,5.47
284.406,1067.266,-0.361,4.721,4.325
347.659,724.818,-0.343,3.943,3.611
538.0,381.186,0.0,5.635,5.467
464.692,1081.231,0.026,5.036,4.929
462.355,1019.323,-0.065,4.864,4.073
609.417,681.383,0.529,4.592,4.183
286.491,989.382,-0.452,4.456,3.942
269.008,1079.277,-0.057,6.562,6.299
272.808,620.718,0.169,5.111,4.87
274.864,552.0,0.0,4.67,4.513
285.907,977.395,0.078,4.022,3.451
267.832,1125.084,-0.042,6.729,6.212
273.333,583.92,-0.023,5.126,4.662
653.755,704.082,0.036,4.092,3.808
710.549,1199.025,0.07,8.959,8.417
284.862,1049.466,-0.245,4.499,4.151
707.087,445.301,0.071,6.033,5.443
286.625,965.55,0.674,3.66,3.568
536.792,152.698,0.095,4.192,4.028
536.958,205.028,-0.092,5.022,4.511
269.407,1045.056,-0.053,6.05,5.668
709.522,1021.253,-0.042,10.121,9.341
287.478,946.565,0.156,3.979,3.715
287.725,938.45,0.089,3.903,3.279
274.406,568.188,0.126,4.86,4.528
348.686,701.829,0.127,3.442,3.292
287.465,955.651,-0.525,4.027,3.453
709.201,529.478,-0.226,7.356,6.885
710.882,1216.097,-0.028,8.34,7.454
603.333,560.026,-0.227,3.644,3.422
652.057,673.343,0.208,3.562,3.112
274.617,536.433,0.413,4.682,4.083
707.877,367.123,0.785,4.547,4.534
708.293,294.341,-0.392,5.317,4.909
537.282,117.41,-0.936,3.83,3.27
287.88,931.52,-0.649,3.233,2.579
605.613,1010.065,-0.475,3.293,3.031
704.464,640.907,-0.139,5.661,5.476
600.536,989.214,0.46,3.079,2.911
276.538,523.692,-0.183,4.732,4.383
708.373,313.614,0.048,5.294,5.004
600.174,1020.0,1.571,2.703,2.68
644.105,34.789,-0.627,3.697,3.245
57.2,11.467,-0.358,3.286,2.905
610.97,1092.424,-0.814,3.466,3.113
597.111,1000.481,-1.431,3.054,2.788
276.574,510.722,0.138,4.23,4.059
609.231,988.192,-0.719,2.948,2.833
622.0,312.107,0.0,3.117,2.895
446.0,729.176,0.51,3.515,3.142
350.143,689.0,0.68,2.809,2.356
