centerY,centerX,orientation,major_axis_length,minor_axis_length
605.967,1224.152,0.065,5.592,5.257
281.613,1260.336,0.148,6.42,5.908
571.523,788.42,0.096,7.642,7.335
284.049,1146.233,0.033,5.928,5.54
344.117,830.636,-0.252,5.103,4.827
342.522,1180.247,0.022,7.738,7.33
616.536,1266.17,-0.109,8.137,7.582
613.27,736.506,0.13,5.608,5.053
282.761,1236.453,0.092,6.254,5.957
582.448,684.006,-0.022,7.507,6.919
606.848,1023.713,-0.037,7.608,7.165
447.327,1113.903,-1.381,7.308,7.192
654.551,753.725,-0.011,4.846,4.554
285.861,1042.304,-0.03,5.158,4.882
613.108,927.858,0.019,7.242,6.505
271.614,776.109,0.066,5.892,5.455
459.683,970.294,-0.318,6.509,6.169
284.408,1124.709,0.287,5.799,5.671
462.236,1235.439,-0.079,6.439,6.087
342.306,1270.568,-0.244,7.87,7.407
654.959,966.472,-0.111,6.464,6.048
283.5,1189.902,0.0,5.826,5.563
653.523,883.43,0.229,5.961,5.731
590.02,1087.684,0.038,9.41,8.566
272.023,700.0,0.0,5.373,5.164
342.801,1100.571,-0.137,7.3,7.022
282.525,1212.05,0.128,5.839,5.498
463.459,1074.459,-0.785,4.931,4.782
269.959,959.934,0.242,6.312,6.11
283.987,1104.526,-0.316,5.042,4.817
663.906,1219.007,-0.162,7.243,6.545
660.22,1085.331,0.085,6.673,6.066
463.948,1061.468,-0.166,5.124,4.8
586.782,922.678,-0.068,8.483,7.924
454.527,868.333,0.148,5.607,5.291
462.3,1174.95,0.052,6.824,6.534
709.809,632.614,0.054,8.703,8.046
266.017,1262.301,0.049,7.807,7.183
551.143,454.036,-0.218,5.323,5.053
461.918,1008.102,-0.113,4.121,3.791
284.676,1062.176,-0.238,4.839,4.477
284.917,1081.679,-0.635,5.318,5.037
274.012,623.783,-0.042,5.418,4.879
558.174,561.217,-0.12,6.231,5.885
270.29,922.804,0.162,6.077,5.614
286.186,1010.288,0.642,4.377,4.298
439.222,1246.659,-0.097,7.852,7.134
708.447,756.432,-0.046,9.368,8.743
342.865,1023.115,-0.055,7.132,6.605
347.429,740.25,-0.501,4.504,3.984
267.415,1154.367,0.008,7.037,6.648
342.659,953.121,-0.037,6.769,6.227
612.013,1161.333,0.053,8.746,8.294
620.887,827.346,-0.249,6.722,6.298
576.19,1273.511,-0.007,10.182,7.092
286.291,984.436,0.233,4.342,4.033
273.0,648.212,0.0,5.358,5.061
463.507,1051.433,0.111,4.694,4.559
267.931,1122.153,0.12,7.166,6.402
343.186,887.301,-0.124,6.215,5.798
272.0,749.186,0.0,5.635,5.467
710.587,1146.452,0.004,9.974,9.032
539.708,350.64,-0.506,5.433,5.211
463.2,1032.262,-0.368,4.796,4.305
287.83,952.021,-0.126,4.033,3.696
272.464,673.393,-0.284,5.296,5.051
285.534,1026.31,-0.4,4.56,4.079
271.207,805.891,-0.037,5.576,5.262
283.545,1169.03,-0.131,5.806,5.428
286.379,997.362,-0.57,4.615,4.037
707.457,1052.807,-0.08,9.956,8.601
272.0,724.885,0.0,5.373,5.159
273.857,600.8,0.06,4.88,4.58
345.161,781.032,-0.225,4.588,4.311
348.341,712.146,-0.519,3.913,3.384
270.899,880.475,0.314,5.65,5.605
608.373,654.915,-0.109,4.419,4.265
273.699,583.726,0.235,5.051,4.6
269.551,1042.229,0.092,6.325,5.959
461.843,1224.657,-0.028,6.402,5.416
274.641,552.141,0.389,4.721,4.343
267.084,1192.729,0.023,7.59,6.964
274.299,568.537,0.134,4.858,4.408
270.123,1009.0,0.049,6.388,5.68
709.468,961.378,-0.058,10.93,9.469
266.575,1236.982,0.076,7.647,6.964
286.609,972.304,-0.199,4.117,3.561
462.03,1091.0,1.108,4.645,4.512
709.704,1167.423,-0.1,8.651,7.842
271.113,839.132,0.086,6.055,5.587
287.953,943.791,0.14,3.985,3.482
655.371,815.243,-0.053,4.855,4.59
268.322,1085.463,-0.194,6.352,6.069
448.133,773.267,-1.034,4.54,4.208
461.537,991.707,-0.406,3.902,3.402
461.6,1000.778,-0.155,3.949,3.641
537.022,260.989,-0.38,5.469,5.353
708.597,493.264,-0.085,7.013,6.537
461.121,1115.03,-0.489,4.641,4.51
463.175,1042.825,0.162,4.526,4.023
604.413,588.609,-0.745,3.996,3.688
287.163,962.186,-0.3,3.859,3.534
288.088,936.441,0.248,3.608,3.038
536.429,186.984,-0.238,4.751,4.239
708.0,414.115,0.0,5.373,5.159
652.351,689.486,-0.25,3.662,3.249
537.333,140.026,-0.227,3.644,3.422
274.81,538.397,0.224,4.838,4.126
605.805,997.171,-0.125,3.784,3.499
603.632,550.526,0.074,3.854,3.166
349.444,694.704,-0.47,3.041,2.825
353.857,1144.286,0.265,3.537,3.242
707.44,341.08,-0.086,5.16,4.612
608.846,988.115,-0.332,3.178,2.614
276.596,523.86,-0.355,4.356,4.173
288.318,929.227,0.107,2.921,2.476
601.0,981.6,1.571,2.993,2.653
461.452,983.581,0.54,3.213,3.032
277.411,511.929,-0.078,4.357,4.102
622.103,312.172,0.323,3.291,2.884
644.158,35.105,-0.386,3.562,3.404
536.765,108.235,-0.586,3.444,3.17
610.906,914.344,-0.76,3.517,2.936
