centerY,centerX,orientation,major_axis_length,minor_axis_length
610.008,870.3,0.115,6.754,6.132
603.936,1181.851,-0.024,5.549,5.402
571.463,731.938,-0.078,7.37,7.006
663.365,1164.365,0.017,7.117,6.626
462.426,1131.73,0.074,6.176,5.933
653.912,840.132,-0.064,5.521,5.271
610.403,695.792,0.36,5.102,4.825
609.012,965.581,0.174,7.6,6.986
447.268,1057.994,0.349,7.145,7.009
609.506,1123.79,0.039,5.185,4.986
343.249,1213.663,-0.026,7.784,7.407
282.852,1244.228,0.14,7.031,6.763
459.726,1194.522,-0.566,6.078,5.923
655.953,921.557,-0.022,5.977,5.657
576.74,626.013,-0.163,7.248,6.767
618.298,778.808,0.235,5.794,5.735
343.419,1047.325,-0.205,7.272,7.001
283.938,1108.37,0.113,5.228,4.93
269.853,992.411,0.008,6.692,6.128
583.177,860.629,-0.011,8.13,7.287
607.353,1256.84,-0.396,6.377,5.961
281.975,1218.35,-0.036,6.448,5.925
659.564,1036.925,-0.044,7.009,6.044
283.91,1087.641,0.007,5.176,4.814
541.442,312.368,0.083,5.679,5.333
559.763,513.588,0.293,5.742,5.386
284.0,1129.885,0.0,5.373,5.159
460.648,1066.437,-0.314,4.819,4.696
439.529,1189.382,-0.526,7.22,6.914
346.0,752.627,0.0,4.388,4.277
273.378,640.159,-0.132,5.332,4.896
451.547,829.779,-0.263,5.336,5.149
710.279,1072.0,0.0,9.954,9.405
342.985,974.956,-0.322,6.62,6.53
285.881,1030.567,-0.338,4.757,4.521
283.414,1171.486,0.296,6.066,5.843
590.158,1021.393,0.041,8.919,8.352
284.564,1068.603,-0.564,5.092,4.869
285.776,1014.293,-0.004,4.534,4.102
608.61,1097.15,-0.084,7.988,7.456
266.497,1254.119,-0.009,7.466,6.779
272.5,686.267,0.0,5.426,5.29
271.667,734.527,-0.073,5.768,5.132
709.923,1105.5,0.0,9.197,8.092
270.49,914.55,0.24,5.841,5.473
266.699,1180.556,-0.024,7.195,6.779
344.19,849.488,0.306,5.355,4.984
457.787,925.276,-0.131,6.613,6.127
347.913,720.0,0.0,3.908,3.73
268.022,1100.403,0.06,6.863,6.218
272.033,709.467,-0.208,5.496,5.222
617.072,1204.947,0.022,8.627,7.666
283.155,1149.573,-0.236,5.967,5.518
461.981,1039.704,-0.32,4.349,3.952
461.732,1178.992,-0.416,6.493,6.042
267.458,1137.867,0.049,7.447,7.104
462.446,1029.446,-0.567,4.538,3.94
266.412,1206.806,-0.061,7.467,6.826
462.226,1020.642,-0.151,4.329,3.916
271.327,795.776,0.001,5.854,5.334
272.494,663.506,0.023,5.578,5.08
344.871,797.643,-1.235,4.84,4.622
654.53,777.485,-0.351,4.713,4.489
576.945,1200.725,-0.073,9.707,8.95
342.89,1125.221,-0.144,7.392,6.629
283.111,1194.53,-0.45,6.172,6.044
271.32,836.11,-0.032,5.782,5.505
284.067,1048.6,-0.219,4.481,4.25
268.639,1068.776,0.066,7.185,6.52
708.983,884.656,0.002,10.946,9.987
460.431,1086.8,0.539,4.754,4.361
607.441,621.412,0.212,4.794,4.528
708.404,699.447,-0.067,9.018,8.295
271.879,763.192,-0.032,5.828,5.413
273.933,618.92,-0.055,5.169,4.637
269.073,1032.532,0.209,6.44,6.121
270.758,878.021,-0.438,5.71,5.307
460.545,1051.745,-0.369,4.352,4.033
536.743,229.77,-1.027,4.946,4.791
287.83,954.021,-0.126,4.033,3.696
549.545,413.129,-0.202,5.795,5.545
654.442,725.615,-0.516,4.266,3.889
709.276,577.047,-0.015,8.019,7.619
286.035,1000.491,0.162,4.441,4.079
286.655,987.31,-0.349,4.622,4.032
270.578,960.971,-0.011,5.904,5.491
707.591,446.635,0.009,6.191,5.917
604.18,568.5,-0.271,4.217,3.811
446.447,748.319,-0.325,4.104,3.643
273.458,596.583,0.324,4.924,4.66
286.214,975.524,1.019,3.902,3.459
706.567,993.277,-0.019,9.268,8.18
536.929,165.5,0.0,4.438,4.018
342.217,909.587,-0.503,5.585,5.245
461.625,993.906,-0.036,3.527,2.93
287.625,945.725,-0.588,3.849,3.365
536.609,126.304,-0.199,4.117,3.561
286.929,964.119,-0.362,3.894,3.437
287.919,937.459,-0.162,3.654,3.195
461.742,987.806,0.218,3.387,2.959
274.538,563.692,-0.183,4.732,4.383
349.641,698.615,0.134,3.811,3.307
708.302,372.372,0.026,5.44,5.04
461.549,1006.294,-0.399,4.136,3.912
274.286,578.222,0.093,4.599,4.369
536.5,98.595,-0.397,4.027,3.358
276.5,522.5,0.785,4.659,4.659
275.366,549.634,0.785,4.904,4.615
598.735,1004.735,-0.478,3.961,2.742
652.056,674.417,0.374,3.526,3.278
601.679,982.107,-0.346,3.317,2.72
57.452,11.581,0.54,3.213,3.032
288.292,931.042,0.367,2.887,2.643
644.053,35.105,-0.652,3.721,3.244
603.944,997.528,-0.2,3.701,3.119
274.574,533.926,0.037,4.433,3.884
704.943,904.732,0.193,7.404,6.76
610.1,1073.7,-0.365,2.724,2.32
277.167,508.611,-0.258,4.435,3.875
622.0,312.107,0.0,3.117,2.895
281.282,1275.776,-0.04,6.279,4.467
461.44,981.08,0.149,3.115,2.51
