centerY,centerX,orientation,major_axis_length,minor_axis_length
205.8,26.0,0.0,2.5,3.0
205.8,23.0,0.0,2.5,3.0
204.8,6.0,0.0,2.5,3.0
246.8,13.0,0.0,3.0,3.0
256.8,24.0,0.0,2.5,2.5
256.8,27.0,0.0,3.0,3.0
258.8,46.0,0.0,3.0,3.0
261.8,49.0,0.0,3.5,3.5
282.8,44.0,0.0,3.5,3.5
238.8,80.0,0.0,3.0,3.0
227.8,81.0,0.0,3.0,3.0
210.8,97.0,0.0,2.5,2.5
210.8,100.0,0.0,2.5,2.5
210.8,104.0,0.0,3.0,3.0
191.8,94.0,0.0,3.0,3.0
193.8,69.0,0.0,3.0,3.0
193.8,55.0,0.0,2.5,2.5
196.8,53.0,0.0,3.0,3.0
218.8,61.0,0.0,2.5,2.5
241.8,66.0,0.0,2.5,2.5
240.8,106.0,0.0,3.5,3.5
194.8,108.0,0.0,3.0,3.0
189.8,108.0,0.0,3.0,3.0
185.8,104.0,0.0,3.0,3.0
185.8,101.0,0.0,3.0,3.0
188.8,118.0,0.0,3.0,3.0
185.8,112.0,0.0,3.0,3.0
179.8,139.0,0.0,3.0,3.0
201.8,153.0,0.0,2.5,2.5
201.8,155.0,0.0,2.5,2.5
199.8,158.0,0.0,2.5,2.5
201.8,162.0,0.0,2.5,2.5
216.8,169.0,0.0,2.5,2.5
232.8,165.0,0.0,2.5,2.5
212.8,210.0,0.0,2.5,2.5
220.8,213.0,0.0,2.5,2.5
220.8,219.0,0.0,2.5,2.5
220.8,223.0,0.0,2.5,2.5
214.8,229.0,0.0,2.5,2.5
214.8,233.0,0.0,2.5,2.5
213.8,239.0,0.0,2.5,2.5
199.8,244.0,0.0,2.5,2.5
199.8,249.0,0.0,2.5,2.5
184.8,252.0,0.0,3.0,3.0
243.8,262.0,0.0,2.5,3.0
246.8,217.0,0.0,3.0,3.0
240.8,184.0,0.0,3.0,3.0
241.8,180.0,0.0,3.0,3.0
241.8,177.0,0.0,3.0,3.0
242.8,173.0,0.0,2.5,3.0
243.8,168.0,0.0,3.0,3.0
239.8,191.0,0.0,3.5,3.5
253.8,233.0,0.0,3.5,3.5
261.8,261.0,0.0,2.5,2.5
263.8,272.0,0.0,3.0,3.0
260.8,290.0,0.0,3.0,3.0
253.8,296.0,0.0,3.0,3.0
220.8,276.0,0.0,3.0,3.0
188.8,296.0,0.0,3.0,3.5
187.8,302.0,0.0,3.5,4.0
179.8,240.0,0.0,3.0,3.0
180.8,225.0,0.0,3.0,3.0
178.8,235.0,0.0,4.0,4.0
