centerY,centerX,orientation,major_axis_length,minor_axis_length
233.4,109.0,0.0,3.5,4.0
249.4,89.0,0.0,2.5,2.5
250.4,85.0,0.0,3.0,3.0
253.4,74.0,0.0,3.0,3.5
250.4,66.0,0.0,2.5,2.5
253.4,102.0,0.0,3.0,3.0
268.4,150.0,0.0,4.5,4.0
256.4,160.0,0.0,3.5,3.5
216.4,128.0,0.0,2.5,3.0
214.4,161.0,0.0,2.5,3.0
213.4,163.0,0.0,2.5,3.0
213.4,168.0,0.0,2.5,3.0
213.4,172.0,0.0,3.5,4.0
212.4,182.0,0.0,3.5,4.0
214.4,199.0,0.0,2.5,3.0
226.4,231.0,0.0,2.5,3.0
210.4,232.0,0.0,2.5,3.0
220.4,212.0,0.0,2.5,3.0
214.4,218.0,0.0,3.5,4.0
214.4,210.0,0.0,2.5,3.0
231.4,201.0,0.0,2.5,3.0
200.4,150.0,0.0,2.5,3.0
194.4,30.0,0.0,3.0,3.5
207.4,24.0,0.0,2.5,2.5
185.4,149.0,0.0,3.0,3.5
200.4,269.0,0.0,2.5,3.0
184.4,257.0,0.0,2.5,3.0
241.4,271.0,0.0,2.5,3.0
214.4,74.0,0.0,2.5,3.0
214.4,67.0,0.0,2.5,3.0
220.4,110.0,0.0,3.0,3.5
256.4,33.0,0.0,2.5,3.0
250.8,240.0,0.0,3.5,4.0
250.8,235.0,0.0,3.5,4.0
250.8,230.0,0.0,3.0,3.5
272.8,236.0,0.0,3.5,4.0
269.8,220.0,0.0,3.5,4.0
278.8,241.0,0.0,3.0,3.5
256.8,264.0,0.0,3.5,4.0
257.8,255.0,0.0,3.0,3.5
239.8,277.0,0.0,3.5,4.0
237.8,286.0,0.0,4.0,4.5
240.8,311.0,0.0,3.5,4.0
220.8,296.0,0.0,2.5,3.0
219.8,307.0,0.0,3.0,3.5
206.8,293.0,0.0,2.5,3.0
193.8,291.0,0.0,2.5,3.0
281.8,255.0,0.0,3.5,4.0
196.8,320.0,0.0,3.0,3.5
188.8,320.0,0.0,2.5,3.0
186.8,331.0,0.0,3.0,3.5
186.8,336.0,0.0,3.0,3.5
310.8,97.0,0.0,3.0,3.5
321.8,136.0,0.0,3.5,4.0
297.8,155.0,0.0,3.5,4.0
320.8,190.0,0.0,3.5,4.0
521.0,112.0,0.0,3.0,3.5
522.0,117.0,0.0,3.5,4.0
521.0,124.0,0.0,4.0,4.5
519.0,100.0,0.0,2.5,3.0
564.0,133.0,0.0,2.5,3.0
566.0,137.0,0.0,3.0,3.5
567.0,148.0,0.0,3.0,3.5
573.0,160.0,0.0,2.5,3.0
573.0,164.0,0.0,3.0,3.5
573.0,170.0,0.0,3.5,4.0
560.0,171.0,0.0,3.0,3.5
536.0,166.0,0.0,3.0,3.5
553.0,84.0,0.0,3.0,3.5
578.0,101.0,0.0,3.5,4.0
588.0,57.0,0.0,3.5,4.0
587.0,45.0,0.0,3.5,4.0
587.0,35.0,0.0,3.0,3.5
488.0,22.0,0.0,3.0,3.5
488.0,17.0,0.0,3.0,3.5
499.0,187.0,0.0,2.5,3.0
526.0,228.0,0.0,3.0,3.5
554.0,257.0,0.0,3.0,3.5
554.0,263.0,0.0,3.5,4.0
570.0,259.0,0.0,3.0,3.5
569.0,251.0,0.0,3.0,3.5
569.0,245.0,0.0,3.0,3.5
576.0,285.0,0.0,2.5,3.0
575.0,282.0,0.0,2.5,3.0
589.0,283.0,0.0,3.0,3.5
585.0,229.0,0.0,2.5,3.0
586.0,161.0,0.0,3.0,3.5
495.0,293.0,0.0,3.0,3.5
494.0,287.0,0.0,2.5,3.0
494.0,284.0,0.0,2.5,3.0
574.0,20.0,0.0,3.0,3.5
573.0,12.0,0.0,2.5,3.0
573.0,8.0,0.0,2.5,3.0
580.0,15.0,0.0,3.5,4.0
587.0,27.0,0.0,2.5,3.0
484.0,112.0,0.0,2.5,3.0
471.0,143.0,0.0,3.5,4.0
472.0,136.0,0.0,3.0,3.5
492.0,109.0,0.0,3.0,3.5
534.0,180.0,0.0,3.0,3.5
530.0,183.0,0.0,3.0,3.5
536.0,188.0,0.0,3.5,4.0
527.0,207.0,0.0,3.0,3.5
526.0,211.0,0.0,3.0,3.5
526.0,215.0,0.0,2.5,3.0
531.0,204.0,0.0,3.5,4.0
522.0,232.0,0.0,3.0,3.5
528.0,253.0,0.0,3.0,3.5
549.0,320.0,0.0,3.5,4.0
551.0,324.0,0.0,3.0,3.5
552.0,329.0,0.0,3.0,3.5
552.0,337.0,0.0,3.0,3.5
557.0,213.0,0.0,3.0,3.5
550.0,370.8,0.0,3.0,3.5
556.0,362.8,0.0,3.5,4.0
548.0,417.8,0.0,2.0,2.5
547.0,421.8,0.0,2.5,3.0
547.0,425.8,0.0,2.5,3.0
547.0,431.8,0.0,3.0,3.5
