centerY,centerX,orientation,major_axis_length,minor_axis_length
223.4,17.0,0.0,4.0,4.0
197.4,91.0,0.0,3.0,3.0
197.4,96.0,0.0,3.5,3.5
197.4,103.0,0.0,4.0,4.0
197.4,111.0,0.0,4.0,4.0
196.4,120.0,0.0,4.0,4.0
195.4,129.0,0.0,4.0,4.0
195.4,138.0,0.0,4.0,4.0
195.4,147.0,0.0,4.5,4.5
195.4,157.0,0.0,5.0,5.0
213.4,160.0,0.0,5.0,5.5
223.4,92.0,0.0,4.0,4.5
271.4,305.0,0.0,3.0,3.5
369.4,324.0,0.0,3.5,3.5
272.4,334.0,0.0,4.0,4.0
527.6,152.0,0.0,3.5,3.5
525.6,173.0,0.0,3.5,3.5
555.6,115.0,0.0,3.5,3.5
577.6,287.0,0.0,3.5,3.5
629.6,197.0,0.0,5.0,5.0
581.6,318.0,0.0,4.0,4.0
524.6,213.0,0.0,4.0,4.0
534.2,746.8,0.0,3.5,3.5
534.2,753.8,0.0,3.5,3.5
522.2,733.8,0.0,3.5,3.5
532.2,713.8,0.0,3.5,3.5
529.2,675.8,0.0,3.5,3.5
529.2,615.8,0.0,3.5,3.5
503.2,895.8,0.0,3.5,3.5
503.2,945.8,0.0,4.5,4.5
227.6,895.8,0.0,4.5,4.5
196.6,920.8,0.0,4.0,4.0
214.6,665.8,0.0,3.0,3.0
317.0,1199.6,0.0,3.5,3.5
317.0,1207.6,0.0,3.5,3.5
319.0,1212.6,0.0,3.5,3.5
320.0,1217.6,0.0,3.5,3.5
321.0,1230.6,0.0,3.5,3.5
321.0,1242.6,0.0,4.0,4.0
200.8,1182.6,0.0,3.5,3.5
201.8,1166.6,0.0,3.5,3.5
203.8,1133.6,0.0,3.0,3.0
201.8,1199.6,0.0,3.5,3.5
198.8,1106.6,0.0,3.5,3.5
205.8,1119.6,0.0,3.0,3.0
212.8,567.8,0.0,4.0,4.0
212.8,546.8,0.0,3.0,3.0
212.8,539.8,0.0,2.5,2.5
202.75,750.25,0.0,5.0,5.0
386.6,585.2,0.0,3.5,3.5
385.6,603.2,0.0,3.5,3.5
384.6,622.2,0.0,4.0,4.0
382.6,682.2,0.0,3.5,3.5
585.75,358.0,0.0,5.0,5.0
521.75,254.0,0.0,5.0,5.0
630.75,909.75,0.0,5.0,5.5
548.75,1010.75,0.0,4.0,4.5
493.75,1042.75,0.0,5.5,6.0
213.5,1034.75,0.0,4.5,5.0
209.5,1021.75,0.0,5.5,6.0
200.5,774.75,0.0,5.5,6.0
371.5,358.25,0.0,4.5,5.0
370.5,423.25,0.0,5.5,5.5
632.5,37.0,0.0,5.0,5.5
633.5,13.0,0.0,5.5,6.0
580.0,413.0,0.0,5.0,5.5
528.0,316.0,0.0,5.0,5.5
274.25,371.0,0.0,4.5,5.0
195.25,166.0,0.0,4.5,5.0
526.4,591.6,0.0,3.0,3.0
197.0,1216.6,0.0,5.0,5.0
202.0,1226.6,0.0,4.0,4.0
203.0,1275.6,0.0,4.5,4.5
212.0,1190.6,0.0,3.0,3.0
