centerY,centerX,orientation,major_axis_length,minor_axis_length
553.25,97.0,0.0,3.0,3.5
546.25,94.0,0.0,3.0,3.5
546.25,86.0,0.0,3.0,3.5
546.25,81.0,0.0,3.0,3.5
551.25,86.0,0.0,3.0,3.5
539.25,72.0,0.0,4.0,4.5
564.25,25.0,0.0,3.5,4.0
564.25,16.0,0.0,3.5,4.0
564.25,10.0,0.0,3.0,3.5
563.25,3.0,0.0,3.0,3.5
547.25,5.0,0.0,3.0,3.5
557.25,47.0,0.0,2.5,3.0
545.25,205.0,0.0,3.0,3.5
544.25,198.0,0.0,3.0,3.5
544.25,194.0,0.0,2.5,3.0
543.25,190.0,0.0,2.5,3.0
519.25,290.0,0.0,3.0,3.5
518.25,298.0,0.0,3.0,3.5
520.25,303.0,0.0,3.0,3.5
520.25,307.0,0.0,3.0,3.5
518.25,312.0,0.0,3.0,3.5
517.25,318.0,0.0,4.0,4.0
513.25,353.0,0.0,3.5,3.5
512.2,121.0,0.0,3.5,3.5
516.2,161.0,0.0,3.0,3.0
523.2,171.0,0.0,2.5,2.5
476.2,124.0,0.0,3.5,3.5
511.2,105.0,0.0,3.5,3.5
519.2,92.0,0.0,2.5,2.5
513.2,84.0,0.0,3.0,3.0
513.2,93.0,0.0,3.0,3.0
592.2,263.0,0.0,3.5,3.5
580.2,272.0,0.0,3.5,4.0
583.2,296.0,0.0,3.5,3.5
584.2,306.0,0.0,3.5,4.0
587.2,319.0,0.0,4.0,4.5
584.2,312.0,0.0,4.0,4.5
514.2,211.0,0.0,3.0,3.0
215.8,105.0,0.0,2.5,2.5
216.8,109.0,0.0,3.0,3.0
217.8,117.0,0.0,3.0,3.0
223.8,133.0,0.0,2.5,2.5
230.8,142.0,0.0,3.0,3.0
231.8,134.0,0.0,3.0,3.0
217.8,23.0,0.0,3.0,3.0
219.8,5.0,0.0,3.0,3.0
209.8,199.0,0.0,3.0,3.0
227.8,185.0,0.0,3.0,3.0
228.8,176.0,0.0,2.5,2.5
243.8,206.0,0.0,3.0,3.0
194.8,199.0,0.0,2.5,2.5
194.8,196.0,0.0,2.5,2.5
193.8,203.0,0.0,3.0,3.0
192.8,210.0,0.0,3.0,3.0
189.8,216.0,0.0,2.5,2.5
188.8,223.0,0.0,3.0,3.0
197.8,229.0,0.0,2.5,2.5
218.8,219.0,0.0,3.0,3.0
189.8,257.0,0.0,3.0,3.0
184.8,253.0,0.0,3.0,3.0
224.8,125.0,0.0,3.0,3.0
314.2,86.0,0.0,3.5,3.5
284.2,93.0,0.0,3.5,3.5
285.2,103.0,0.0,4.0,4.0
231.2,4.0,0.0,3.5,3.5
226.2,7.0,0.0,3.0,3.0
245.2,245.0,0.0,3.5,3.5
211.2,290.0,0.0,3.5,3.5
206.2,291.0,0.0,2.5,2.5
294.8,330.0,0.0,2.5,2.5
300.8,338.0,0.0,3.0,3.0
319.8,289.0,0.0,3.0,3.0
320.8,295.0,0.0,3.5,3.5
