centerY,centerX,orientation,major_axis_length,minor_axis_length
548.333,55.0,0.0,3.0,3.5
547.333,45.0,0.0,3.0,3.5
547.333,33.0,0.0,3.0,3.5
564.333,33.0,0.0,3.5,3.5
581.333,54.0,0.0,3.0,3.0
563.333,27.0,0.0,3.0,3.0
557.333,18.0,0.0,3.0,3.0
561.333,13.0,0.0,3.0,3.0
591.333,6.0,0.0,3.0,3.0
547.333,21.0,0.0,3.0,3.0
525.333,85.0,0.0,3.0,3.0
525.333,91.0,0.0,3.0,3.0
527.333,97.0,0.0,3.0,3.0
543.333,97.0,0.0,3.0,3.0
560.6,152.0,0.0,2.0,2.0
561.6,155.0,0.0,2.5,2.5
562.6,158.0,0.0,2.5,2.5
553.6,169.0,0.0,3.0,3.0
574.6,223.0,0.0,2.5,2.5
575.6,228.0,0.0,3.0,3.0
578.6,235.0,0.0,3.0,3.0
566.6,175.0,0.0,3.0,3.0
545.6,203.0,0.0,3.0,3.0
529.6,168.0,0.0,3.5,3.5
546.6,260.0,0.0,3.0,3.0
546.6,253.0,0.0,2.5,2.5
550.6,307.0,0.0,3.0,3.0
582.6,64.0,0.0,3.0,3.0
511.6,75.0,0.0,3.0,3.0
486.6,58.0,0.0,3.5,3.5
531.6,281.0,0.0,3.0,3.0
573.6,300.0,0.0,3.0,3.0
587.6,333.0,0.0,3.5,3.5
587.6,339.0,0.0,3.0,3.0
587.6,346.0,0.0,3.0,3.0
555.6,329.0,0.0,2.5,2.5
516.6,242.0,0.0,2.5,2.5
516.6,246.0,0.0,3.0,3.0
514.6,291.0,0.0,2.5,2.5
508.6,248.0,0.0,3.0,3.0
508.6,256.0,0.0,2.5,2.5
589.6,75.0,0.0,3.0,3.0
583.6,76.0,0.0,3.0,3.0
553.6,366.2,0.0,2.5,2.5
553.6,371.2,0.0,2.5,2.5
553.6,380.2,0.0,3.0,3.0
554.6,393.2,0.0,3.5,3.5
589.6,368.2,0.0,2.5,2.5
563.6,433.2,0.0,3.0,3.0
563.6,438.2,0.0,3.0,3.0
564.6,446.2,0.0,3.5,3.5
574.6,455.2,0.0,2.5,2.5
585.6,449.2,0.0,2.5,2.5
562.6,463.2,0.0,2.5,2.5
562.6,459.2,0.0,2.5,2.5
574.6,465.2,0.0,3.0,3.0
537.6,384.2,0.0,3.0,3.0
538.6,379.2,0.0,2.5,2.5
574.6,486.2,0.0,3.0,3.0
530.6,204.2,0.0,2.5,2.5
491.6,327.2,0.0,3.0,3.0
512.6,284.2,0.0,2.5,2.5
536.6,348.2,0.0,3.0,3.0
565.6,590.8,0.0,3.0,3.0
565.6,600.8,0.0,3.0,3.0
565.6,604.8,0.0,3.0,3.0
556.6,614.8,0.0,3.0,3.0
554.6,608.8,0.0,3.0,3.0
579.6,594.8,0.0,3.5,3.5
577.6,572.8,0.0,2.5,2.5
574.6,543.8,0.0,3.0,3.0
573.6,537.8,0.0,3.0,3.0
572.6,528.8,0.0,2.5,2.5
572.6,525.8,0.0,2.5,2.5
588.6,520.8,0.0,3.0,3.0
547.6,494.8,0.0,3.0,3.0
548.6,497.8,0.0,3.0,3.0
549.6,501.8,0.0,3.0,3.0
550.6,507.8,0.0,3.5,3.5
544.6,510.8,0.0,3.5,3.5
543.6,505.8,0.0,3.0,3.0
584.6,397.8,0.0,3.0,3.0
570.6,645.8,0.0,3.0,3.0
567.6,651.8,0.0,3.0,3.0
560.6,659.8,0.0,3.0,3.0
560.6,666.8,0.0,3.5,3.5
560.6,651.8,0.0,2.5,2.5
559.6,645.8,0.0,2.5,2.5
596.6,596.8,0.0,3.5,3.5
486.6,115.0,0.0,3.5,3.5
473.6,130.0,0.0,3.0,3.0
466.6,135.0,0.0,3.5,3.5
494.6,258.0,0.0,3.0,3.0
555.6,243.0,0.0,2.5,2.5
301.6,93.0,0.0,3.0,3.0
254.6,75.0,0.0,3.0,3.0
217.6,89.0,0.0,2.5,2.5
217.6,98.0,0.0,2.5,2.5
216.6,101.0,0.0,3.0,3.0
207.6,68.0,0.0,2.5,2.5
227.6,36.0,0.0,3.0,3.0
216.6,40.0,0.0,2.5,2.5
199.6,31.0,0.0,3.0,3.0
195.6,93.0,0.0,3.0,3.0
239.6,133.0,0.0,3.0,3.0
