485.6,227,3,3.5,0
502.6,226,3.5,4,0
520.6,218,2.5,3,0
533.6,218,3,3.5,0
537.6,216,2.5,2.5,0
541.6,215,2.5,2.5,0
546.6,215,2.5,2.5,0
551.6,215,3,3,0
557.6,215,3,3,0
550.6,243,3,3,0
564.6,229,3.5,3.5,0
564.6,216,3,3,0
569.6,216,3,3,0
601.6,210,2.5,2.5,0
605.6,209,2.5,2.5,0
607.6,210,2.5,2.5,0
645.6,223,2.5,2.5,0
655.6,241,2.5,2.5,0
659.6,240,2.5,2.5,0
587.6,269,3,3,0
646.6,254,2.5,2.5,0
553.6,187,3,3,0
593.6,185,3.5,3.5,0
613.6,186,3.5,3.5,0
622.6,189,3,3,0
614.6,196,2.5,2.5,0
635.6,197,3,3,0
654.6,195,3,3,0
661.6,199,3,3,0
648.6,285,3,3,0
682.6,200,2.5,2.5,0
685.6,199,3,3,0
699.6,209,3,3,0
659.6,251,3.5,3.5,0
725.6,214,2.5,2.5,0
717.6,228,2.5,2.5,0
720.6,226,3,3,0
724.6,227,3,3,0
728.6,226,3,3,0
724.6,223,3,3,0
717.6,216,3,3,0
716.6,222,2.5,2.5,0
753.6,240,3.5,3.5,0
740.6,231,3.5,3.5,0
746.6,232,3.5,3.5,0
737.6,227,3.5,3.5,0
754.6,258,2.5,2.5,0
752.6,260,2.5,2.5,0
738.6,266,2.5,2.5,0
720.6,268,3,3,0
777.6,256,3.5,3.5,0
766.6,260,3,3,0
688.6,271,3.5,3.5,0
733.6,199,3.5,3.5,0
711.6,194,3.5,3.5,0
732.6,214,3,3.5,0
762.6,197,3,3.5,0
767.6,196,3.5,3.5,0
772.6,196,3.5,3.5,0
779.6,191,2.5,2.5,0
783.6,199,3,3,0
787.6,201,3,3,0
790.6,201,3,3,0
806.6,225,3,3,0
810.6,230,3,3,0
813.6,229,3,3,0
788.6,239,3,3,0
779.6,235,3,3,0
732.6,284,3,3,0
702.6,275,3,3,0
547.6,188,3,3,0
654.6,311.8,3.5,3.5,0
645.6,311.8,3.5,3.5,0
625.6,316.8,3.5,3.5,0
645.6,301.8,3,3,0
654.6,283.8,3.5,3.5,0
664.6,276.8,3.5,3.5,0
686.6,313.8,3.5,3.5,0
695.6,303.8,3.5,3.5,0
732.6,294.8,3.5,3.5,0
728.6,293.8,3,3,0
709.6,270.8,3.5,3.5,0
683.6,250.8,4,4,0
787.6,271.8,3.5,3.5,0
777.6,268.8,3.5,3.5,0
753.6,306.8,3,3,0
749.6,307.8,3,3,0
745.6,308.8,3,3,0
723.6,326.8,3.5,3.5,0
717.6,325.8,3.5,3.5,0
766.6,240.8,4,4,0
772.6,207.8,3,3.5,0
776.6,208.8,3.5,3.5,0
779.6,205.8,3.5,3.5,0
783.6,207.8,3.5,3.5,0
815.6,263.6,3,3,0
812.6,264.6,3,3,0
737.6,187.6,3,3,0
811.6,215.6,3,3,0
816.6,214.6,3,3,0
821.4,213.6,3.5,3.5,0
817.4,192.6,3,3,0
838.4,195.6,2.5,3,0
834.4,196.6,2.5,3,0
837.4,221.6,2.5,2.5,0
823.4,228.6,3.5,3.5,0
834.4,271.6,3,3,0
827.4,271.6,3,3,0
845.4,275.6,3.5,3.5,0
858.4,304.6,3,3,0
767.4,285.6,3.5,3.5,0
765.4,307.6,3.5,3.5,0
451.8,523.2,3,3,0
428.8,520.2,3,3,0
447.8,495.2,3,3,0
538.8,496.2,3.5,3.5,0
543.8,496.2,3.5,3.5,0
548.8,496.2,3.5,3.5,0
554.8,495.2,3.5,3.5,0
563.8,497.2,4,4,0
536.8,533.2,4,4,0
532.8,561.2,3,3,0
540.8,562.2,3,3,0
548.8,562.2,3.5,3.5,0
563.8,564.2,3.5,3.5,0
526.8,560.2,3,3,0
538.8,575.2,3.5,3.5,0
522.8,570.2,3,3,0
560.8,579.2,3.5,3.5,0
564.8,593.2,2.5,2.5,0
528.8,604.2,4,4,0
537.8,605.2,3,3,0
544.8,607.2,3.5,3.5,0
575.8,595.2,3.5,3.5,0
588.8,596.2,3.5,3.5,0
594.8,572.2,3,3,0
613.8,560.2,3.5,3.5,0
623.8,561.2,3.5,3.5,0
613.8,538.2,3,3,0
608.8,538.2,3,3,0
604.8,537.2,3,3,0
595.8,529.2,3.5,3.5,0
619.8,525.2,3,3,0
623.8,525.2,3,3,0
627.8,526.2,3,3,0
661.8,574.2,2.5,2.5,0
673.8,574.2,3.5,3.5,0
682.8,573.2,4,4,0
714.8,578.2,3,3,0
711.8,576.2,3,3,0
714.8,574.2,3,3,0
719.8,575.2,3,3,0
723.8,575.2,3,3,0
732.8,588.2,3,3,0
737.8,588.2,3,3,0
742.8,588.2,3,3,0
747.8,589.2,3.5,3.5,0
723.8,597.2,3.5,3.5,0
717.8,597.2,3.5,3.5,0
711.8,596.2,3,3,0
756.8,569.2,2.5,2.5,0
761.8,568.2,2.5,2.5,0
770.8,574.2,3,3,0
803.8,590.2,3,3,0
811.8,586.2,2.5,2.5,0
828.8,601.2,2.5,2.5,0
769.8,595.2,3,3,0
776.8,597.2,3,3,0
763.8,559.2,2.5,2.5,0
815.8,549.2,2.5,2.5,0
831.8,588.2,2.5,2.5,0
832.8,585.2,3,3,0
845.8,572.2,3,3,0
849.8,573.2,3,3,0
832.8,548.2,3.5,3.5,0
824.8,547.2,3,3,0
776.8,544.2,2.5,2.5,0
767.8,530.2,3,3,0
762.8,530.2,2.5,2.5,0
758.8,530.2,2.5,2.5,0
753.8,523.2,3,3,0
796.8,544.2,3.5,3.5,0
828.8,503.2,3,3,0
834.8,503.2,3.5,3.5,0
731.8,577.2,3.5,3.5,0
757.8,590.2,3.5,3.5,0
789.8,592.2,4,4,0
798.8,551.2,3.5,3.5,0
786.8,544.2,3.5,3.5,0
782.8,494.2,3.5,3.5,0
777.8,512.2,3,3,0
773.8,513.2,3,3,0
741.8,499.2,3.5,3.5,0
733.8,499.2,3,3,0
712.8,497.2,3,3,0
708.8,497.2,3,3,0
678.8,506.2,3.5,3.5,0
688.8,508.2,3.5,3.5,0
874,571.2,2.5,2.5,0
871,571.2,2.5,2.5,0
880,571.2,3,3,0
871,581.2,3,3,0
890,569.2,3,3,0
902,562.2,3,3,0
895,560.2,3,3,0
887,592.2,2.5,2.5,0
890,593.2,2.5,2.5,0
944,576.2,3,3,0
948,577.2,3,3,0
940,577.2,2.5,2.5,0
937,575.2,2.5,2.5,0
898,550.2,3,3,0
894,551.2,2.5,2.5,0
903,553.2,3,3,0
892,518.2,3.5,3.5,0
886,516.2,3,3,0
911,517.2,3.5,3.5,0
884,509.2,3,3,0
869,494.2,3.5,3.5,0
866,552.2,3,3,0
879,604.2,3,3,0
948,555.2,3.5,3.5,0
991,592.2,4,4,0
990,543.2,3,3,0
992,526.2,3,3,0
996,524.2,3,3,0
410,577.2,3,3,0
616,231.8,3.5,3.5,0
882.2,230.8,2.5,2.5,0
887.2,229.8,2.5,2.5,0
878.2,230.8,2.5,2.5,0
911.2,235.8,3,3,0
904.2,212.8,3,3,0
897.2,212.8,2.5,2.5,0
893.2,212.8,2.5,2.5,0
885.2,203.8,2.5,2.5,0
914.2,194.8,2.5,3,0
951.2,197.8,2.5,3,0
968.2,204.8,3.5,3.5,0
969.2,218.8,3,3,0
974.2,218.8,3,3,0
978.2,217.8,3,3,0
981.2,208.8,2.5,2.5,0
978.2,208.8,2.5,2.5,0
974.2,208.8,2.5,2.5,0
962.2,220.8,3,3,0
975.2,230.8,2.5,2.5,0
979.2,229.8,2.5,2.5,0
882.2,266.8,3,3,0
889.2,243.8,3.5,3.5,0
922.2,264.8,3.5,3.5,0
894.2,279.8,4,4,0
914.2,269.8,3,3,0
1005.2,193.8,3,3,0
1002.2,194.8,3,3,0
994.2,213.8,3.5,3.5,0
989.2,219.8,3.5,3.5,0
987.2,235.8,4,4,0
1013.2,255.8,3.5,3.5,0
983.2,284.8,3.5,3.5,0
923.2,294.4,3,3,0
965.2,292.4,3,3,0
878.2,284.4,3,3,0
884.2,298.4,3.5,3.5,0
878.2,299.4,3.5,3.5,0
867.2,328.4,3.5,3.5,0
814.2,325.4,3.5,3.5,0
817.2,299.4,3.5,3.5,0
852.2,210.4,3.5,3.5,0
846.2,211.4,3,3,0
840.2,211.4,3,3,0
867.2,209.4,3,3,0
862.2,205.4,3.5,3.5,0
882.2,201.4,3,3,0
825.2,237.4,3.5,3.5,0
927.2,245.4,3,3,0
1009.2,229.4,4,4,0
1015.2,234.4,4,4,0
951.2,243.4,3.5,3.5,0
966.2,588.2,2.5,2.5,0
1040.4,582.2,3,3,0
1040.4,577.2,3,3,0
1050.4,582.2,3,3,0
1048.4,592.2,3,3,0
1064.4,583.2,3.5,3.5,0
1067.4,592.2,3.5,3.5,0
1096.4,572.2,3.5,3.5,0
1128.4,570.2,2.5,2.5,0
1151.4,585.2,2.5,2.5,0
1156.4,585.2,2.5,2.5,0
1170.4,586.2,3,3,0
1178.4,588.2,3,3,0
1185.4,576.2,3.5,3.5,0
1150.4,571.2,3.5,3.5,0
1154.4,571.2,3,3,0
1146.4,556.2,3.5,3.5,0
1110.4,549.2,4,4,0
1114.4,542.2,4,4,0
1120.4,538.2,3,3,0
1151.4,537.2,2.5,2.5,0
1192.4,552.2,3,3,0
1196.4,553.2,3,3,0
1201.4,555.2,3,3,0
1227.4,563.2,3,3,0
1204.4,612.2,3,3,0
1227.4,592.2,3.5,3.5,0
1210.4,581.2,4,4,0
1195.4,538.2,3.5,3.5,0
1160.4,509.2,3.5,3.5,0
1136.4,516.2,3.5,3.5,0
1139.4,506.2,3.5,3.5,0
1128.4,517.2,3.5,3.5,0
1073.4,544.2,3,3,0
1040.4,604.2,3.5,3.5,0
1200.6,520,3,3,0
1169.6,336,4,4,0
1180.6,338,4,4,0
1198.6,338,4,4,0
1156.6,334,3.5,3.5,0
1148.6,334,3.5,3.5,0
1126.6,281,3.5,3.5,0
1061.6,273,3.5,3.5,0
1088.6,272,4,4,0
1252.6,291,3.5,3.5,0
1250.6,270,3.5,3.5,0
1257.6,270,3.5,3.5,0
1273.6,268,3.5,3.5,0
1230.6,252,3,3,0
1224.6,253,3.5,3.5,0
1216.6,253,3.5,3.5,0
1192.6,257,3.5,3.5,0
1187.6,251,3.5,3.5,0
1183.6,247,4,4,0
1259.6,336,4.5,4.5,0
1194.6,289,4,4,0
1263.6,289,4,4,0
1231.6,234.4,3,3,0
1179.6,234.4,4,4,0
1187.6,229.4,3.5,3.5,0
1166.6,236.4,3.5,3.5,0
1172.6,260.4,4,4,0
1154.6,262.4,4,4,0
1153.6,235.4,3.5,3.5,0
1157.6,230.4,3.5,4,0
1150.6,230.4,3.5,3.5,0
1145.6,230.4,2.5,2.5,0
1126.6,212.4,3,3,0
1121.6,213.4,3,3,0
1109.6,224.4,3,3,0
1197.6,211.4,2.5,2.5,0
1201.6,211.4,3,3,0
1207.6,210.4,3.5,3.5,0
1190.6,199.4,3,3,0
1224.6,201.4,3.5,3.5,0
1104.6,214.4,3,3,0
1097.6,209.4,3.5,3.5,0
1103.6,209.4,3.5,3.5,0
1092.6,210.4,3,3,0
1080.6,217.4,3,3,0
1111.6,236.4,3.5,3.5,0
1080.6,247.4,3.5,3.5,0
1050.6,225.4,3,3,0
1054.6,224.4,3.5,3.5,0
1072.6,225.4,3.5,3.5,0
1030.6,231.4,3,3,0
1024.6,231.4,3,3,0
1025.6,224.4,3,3,0
1034.6,238.4,3.5,3.5,0
1065.6,193.4,3,3,0
1122.6,194.4,3,3,0
1117.6,195.4,3,3,0
1114.6,193.4,3,3,0
1109.6,193.4,3,3,0
1056.6,263.4,3.5,3.5,0
1049.6,264.4,3.5,3.5,0
1053.6,269.4,3,3,0
1049.6,271.4,3,3,0
1042.6,272.4,3.5,3.5,0
1084.6,283.4,3.5,3.5,0
667.2,240.4,3.5,3.5,0
