160,187,3,3.5,0
128,188,2.5,3,0
211,185,4.5,5,0
253,184,3,3.5,0
229,231,2.5,3,0
238,230,3,3.5,0
248,229,3.5,4,0
265,220,2.5,3,0
272,219,3,3.5,0
280,218,3.5,4,0
290,218,4,4.5,0
298,217,3.5,4,0
303,218,4.5,5,0
310,231,3,3.5,0
299,243,3,3.5,0
235,279,2.5,3,0
262,229,4,4.5,0
279,229,4,4.5,0
299.4,190,2.5,3,0
303.4,189,3.5,4,0
308.4,189,3.5,4,0
314.4,188,3.5,4,0
321.4,188,3.5,4,0
271.4,184,4,4.5,0
333.4,188,3.5,4,0
340.4,187,4.5,5,0
349.4,230,3.5,4,0
337.4,270,2.5,3,0
352.4,269,3.5,4,0
315.4,243,4,4.5,0
419.4,199,2.5,3,0
424.4,198,3.5,3.5,0
417.4,287,4.5,4.5,0
388.4,190,4,4.5,0
451.4,223,2.5,3,0
450.4,219,2.5,3,0
501,240,3.5,4,0
510,240,4.5,5,0
457,276,3,3.5,0
464,274,3.5,4,0
454,190,3,3.5,0
458,188,4,4.5,0
491,185,4,4.5,0
519,197,3,3.5,0
523,197,3,3.5,0
518,220,3,3.5,0
523,221,3.5,4,0
533,223,4,4.5,0
531,235,3,3.5,0
554,237,3.5,4,0
554,277,3,3.5,0
560,276,3.5,4,0
563,270,2.5,3,0
570,274,4,4.5,0
576,271,4,4.5,0
583,265,3.5,4,0
585,274,3,3.5,0
590,274,3,3.5,0
595,273,3.5,4,0
590,254,2.5,2.5,0
560,203,2.5,3,0
596,196,3.5,4,0
550,201,3,3.5,0
630.4,228,3,3.5,0
635.4,227,3,3.5,0
666.4,192,3.5,4,0
695.4,202,2.5,3,0
685.4,232,2.5,3,0
688.4,231,2.5,3,0
693.4,231,2.5,3,0
602.4,254,3.5,4,0
705.6,200,3.5,4,0
699.6,191,2.5,3,0
752.6,198,2.5,3,0
755.6,197,3,3.5,0
763.6,216,4,4,0
760.6,222,2.5,2.5,0
811.6,242,3.5,4,0
768.6,252,3,3.5,0
767.6,245,3,3.5,0
762.6,245,2.5,3,0
794.6,265,3,3.5,0
648.6,226,4,4.5,0
626.6,239,4,4.5,0
642.6,264,3.5,4,0
647.6,263,3.5,4,0
653.6,264,4,4.5,0
711.6,272,3,3.5,0
780.6,278,3.5,4,0
819.6,274,2.5,3,0
824.6,275,3,3.5,0
896.8,202,3,3.5,0
835.8,207,3,3.5,0
895.8,256,2.5,3,0
899.8,255,2.5,3,0
907.8,255,3,3.5,0
878.8,283,3,3.5,0
871.8,286,3,3.5,0
932.8,281,3.5,4,0
973.8,247,4,4.5,0
965.8,204,3,3.5,0
911.8,197,3,3.5,0
914.8,195,3.5,4,0
921.8,195,4,4.5,0
929.8,165,3,3.5,0
961.8,196,3.5,4,0
988.8,195,4,4.5,0
1001.8,200,4,4.5,0
1024.8,201,3,3.5,0
1014.8,235,2.5,3,0
1021.8,234,3.5,4,0
931.8,295,3.5,4,0
939.8,279,4,4.5,0
965.8,294,4,4.5,0
827.8,208,3.5,4,0
841.8,210,3,3.5,0
841.8,206,3,3.5,0
890.8,280,4,4.5,0
939.8,287,3.5,4,0
1025.2,273,3,3.5,0
1038.2,235,4,4.5,0
1045.2,234,4,4.5,0
1058.2,232,4,4.5,0
1078.2,237,3,3.5,0
1092.2,232,2,2.5,0
1044.2,184,3.5,4,0
1093.2,187,3.5,4,0
1122.4,234,2.5,3,0
1147.4,233,2.5,3,0
1154.4,227,2.5,3,0
1151.4,248,3,3.5,0
1157.4,247,3,3.5,0
1163.4,236,2.5,3,0
1139.4,198,2.5,3,0
1143.4,197,2.5,3,0
1152.4,200,2.5,2.5,0
1155.4,200,3,3,0
1165.4,197,3,3,0
1186.4,227,3.5,4,0
1192.4,225,2.5,3,0
1195.4,225,3,3.5,0
1200.4,224,3,3.5,0
1205.4,224,3.5,4,0
1210.4,223,3.5,4,0
1221.4,222,4,4.5,0
1215.4,202,3,3.5,0
1210.4,197,2.5,3,0
1219.4,267,2.5,3,0
1226.4,267,3.5,4,0
1234.4,252,2.5,3,0
1230.4,277,3,3.5,0
1236.4,268,4,4.5,0
1242.4,250,3,3.5,0
1257.4,248,3,3.5,0
1247.4,267,4,4.5,0
1270.4,256,3,3.5,0
1257.4,266,4.5,5,0
1268.4,266,4.5,5,0
1274.4,266,3.5,4,0
1273.4,277,2.5,3,0
1141.4,298,3,3.5,0
1146.4,296,3.5,4,0
1153.4,295,4,4.5,0
