17,223.4,4,4,0
91,197.4,3,3,0
96,197.4,3.5,3.5,0
103,197.4,4,4,0
111,197.4,4,4,0
120,196.4,4,4,0
129,195.4,4,4,0
138,195.4,4,4,0
147,195.4,4.5,4.5,0
157,195.4,5,5,0
160,213.4,5,5.5,0
92,223.4,4,4.5,0
305,271.4,3,3.5,0
324,369.4,3.5,3.5,0
334,272.4,4,4,0
152,527.6,3.5,3.5,0
173,525.6,3.5,3.5,0
115,555.6,3.5,3.5,0
287,577.6,3.5,3.5,0
197,629.6,5,5,0
318,581.6,4,4,0
213,524.6,4,4,0
746.8,534.2,3.5,3.5,0
753.8,534.2,3.5,3.5,0
733.8,522.2,3.5,3.5,0
713.8,532.2,3.5,3.5,0
675.8,529.2,3.5,3.5,0
615.8,529.2,3.5,3.5,0
895.8,503.2,3.5,3.5,0
945.8,503.2,4.5,4.5,0
895.8,227.6,4.5,4.5,0
920.8,196.6,4,4,0
665.8,214.6,3,3,0
1199.6,317,3.5,3.5,0
1207.6,317,3.5,3.5,0
1212.6,319,3.5,3.5,0
1217.6,320,3.5,3.5,0
1230.6,321,3.5,3.5,0
1242.6,321,4,4,0
1182.6,200.8,3.5,3.5,0
1166.6,201.8,3.5,3.5,0
1133.6,203.8,3,3,0
1199.6,201.8,3.5,3.5,0
1106.6,198.8,3.5,3.5,0
1119.6,205.8,3,3,0
567.8,212.8,4,4,0
546.8,212.8,3,3,0
539.8,212.8,2.5,2.5,0
750.25,202.75,5,5,0
585.2,386.6,3.5,3.5,0
603.2,385.6,3.5,3.5,0
622.2,384.6,4,4,0
682.2,382.6,3.5,3.5,0
358,585.75,5,5,0
254,521.75,5,5,0
909.75,630.75,5,5.5,0
1010.75,548.75,4,4.5,0
1042.75,493.75,5.5,6,0
1034.75,213.5,4.5,5,0
1021.75,209.5,5.5,6,0
774.75,200.5,5.5,6,0
358.25,371.5,4.5,5,0
423.25,370.5,5.5,5.5,0
37,632.5,5,5.5,0
13,633.5,5.5,6,0
413,580,5,5.5,0
316,528,5,5.5,0
371,274.25,4.5,5,0
166,195.25,4.5,5,0
591.6,526.4,3,3,0
1216.6,197,5,5,0
1226.6,202,4,4,0
1275.6,203,4.5,4.5,0
1190.6,212,3,3,0
176,195.6,4.5,5,0
188,194.6,5,5.5,0
200,194.6,5,5.5,0
216,194.6,5,5.5,0
234,194.6,5,5.5,0
249,195.6,5,5.5,0
271,194.6,5,5.5,0
290,194.6,5,5.5,0
308,194.6,5,5.5,0
318,194.6,5,5.5,0
343,193.6,5.5,6,0
239,231.6,5.5,6,0
322,230.6,6,6.5,0
367.6,193.6,5.5,6,0
394.6,193.6,5.5,6,0
424.6,193.6,5.5,6,0
455.6,210.6,6.5,7,0
468.6,193.6,6,6.5,0
395.6,267.6,4.5,5,0
432.6,266.6,5,5.5,0
471.6,273.6,5.5,6,0
550.4,193.6,7,7.5,0
628.4,193.6,8,8.5,0
559.4,209.6,6.5,7,0
585.4,211.6,6,7,0
522.4,269.6,5.5,6,0
573.4,265.6,6,6.5,0
637.4,282.6,6.5,7,0
732.4,203.6,7,7.5,0
777.4,190.6,9,9.5,0
722.4,274.6,7,7.5,0
810.4,282.6,7,7.5,0
828.4,215.6,7.5,8,0
858.4,191.6,9,9.5,0
958.8,229.6,8.5,9,0
990.8,187.6,10.5,11,0
1059.8,219.6,8.5,9,0
909.8,284.6,7.5,8,0
1122.4,286.6,7.5,8,0
1193.4,277.6,7.5,8,0
1150.4,208.6,9.5,10,0
1193.4,185.6,12.5,13,0
1144.4,389.2,8.5,9,0
1192.4,416.2,8.5,9,0
1127.4,415.2,4.5,5,0
1114.4,433.2,4.5,5,0
1082.4,385.2,8.5,9,0
1201.4,498.2,11,11.5,0
1234.4,553.2,9.5,10,0
1034.4,523.2,8,8.5,0
944.4,538.2,7.5,8,0
906.4,539.2,8,8.5,0
1017.4,596.6,7,8,0
980.4,595.6,7.5,8.5,0
1208.4,603.6,8.5,9.5,0
1224.4,604.6,8.5,9.5,0
1222.4,641,11,12,0
1253.4,640,9.5,10.5,0
1173.4,635,10,11,0
933,637,9,10,0
793,637,9.5,10.5,0
848,597,7.5,8.5,0
778,588,7,8,0
815,555,7,8,0
754,552,6.5,7.5,0
684.2,579,6.5,7.5,0
671.2,552,6,7,0
611.2,546,6,7,0
625.2,580,6,7,0
588.2,584,6,7,0
555.2,529,6,6.5,0
532.2,580,6,7,0
565.2,636,9,10,0
708.2,470.6,9,10,0
620.2,436.6,9,10,0
564.2,359.6,7,8,0
693.2,372.6,7.5,8,0
788.2,382.6,7.5,8.5,0
854.8,470.6,9.5,11,0
860.8,392.6,8,8.5,0
875.8,390.6,7,7.5,0
949.8,393.6,7,7.5,0
481,356.5,5.5,6,0
40,498.25,5.5,6,0
140,500.25,5.5,6,0
231,504.25,6,6.5,0
322,506.25,6.5,7,0
395,518.25,5.5,6,0
475.75,578.25,6,6.5,0
467.75,516.25,7,7.5,0
483.75,514.25,6.5,7,0
123,633,8,8.5,0
226,631,7,7.5,0
246,634,6.5,7.5,0
269,632,6.5,7.5,0
329,638,10,11,0
412,634,8,9,0
585,630,6,6,0
