centerY,centerX,orientation,major_axis_length,minor_axis_length
601.809,1192.209,0.261,6.139,5.704
319.751,503.954,0.116,7.627,7.232
435.784,538.254,-0.068,10.752,10.156
380.289,659.956,0.109,6.7,6.413
459.869,819.729,0.152,10.815,10.092
313.895,161.779,-0.115,5.522,4.98
383.652,772.016,-0.139,7.897,7.534
650.047,251.96,0.044,9.404,8.556
378.217,333.658,-0.311,6.339,6.022
263.711,1080.394,0.021,8.675,8.004
328.327,663.92,0.086,10.661,9.675
540.235,395.797,-0.223,7.176,6.788
370.247,42.494,-0.527,5.169,4.755
262.8,273.837,0.152,8.082,7.486
263.564,989.76,0.027,10.633,9.344
339.976,199.957,0.046,9.502,8.533
341.882,274.106,0.102,9.103,8.567
315.195,444.642,-0.121,6.435,6.079
440.229,681.324,0.04,10.757,9.683
257.736,1246.372,0.041,9.655,8.612
667.786,959.886,-0.018,5.013,4.44
453.633,946.499,-0.002,12.224,11.22
460.216,342.71,-0.001,11.222,10.357
536.0,705.451,0.0,6.69,6.317
308.767,684.567,-0.133,5.764,4.974
317.571,424.692,0.123,7.091,6.995
318.186,24.415,-0.098,9.179,8.18
383.646,707.679,-0.214,8.327,7.989
263.291,838.322,-0.008,8.937,8.083
302.119,1188.661,-0.011,11.287,10.153
629.729,697.709,0.029,11.287,9.788
578.073,477.726,0.017,11.496,10.304
313.819,141.011,0.121,5.746,5.223
263.522,1059.294,0.206,8.095,7.907
365.565,1225.185,0.036,10.32,9.497
640.555,980.326,-0.03,10.793,9.678
263.911,791.743,-0.054,8.32,7.735
590.371,1124.5,0.0,4.831,4.62
519.079,1037.923,0.054,12.391,11.384
376.242,548.736,-0.061,7.824,7.244
679.823,1160.335,-0.012,10.93,9.56
243.398,539.877,-0.058,11.116,9.993
332.772,531.616,-0.038,9.966,8.973
378.034,905.79,-0.061,8.951,8.467
312.925,319.692,-0.057,6.321,6.048
637.804,798.645,-0.058,11.633,10.318
314.245,586.75,-0.022,8.401,7.28
623.899,26.416,-0.033,9.559,8.561
670.019,906.074,0.086,4.366,3.957
263.719,257.456,0.012,7.58,7.184
666.468,591.149,0.013,11.077,9.827
615.883,899.3,0.057,10.632,9.49
331.274,120.847,-0.03,9.188,8.591
629.409,361.036,0.039,8.146,7.53
443.0,254.412,-0.283,11.734,11.313
320.595,1013.341,-0.119,6.563,6.125
644.65,828.542,-0.009,10.71,9.93
526.881,1108.5,0.0,5.277,5.057
245.835,1052.023,-0.005,11.602,10.621
259.369,102.207,-0.457,7.67,7.433
313.237,339.316,-0.045,6.277,5.787
422.367,23.403,0.04,9.287,8.503
564.361,58.706,-0.139,10.123,9.399
602.748,288.538,-0.041,10.785,9.267
578.42,660.175,-0.028,10.506,9.516
259.043,84.633,0.268,6.759,6.58
372.507,238.85,-0.101,6.901,6.467
353.623,984.482,0.001,11.428,10.113
242.539,118.324,0.048,9.994,9.041
258.0,43.319,0.0,7.28,6.998
313.422,260.971,0.011,5.904,5.491
260.029,1183.688,0.038,9.223,8.287
313.045,295.286,-0.076,6.21,5.757
492.658,788.671,-0.115,9.288,8.12
257.219,510.022,-0.21,6.761,6.45
257.138,1227.491,0.024,9.635,8.885
315.225,105.915,0.175,5.066,4.468
313.456,76.316,-0.538,4.466,4.089
347.164,1006.218,0.038,10.759,9.764
245.833,950.627,-0.01,10.626,9.317
347.928,375.941,0.035,9.388,8.044
312.433,48.836,0.334,4.895,4.359
263.422,961.137,-0.001,11.347,9.854
535.362,1146.058,-0.174,4.861,4.518
677.762,1205.305,0.033,5.917,5.657
263.748,314.98,-0.111,8.376,7.673
612.283,459.188,0.035,10.498,8.886
