centerY,centerX,orientation,major_axis_length,minor_axis_length
313.653,242.032,-0.09,5.814,5.222
431.606,625.64,0.129,10.945,10.177
440.154,354.26,0.032,11.587,10.687
592.468,1176.319,0.173,5.697,5.264
458.498,906.21,0.022,10.808,9.811
313.629,387.909,-0.052,6.585,6.383
319.153,567.947,0.207,7.094,6.737
380.283,724.134,0.174,6.52,6.212
667.692,997.936,-0.023,5.157,4.818
450.475,1042.249,-0.019,12.686,11.473
259.798,168.644,-0.163,7.303,7.104
314.205,146.438,0.075,5.055,4.644
309.892,1047.952,-0.1,7.484,7.071
262.0,264.359,-0.183,7.515,7.202
489.4,866.004,0.009,9.65,8.738
263.806,914.12,-0.047,8.751,7.856
259.884,1224.568,-0.007,9.226,8.322
312.708,658.052,-0.088,8.672,7.783
552.461,600.225,-0.326,5.424,5.24
452.427,519.938,-0.131,8.369,8.035
313.259,495.92,0.057,8.988,7.943
314.722,203.742,0.113,5.812,5.314
352.166,450.413,-0.111,8.987,8.326
373.562,296.759,0.208,7.368,7.004
379.984,644.4,-0.105,8.027,7.342
629.22,423.673,0.087,7.602,7.035
468.722,755.845,0.06,12.29,11.169
372.549,126.0,0.0,5.825,5.566
310.105,734.256,-0.4,5.339,5.138
545.674,474.767,-0.339,5.334,5.143
462.225,429.153,0.025,11.449,10.373
263.884,868.819,0.006,8.67,7.895
424.552,105.368,0.025,9.625,9.168
315.0,346.5,-0.844,6.134,5.923
372.217,558.068,-0.011,7.422,6.911
259.006,152.675,-0.347,7.255,6.902
341.626,347.802,0.008,9.151,8.455
371.037,82.244,0.18,5.277,4.973
375.502,982.535,0.005,9.193,8.337
443.104,762.618,-0.053,10.752,9.92
519.412,534.329,0.068,5.397,5.034
568.003,142.269,0.008,10.559,9.857
254.904,408.281,0.235,6.183,5.874
602.761,1247.453,0.092,6.254,5.957
578.307,570.562,-0.049,11.659,10.488
631.649,218.124,-0.085,10.187,9.097
329.296,196.492,-0.039,9.374,8.496
625.424,25.415,-0.094,8.816,8.089
247.579,974.031,-0.065,10.436,8.915
334.426,748.36,0.006,10.994,9.643
262.436,1158.218,0.033,8.7,8.238
535.216,1142.543,0.065,11.796,10.984
612.558,1030.74,0.18,5.101,4.797
330.729,613.565,0.015,10.419,9.352
264.786,813.467,0.023,9.004,8.092
315.218,273.491,0.293,6.131,5.729
380.929,388.563,-0.168,6.565,6.094
245.624,1142.236,0.053,11.368,10.197
385.036,788.413,-0.037,8.861,8.081
254.066,365.557,-0.089,5.979,5.655
328.379,1162.431,0.312,4.633,3.988
245.883,1045.694,0.037,11.26,9.898
351.623,1100.855,0.015,11.2,9.805
642.086,898.322,-0.004,11.364,9.753
681.455,1253.702,0.025,11.768,10.173
523.789,1233.853,0.328,5.583,5.419
533.623,1187.935,-0.05,5.046,4.849
428.875,37.25,-0.356,8.535,8.059
247.132,1016.376,-0.039,10.376,9.051
583.706,751.738,-0.007,11.452,10.207
646.493,917.061,0.003,11.181,9.88
666.308,684.61,-0.049,10.781,9.777
262.497,325.245,0.104,7.527,6.9
264.045,1064.08,0.019,11.247,9.535
311.94,34.18,0.031,4.087,3.913
625.123,105.895,-0.006,10.143,8.948
314.603,56.603,0.2,4.663,3.969
670.107,936.464,0.383,4.381,4.058
257.797,567.078,-0.18,6.555,6.222
243.265,638.738,0.024,11.427,10.311
261.593,1083.842,0.072,11.165,9.947
255.448,27.839,-0.211,7.048,6.453
316.952,1070.0,0.0,6.862,6.764
620.52,984.533,-0.035,10.812,9.458
313.488,371.031,-0.162,6.634,6.123
544.527,457.38,-0.077,6.985,6.833
316.779,101.762,-0.028,9.591,8.103
259.532,206.827,0.354,7.077,7.013
258.0,106.766,0.0,7.564,7.191
338.636,274.926,-0.036,9.153,8.416
695.942,870.571,-0.015,11.769,10.224
518.768,1154.0,0.0,6.923,6.522
262.575,340.72,0.055,8.071,7.338
264.366,450.797,0.15,8.404,7.652
381.071,622.566,-0.041,8.051,7.198
641.346,1071.028,0.002,11.484,9.867
241.123,117.809,-0.001,11.362,10.29
652.244,1218.195,-0.255,3.956,3.358
331.94,725.82,-0.031,4.087,3.913
263.533,1135.421,-0.103,8.068,7.703
571.713,937.0,0.0,10.952,10.235
615.493,1214.819,-0.092,11.961,10.858
252.292,311.396,-0.249,5.771,5.313
537.878,769.041,-0.1,7.013,6.668
247.616,939.39,-0.054,11.102,10.382
262.532,467.463,0.047,8.153,7.851
312.949,309.22,0.107,6.495,5.785
313.627,113.253,-0.009,5.54,4.334
654.775,328.935,0.047,9.703,8.593
243.132,198.523,-0.046,10.985,9.916
603.233,379.355,-0.057,10.872,9.31
382.116,845.156,-0.039,7.685,7.165
638.004,780.446,-0.055,13.844,12.005
609.905,543.59,-0.053,10.691,9.378
260.385,229.147,-0.046,7.452,6.669
605.552,330.863,-0.061,9.991,8.823
555.857,400.375,-0.02,4.431,4.01
263.175,382.474,0.031,8.319,7.43
369.887,13.141,-0.288,4.891,4.633
256.929,517.078,-0.133,6.781,6.616
266.023,736.607,-0.019,9.973,8.202
345.078,1078.828,-0.027,11.576,10.556
256.806,55.188,-0.082,7.411,6.874
600.904,429.515,0.02,10.539,9.148
619.837,869.837,-0.166,3.912,3.598
523.614,909.523,-0.604,3.964,3.574
240.452,613.639,0.001,14.444,12.525
258.513,1263.149,-0.013,9.964,8.791
246.179,843.526,-0.045,10.2,9.429
480.41,250.47,-0.468,5.26,5.028
551.628,335.605,-0.485,3.99,3.466
268.122,516.268,-0.484,3.843,3.408
614.419,918.698,-0.126,3.942,3.484
369.565,38.468,-0.356,4.778,4.15
249.193,757.597,-0.024,13.439,11.061
690.62,481.14,-0.032,11.802,10.796
317.671,185.076,-0.266,5.224,4.827
519.618,473.4,-1.492,4.275,4.098
