centerY,centerX,orientation,major_axis_length,minor_axis_length
263.748,360.262,0.019,8.621,7.759
458.559,319.907,0.015,11.159,10.157
629.581,343.709,-0.142,7.74,7.079
379.732,642.094,-0.346,6.58,6.156
263.389,255.725,-0.124,7.973,7.709
314.171,150.5,0.0,5.299,4.921
535.938,688.518,-0.084,6.133,5.835
259.365,84.185,-0.995,7.536,7.523
346.22,356.364,-0.077,9.113,8.244
333.223,510.078,-0.004,10.001,9.012
443.626,225.726,0.013,10.67,9.493
328.668,641.544,0.001,10.611,9.491
640.216,956.069,-0.044,10.561,9.639
263.599,817.833,-0.033,8.859,7.98
312.5,214.0,0.0,5.314,5.052
264.301,296.0,0.0,8.093,7.588
522.193,1027.614,0.466,5.34,4.953
527.45,1098.238,0.294,5.13,4.98
384.15,752.612,-0.028,7.421,6.87
332.209,99.61,-0.033,9.505,8.51
436.712,515.332,0.018,10.887,9.946
320.466,997.551,0.093,6.288,5.967
318.948,486.837,-0.221,6.742,6.392
307.048,968.089,0.032,7.02,6.616
548.704,538.333,-0.149,5.329,4.868
492.899,767.978,-0.072,9.327,7.786
301.931,1163.934,-0.019,11.004,9.69
256.752,443.905,0.017,6.86,6.361
263.279,1037.433,-0.018,8.26,7.759
460.58,796.741,0.005,10.609,9.731
313.0,305.661,0.0,6.254,6.013
539.314,378.577,-0.279,7.142,6.955
261.577,1121.548,0.021,9.156,8.307
620.212,918.058,0.271,4.234,3.927
637.232,772.585,-0.021,11.765,10.363
380.531,556.103,0.015,8.141,7.576
372.022,1260.698,0.027,10.701,9.55
454.517,921.002,0.059,12.303,11.108
444.472,242.385,-0.022,8.802,7.923
666.394,566.307,-0.077,10.622,9.657
312.255,40.327,0.351,4.463,3.914
371.551,475.92,-0.095,6.709,6.549
263.482,964.774,-0.015,11.052,9.45
356.117,958.138,0.008,11.546,10.177
263.329,770.553,-0.137,8.652,8.055
521.437,1009.724,-0.001,12.35,11.215
658.226,1253.981,0.352,4.195,4.047
522.62,1048.042,-0.221,4.906,4.605
481.005,1266.968,-0.051,11.96,10.841
439.071,658.748,-0.059,10.574,9.785
518.228,491.557,-0.267,5.079,4.96
263.747,378.454,0.009,7.607,7.283
