centerY,centerX,orientation,major_axis_length,minor_axis_length
522.17,1022.216,-0.382,5.374,5.222
548.25,531.595,0.316,5.372,4.976
263.725,760.505,0.071,8.586,8.085
458.174,308.321,-0.049,11.372,10.471
436.642,503.891,0.008,10.555,9.682
265.68,648.491,0.102,8.879,7.958
257.885,486.284,-0.421,6.988,6.755
483.943,1254.51,-0.018,11.999,10.669
454.634,908.297,-0.052,12.501,11.129
535.904,679.896,-0.099,6.159,5.951
263.681,350.611,0.047,8.522,8.07
260.242,136.66,-0.04,8.284,7.465
328.749,630.436,0.021,10.868,10.018
640.207,944.185,0.004,10.505,9.515
261.247,170.242,0.026,8.103,7.624
312.077,36.25,0.308,4.274,3.882
438.225,647.788,0.156,10.531,9.673
260.721,116.102,-0.388,7.02,6.664
460.862,785.219,0.091,10.619,9.587
312.804,274.255,0.034,5.968,5.449
444.104,213.392,-0.004,10.493,9.59
257.661,1212.434,0.008,9.885,8.83
301.743,1151.974,0.021,11.162,9.872
313.079,318.307,-0.236,6.248,5.816
332.302,89.588,-0.005,9.407,8.292
370.84,1248.147,-0.033,10.373,9.394
341.5,245.274,0.0,9.23,8.547
262.89,1048.498,0.007,8.82,8.184
313.213,298.689,-0.173,6.457,6.008
578.354,624.043,-0.05,10.731,9.638
318.674,478.206,0.406,6.787,6.615
264.593,708.931,-0.006,8.681,7.485
480.237,620.699,-0.009,11.524,10.389
629.602,335.357,-0.021,7.713,7.06
562.0,69.855,0.0,4.332,4.062
307.09,959.712,-0.302,7.185,6.923
666.32,554.534,-0.039,10.785,9.686
633.875,101.801,-0.038,9.873,8.769
590.886,1104.534,-0.079,5.591,5.014
345.361,346.727,-0.031,9.093,8.34
380.204,546.63,-0.102,7.862,7.329
317.097,398.587,-0.647,7.155,6.9
356.267,945.425,0.048,11.449,10.201
658.082,1249.898,-0.113,4.121,3.791
577.932,439.644,0.011,11.57,10.598
380.096,633.257,-0.505,6.623,6.531
263.172,246.65,-0.016,7.814,7.335
680.12,1264.657,0.081,6.043,5.714
261.96,1110.655,0.008,8.832,8.034
263.837,369.5,0.0,7.947,7.375
600.899,1169.651,-0.264,6.06,5.753
443.867,231.057,0.101,8.492,7.873
263.843,952.787,-0.025,10.861,9.503
314.195,178.714,-0.13,5.205,4.727
314.769,423.209,-0.064,6.728,6.352
243.743,502.115,-0.02,11.153,9.643
338.717,168.563,0.024,9.498,8.522
644.534,793.637,-0.036,10.898,9.407
452.716,422.34,-0.223,8.39,8.154
627.541,662.296,-0.032,11.118,9.678
522.47,996.121,-0.006,12.146,10.636
602.085,251.803,-0.034,10.451,8.985
518.432,488.027,-0.091,5.141,4.598
