centerY,centerX,orientation,major_axis_length,minor_axis_length
592.358,1143.953,0.078,6.06,5.569
614.035,1007.837,0.206,5.377,5.1
263.698,283.983,0.183,7.569,7.243
441.734,713.388,0.063,10.665,9.56
330.156,696.0,-0.0,10.912,9.711
461.043,375.863,0.039,11.297,10.489
434.282,571.586,-0.031,10.974,10.093
629.495,385.566,-0.143,7.888,7.349
257.864,67.787,0.13,7.527,7.151
313.587,177.793,0.011,5.635,5.221
550.468,570.319,0.173,5.697,5.264
263.827,424.077,0.12,8.089,7.714
313.271,614.101,0.021,8.838,7.853
349.68,404.536,0.009,9.448,8.429
315.163,157.663,0.107,5.416,5.05
542.517,420.196,-0.087,6.934,6.562
379.611,685.954,0.083,6.599,6.322
601.805,1213.483,0.221,6.316,5.952
318.131,450.114,0.043,7.634,7.338
667.742,974.591,-0.24,4.87,4.33
309.06,703.897,0.064,6.262,5.97
342.016,302.555,-0.069,9.312,8.455
382.115,740.0,0.0,8.416,7.906
339.375,229.723,-0.065,9.361,8.605
646.249,862.65,-0.012,10.903,9.847
440.812,292.278,0.038,12.026,11.147
348.717,1042.298,0.017,10.923,9.885
315.326,214.093,-0.096,5.592,4.917
475.166,697.798,0.021,12.496,11.238
638.749,837.451,0.04,11.624,10.131
264.617,767.827,0.145,8.85,7.701
262.606,299.678,0.098,7.887,7.265
301.832,1223.587,0.042,11.352,10.175
313.267,358.317,0.271,6.247,6.123
262.777,1026.013,0.083,10.487,9.53
451.108,983.154,0.055,12.65,11.428
458.499,852.954,-0.002,11.149,10.022
369.955,18.119,-0.418,4.689,4.556
522.535,1080.142,0.022,12.928,11.596
371.891,517.733,-0.206,7.532,6.967
536.552,730.358,-0.058,6.731,6.358
452.481,477.519,0.001,8.261,8.16
378.991,354.569,-0.782,6.182,5.981
257.971,531.581,-0.181,6.679,6.481
491.393,818.368,0.001,9.321,8.435
679.778,1196.364,0.023,10.805,9.549
259.858,128.0,0.0,7.002,6.722
329.8,149.482,0.114,9.317,8.719
313.453,89.922,0.025,4.703,4.349
312.95,339.647,0.081,6.326,5.993
546.0,450.426,0.0,4.552,4.246
243.619,577.616,0.001,11.221,9.987
624.614,57.949,-0.054,9.9,8.741
264.244,341.149,-0.173,8.357,7.65
241.469,61.877,-0.112,11.122,10.044
331.888,563.378,0.038,10.176,9.199
380.674,601.741,0.186,7.995,7.684
382.5,799.798,-0.221,7.476,7.165
263.757,1088.849,0.237,7.815,7.536
320.112,529.025,-0.142,7.561,6.777
525.405,1112.5,0.287,5.293,5.056
262.482,1002.215,0.03,10.894,9.643
259.189,110.478,-0.563,7.184,7.041
630.041,731.519,0.024,11.476,10.09
565.909,90.545,-0.094,9.576,9.133
313.308,245.163,-0.01,5.955,5.555
666.472,627.077,0.026,11.082,10.114
259.397,1214.213,-0.023,9.835,8.646
554.163,378.0,0.0,4.264,3.637
319.128,1035.581,0.21,6.156,6.057
535.062,1162.37,-0.113,5.228,4.93
577.37,514.433,0.046,11.316,10.266
254.0,204.388,0.0,5.138,4.955
525.905,1123.381,0.213,5.269,5.09
263.972,821.205,-0.044,8.729,7.84
367.144,1259.458,-0.007,10.212,9.324
562.838,102.647,0.128,5.483,4.012
678.148,1224.75,0.214,6.105,5.649
260.764,1174.506,0.023,9.055,8.186
266.325,711.285,0.027,8.814,8.236
263.555,867.794,-0.01,8.581,7.76
670.02,917.804,-0.113,4.205,3.877
371.473,99.667,0.148,5.607,5.291
246.811,793.774,0.002,9.643,8.754
378.948,576.813,-0.084,8.229,7.471
264.154,406.428,0.103,8.5,7.535
308.032,1009.006,0.065,7.365,6.655
423.126,54.963,-0.03,9.067,8.636
617.19,1156.462,-0.07,11.2,10.348
239.719,541.872,0.03,13.709,11.587
263.398,1110.473,-0.105,8.319,7.699
601.818,279.5,0.0,9.923,8.473
261.918,223.423,-0.002,8.242,7.575
313.309,315.309,-0.21,5.73,5.237
517.296,510.493,0.042,4.961,4.588
642.679,719.407,0.457,9.588,8.214
633.215,166.274,-0.023,9.863,8.844
373.223,261.139,-0.569,7.441,7.105
610.829,491.284,-0.037,10.44,9.118
376.958,935.49,-0.071,9.168,8.305
315.868,465.083,-0.071,6.451,5.976
567.545,877.286,0.043,11.147,10.481
658.526,1259.456,-0.435,4.604,3.968
640.648,1015.212,-0.055,10.888,9.796
671.913,870.0,0.0,3.908,3.73
651.397,281.105,0.077,9.591,8.534
247.052,886.6,-0.094,9.532,9.008
616.597,932.517,-0.002,10.095,9.138
349.181,1020.508,-0.019,11.598,10.321
257.071,481.437,-0.168,6.565,6.094
260.538,189.112,0.095,7.695,7.001
252.721,238.233,0.319,5.469,5.028
245.899,986.883,-0.016,10.734,9.668
518.164,459.582,-0.527,4.397,3.973
249.015,964.451,0.072,9.838,8.903
257.134,1260.807,0.05,9.981,8.584
600.993,375.69,0.007,10.676,9.03
579.608,694.903,-0.004,11.102,10.094
318.607,54.611,0.028,9.371,8.291
260.545,166.826,0.016,6.748,6.235
246.568,749.385,0.037,10.685,9.451
315.239,121.341,0.022,5.477,5.125
243.279,149.351,-0.06,10.416,9.416
