centerY,centerX,orientation,major_axis_length,minor_axis_length
442.307,733.711,0.024,10.939,9.868
379.561,367.947,0.1,6.674,6.298
439.07,317.61,0.011,11.842,10.758
458.338,874.444,0.052,10.626,9.916
313.936,327.851,-0.024,5.549,5.402
309.017,716.0,0.0,6.255,6.064
264.44,424.182,0.043,8.6,7.742
350.271,1065.829,0.0,11.172,9.975
433.74,593.564,0.036,11.134,10.232
375.963,954.227,0.014,9.157,8.415
666.451,649.842,-0.03,11.021,10.254
314.462,256.721,0.259,5.878,5.644
263.152,300.557,-0.294,7.235,6.949
371.74,110.177,-0.416,5.665,5.394
264.158,840.135,0.076,8.812,7.764
319.728,544.753,-0.03,7.32,7.045
313.646,187.695,0.015,5.313,4.935
315.881,168.5,0.0,5.277,5.057
263.817,886.344,0.025,8.832,7.86
254.009,346.449,0.041,6.063,5.631
262.672,316.29,-0.095,8.004,7.394
338.624,247.951,0.058,9.689,8.64
301.699,1246.497,0.034,11.706,10.389
640.435,861.911,0.012,11.257,10.209
646.342,884.469,-0.006,10.738,9.553
379.683,702.294,-0.318,6.509,6.169
603.808,299.917,-0.037,9.707,8.688
258.129,82.45,0.076,6.736,6.625
313.28,631.698,-0.055,8.864,8.079
642.222,741.968,0.042,9.167,8.607
382.133,817.936,-0.039,7.823,7.047
313.446,370.298,0.175,6.225,6.195
490.519,837.531,0.036,9.212,8.32
260.191,1194.703,-0.011,9.331,8.396
318.548,1049.956,0.066,6.72,6.402
257.237,546.412,-0.15,6.7,6.225
341.984,320.718,0.023,9.521,8.291
371.795,533.687,-0.094,7.489,7.051
430.051,11.464,1.303,7.946,7.848
259.841,143.874,0.211,7.186,6.693
450.558,1006.906,-0.033,12.51,11.405
592.719,1156.917,-0.137,5.697,5.384
332.411,717.557,0.054,10.916,10.003
461.365,397.15,0.082,11.029,10.191
602.288,1227.029,-0.07,6.026,5.506
641.186,1038.095,0.009,11.54,10.21
263.816,357.537,-0.087,8.319,7.699
