centerY,centerX,orientation,major_axis_length,minor_axis_length
314.236,198.213,-0.214,5.475,5.202
314.568,340.36,0.514,5.984,5.904
458.254,895.743,0.033,10.796,9.881
319.477,560.203,-0.242,7.225,6.745
439.333,342.144,-0.0,11.996,10.692
260.154,1214.265,0.023,9.505,8.707
490.03,856.234,0.038,9.604,8.779
543.837,450.059,-0.351,7.122,6.847
629.159,416.097,-0.094,7.877,7.117
262.221,255.855,0.04,7.716,7.102
259.058,144.61,-0.699,7.093,6.921
461.778,418.402,0.019,11.162,10.299
257.219,560.053,-0.068,6.258,5.819
450.532,1030.537,-0.003,12.87,11.432
592.602,1170.019,0.106,5.898,5.549
646.846,906.311,0.052,10.985,10.172
338.254,266.156,0.121,9.415,8.652
442.49,753.17,-0.011,11.064,9.811
315.571,487.701,0.087,8.712,8.187
313.127,364.722,-0.154,6.48,6.189
577.786,559.666,0.054,11.737,10.389
452.385,511.484,-0.096,8.391,8.073
371.961,549.747,-0.095,7.709,7.349
315.043,267.73,0.123,6.249,5.864
314.528,236.449,-0.068,5.676,4.987
309.652,1040.565,-0.376,7.276,7.041
551.881,594.5,0.0,5.277,5.057
567.673,132.103,-0.034,10.622,9.896
263.174,1126.256,0.087,8.074,7.693
264.937,804.547,-0.0,8.808,8.057
432.551,614.623,-0.134,11.267,10.569
429.265,28.82,-0.421,7.956,7.561
309.696,728.304,-0.52,5.522,5.331
252.235,305.755,-0.406,5.738,5.433
313.507,107.822,-0.087,4.902,4.743
254.654,402.0,0.0,5.96,5.54
248.104,1005.896,0.06,10.114,8.815
636.216,768.197,-0.002,12.92,11.877
263.933,905.031,-0.036,9.122,7.828
256.675,47.911,0.012,7.263,6.882
380.104,635.776,0.097,8.184,7.827
333.895,738.567,-0.054,10.618,9.413
641.353,1059.974,-0.003,11.223,9.96
262.276,332.582,0.09,8.315,7.514
602.761,1240.697,-1.144,5.964,5.816
382.399,835.941,-0.04,7.9,7.571
330.652,603.713,0.075,10.285,9.16
351.496,1089.011,0.009,11.09,10.189
259.018,160.46,-0.093,7.379,7.021
369.388,34.025,0.151,5.208,4.902
313.176,381.689,-0.183,6.283,6.032
341.707,338.467,-0.014,8.901,8.191
318.179,1063.444,-0.019,7.316,7.048
375.922,973.344,-0.035,9.208,8.447
263.791,374.052,-0.037,8.052,7.554
262.477,458.261,-0.148,8.191,7.732
618.681,974.191,-0.033,10.944,9.744
653.758,319.091,-0.038,9.693,8.7
424.779,95.537,-0.062,9.613,9.012
546.025,469.443,-0.163,5.158,4.878
243.388,188.479,0.061,10.32,9.784
351.824,441.192,-0.014,9.429,8.611
263.672,858.685,-0.065,9.222,8.108
613.265,1026.118,-0.226,4.878,4.471
532.759,1130.023,-0.031,12.294,11.064
604.402,320.736,-0.002,10.031,8.767
245.277,1132.109,0.011,11.536,10.167
666.418,672.795,-0.097,11.094,10.098
381.024,381.456,-0.109,6.496,6.112
614.083,916.021,0.083,4.163,3.659
264.913,441.893,0.094,8.457,7.754
632.223,207.815,-0.048,10.239,8.928
259.946,199.25,0.232,7.553,7.078
261.936,1072.135,0.063,11.113,9.801
372.394,120.904,-0.008,5.964,5.537
384.402,778.626,-0.119,8.594,7.932
246.397,833.571,0.046,9.974,9.154
247.625,963.577,0.04,10.014,9.246
602.468,368.335,-0.009,11.098,9.318
314.745,52.6,0.222,4.581,3.843
313.043,649.418,-0.15,8.473,7.818
258.472,99.313,-0.983,7.301,7.105
260.57,220.953,-0.111,7.137,6.642
555.597,396.339,-0.279,4.695,4.244
254.444,359.368,-0.093,6.164,6.039
523.81,1227.595,-0.052,5.324,5.015
255.924,20.988,-0.001,7.579,7.23
373.292,289.194,-0.214,6.982,6.565
329.174,187.434,0.011,9.525,8.63
247.313,929.022,-0.059,10.704,9.604
469.652,744.779,0.013,12.374,11.169
537.412,761.412,-0.008,7.013,6.714
257.054,509.654,-0.054,6.645,6.219
300.53,1269.217,-0.005,11.978,10.524
641.074,886.131,-0.032,11.463,9.722
245.831,1033.806,-0.02,10.799,9.406
625.437,16.903,-0.133,8.525,7.695
369.887,9.141,-0.288,4.891,4.633
311.75,8.0,0.0,4.133,3.674
311.94,31.68,0.357,4.109,3.926
262.817,317.097,0.15,7.692,7.255
243.385,626.882,-0.054,11.422,10.155
240.984,106.717,-0.023,11.455,10.422
521.825,1144.802,0.107,6.522,6.152
582.455,740.777,-0.025,11.049,9.825
600.565,418.96,-0.017,10.685,8.913
264.882,1051.931,-0.007,10.713,9.045
520.881,527.5,0.0,5.277,5.057
570.331,925.303,0.042,11.039,10.296
345.434,1067.45,-0.003,11.414,10.29
239.917,599.514,-0.006,14.344,12.339
624.848,96.61,-0.067,9.917,9.053
615.952,1203.579,0.017,11.715,10.841
317.576,92.5,0.0,9.733,8.169
313.932,141.082,-0.092,4.972,4.688
249.947,742.59,-0.029,13.267,11.23
262.218,1148.38,-0.081,8.89,8.38
695.253,860.665,-0.005,12.09,10.618
328.411,1159.375,-0.327,4.543,3.944
370.524,77.167,0.394,5.225,5.152
667.4,993.371,-0.137,4.849,4.608
312.887,302.817,-0.083,6.31,5.808
610.419,533.15,-0.013,10.409,9.211
679.049,1242.168,-0.151,10.739,10.258
381.028,612.967,-0.117,7.814,7.379
670.224,932.897,-0.062,4.489,4.146
649.541,1185.946,-0.221,3.76,3.261
267.408,724.838,0.013,10.084,8.211
380.07,717.104,-0.11,6.468,5.655
523.524,908.214,0.552,3.902,3.459
332.077,722.385,0.139,4.245,3.939
534.382,1183.176,-0.196,4.734,4.582
246.744,792.917,-0.01,10.71,9.283
551.455,333.727,-0.648,4.036,3.496
519.367,470.531,0.435,4.02,3.872
325.442,469.814,-0.49,4.012,3.425
656.478,1241.391,0.607,3.888,3.806
317.823,179.468,-0.101,5.289,4.766
327.658,451.553,-0.31,3.816,3.206
659.528,1274.245,-0.3,4.359,3.877
690.873,469.524,-0.046,10.929,10.28
652.438,1215.906,-0.138,3.58,2.917
313.479,1053.292,-0.535,3.96,3.87
670.455,852.614,-0.349,3.962,3.576
672.444,879.467,0.484,3.929,3.683
526.286,925.214,-0.644,3.71,3.64
480.868,244.978,0.136,5.413,5.36
255.537,129.433,-0.268,4.716,4.549
690.329,663.446,-0.055,14.006,12.646
517.098,945.707,-1.167,3.777,3.448
651.297,1203.162,-0.673,3.916,3.029
253.491,227.925,0.519,4.656,3.784
251.734,259.484,1.091,5.029,4.106
518.568,434.081,0.104,3.56,3.363
672.381,940.31,-0.356,3.998,3.367
649.256,1172.923,0.322,3.735,3.362
323.921,477.368,-0.276,3.615,3.332
254.446,940.125,-0.406,4.553,3.998
256.864,62.0,0.0,4.67,4.513
267.293,749.757,-0.942,6.853,6.544
319.583,613.306,-0.601,3.661,3.158
619.242,867.848,-0.423,3.474,3.089
257.163,1252.988,-0.01,11.54,9.307
688.411,926.714,0.078,4.487,3.992
647.8,1162.2,-0.308,3.411,2.836
516.25,936.812,-0.494,3.567,2.895
674.641,1028.564,-0.385,3.984,3.2
332.943,493.4,-0.015,3.479,3.25
268.056,514.75,-0.349,3.526,3.245
669.516,833.903,-0.076,3.367,2.975
522.438,900.75,-0.63,3.595,2.84
477.574,196.588,0.105,4.784,4.538
688.515,6.115,-0.01,12.276,7.871
329.917,483.333,0.606,3.423,3.388
366.182,905.606,-0.438,3.565,2.953
328.458,444.917,0.196,3.015,2.558
255.436,636.0,0.0,4.394,4.0
254.592,446.653,1.126,4.273,3.804
476.302,168.245,0.345,4.355,3.862
313.419,1004.484,-0.502,3.382,2.932
329.593,439.926,-0.218,3.211,2.633
368.0,888.381,0.0,2.76,2.428
522.548,894.71,-0.762,3.429,2.85
314.455,996.136,-0.573,2.858,2.454
254.0,666.574,0.0,4.753,4.58
687.985,882.706,-0.136,4.762,4.56
616.867,886.467,-0.245,2.309,2.031
256.154,760.692,0.097,3.669,3.391
476.083,144.021,0.083,4.163,3.659
596.158,999.789,-0.427,2.79,2.187
622.458,312.917,0.196,3.015,2.558
555.036,113.607,-1.295,3.155,2.827
