centerY,centerX,orientation,major_axis_length,minor_axis_length
601.517,1206.3,0.044,6.357,6.025
320.012,520.46,0.047,7.401,6.916
315.5,457.893,0.0,6.222,5.753
264.285,331.99,-0.054,8.449,7.802
491.883,808.258,0.028,9.369,8.429
330.093,139.969,-0.028,9.403,8.696
458.784,841.731,0.12,10.875,10.011
541.752,411.959,-0.171,6.909,6.673
319.752,1027.983,-0.524,6.293,6.13
314.89,151.671,-0.279,5.29,4.931
370.554,52.024,-0.211,5.262,5.054
536.326,721.956,-0.125,6.706,6.412
302.169,1211.959,-0.012,11.172,9.803
451.97,970.753,-0.045,12.372,11.038
313.188,308.292,-0.009,5.819,5.275
441.548,702.766,-0.074,10.612,9.754
260.663,180.52,-0.065,7.742,7.191
461.164,364.421,-0.05,11.096,10.3
434.554,560.593,-0.01,10.622,9.955
313.009,351.809,-0.033,6.311,5.801
366.702,1248.0,-0.0,10.506,9.456
677.649,1218.063,0.155,6.28,5.616
313.222,172.247,0.051,5.353,4.822
679.956,1184.179,0.021,10.676,9.511
441.694,279.492,0.073,11.366,10.817
329.367,685.858,0.044,10.973,9.806
550.034,563.629,0.139,5.523,5.119
422.98,44.51,-0.091,9.34,8.702
378.103,567.456,-0.046,8.244,7.537
263.475,274.784,0.156,7.338,7.029
262.987,1013.528,0.016,10.639,9.235
519.93,1066.129,-0.026,12.282,11.099
380.462,592.723,-0.054,8.072,7.252
518.426,1254.157,-0.19,6.045,5.684
379.065,347.484,-0.233,6.475,6.088
382.848,790.19,-0.127,7.763,7.541
342.179,292.962,-0.129,9.527,8.791
475.911,685.702,0.051,11.775,10.976
371.708,93.775,-0.147,5.521,5.148
638.438,824.435,-0.029,11.386,10.344
369.814,13.7,-0.491,4.822,4.65
525.826,1118.0,0.0,5.569,5.267
452.913,468.423,-0.278,8.311,7.983
577.322,502.286,-0.009,11.216,10.217
339.627,219.52,0.064,9.219,8.427
260.78,1164.061,0.082,9.188,8.486
591.453,1137.245,-0.083,5.946,5.68
640.266,1003.693,0.052,10.642,9.666
313.674,604.991,-0.037,8.898,7.799
314.835,115.541,-0.244,5.327,5.068
629.621,376.797,-0.24,7.952,7.09
347.608,1030.413,0.005,10.917,9.741
259.803,1204.26,-0.004,9.496,8.516
332.427,552.625,-0.007,10.257,9.092
262.572,290.789,-0.122,8.018,7.151
566.68,864.244,0.072,11.094,10.216
256.975,1249.829,0.068,9.941,9.003
350.228,1008.492,-0.059,11.534,10.436
243.294,564.651,0.075,11.415,10.149
630.621,720.093,0.054,11.607,9.989
263.557,1078.686,0.015,8.064,7.302
309.165,697.394,-0.089,6.026,5.777
633.646,156.045,-0.049,10.327,8.976
264.932,758.281,0.025,8.277,7.389
565.47,80.31,-0.034,9.913,9.022
371.926,509.356,0.086,7.385,7.023
264.094,857.718,-0.008,8.678,7.814
262.987,1100.184,-0.095,8.902,8.376
379.879,677.047,-0.141,7.159,6.626
535.667,1156.5,1.571,4.796,4.784
248.299,910.685,-0.035,9.632,8.397
317.87,441.323,0.068,7.338,6.986
376.894,925.523,-0.033,9.223,8.105
263.691,810.923,-0.067,8.88,7.89
263.734,396.834,-0.089,8.312,7.618
312.893,332.951,-0.065,6.376,6.106
611.532,480.189,-0.07,10.408,9.089
602.162,311.555,-0.042,10.546,9.295
254.203,198.595,-0.264,5.174,4.884
240.902,50.084,0.009,11.317,10.383
579.252,683.397,0.093,11.025,10.189
246.577,737.782,0.06,10.193,9.152
256.948,473.748,-0.068,6.214,5.895
601.467,268.576,-0.085,9.63,8.439
642.614,707.436,0.333,9.581,8.15
318.686,44.496,-0.007,9.418,8.174
245.724,974.674,0.064,11.139,9.749
382.266,729.565,0.084,8.451,7.801
563.438,94.644,0.328,4.891,4.753
313.35,239.126,0.13,5.93,5.523
263.661,414.828,0.009,7.935,7.467
373.08,253.509,-0.084,7.309,7.092
666.588,614.945,0.031,11.191,9.869
645.35,850.978,-0.138,10.367,9.637
670.231,913.904,0.202,4.229,3.935
617.286,1144.297,-0.092,11.182,10.362
254.816,370.143,-0.421,5.727,5.448
314.526,30.596,0.232,4.556,4.001
315.494,208.544,0.26,5.256,4.815
265.479,700.95,-0.037,9.072,8.354
259.39,118.745,-0.404,6.809,6.605
260.086,158.172,0.112,6.871,5.946
259.178,101.678,-1.139,7.106,6.806
239.408,526.674,0.01,14.02,11.854
257.052,1269.226,0.01,9.942,8.649
667.465,969.352,-0.192,4.944,4.578
308.182,1001.097,0.066,7.404,6.613
261.525,214.424,-0.037,8.392,7.523
659.603,1270.667,-0.246,4.735,4.246
650.855,271.157,0.011,9.353,8.24
252.904,232.446,0.129,5.298,4.984
517.266,506.234,-0.358,4.696,4.338
624.09,47.533,-0.038,9.632,8.429
658.6,1254.6,-0.785,4.089,3.868
258.35,523.573,-1.362,5.86,5.617
546.082,445.328,0.238,4.444,4.367
525.382,1106.763,-0.059,5.016,4.821
245.075,1075.522,0.012,11.13,10.238
262.831,988.724,-0.017,10.84,9.376
600.919,364.436,-0.003,10.615,8.877
526.51,916.588,-0.341,4.17,3.915
257.063,59.131,-0.029,7.578,7.344
614.451,1002.845,-0.214,4.91,4.596
689.686,581.656,0.006,15.539,13.649
246.94,782.968,0.027,9.353,8.57
255.615,134.462,-0.225,5.491,5.288
620.737,933.298,-0.432,4.5,4.056
313.062,273.093,0.235,5.594,5.505
615.694,921.077,-0.021,10.491,9.019
244.465,683.154,-0.047,12.202,10.665
690.654,409.976,-0.101,11.475,10.517
348.957,394.892,-0.068,9.211,8.033
695.025,801.344,-0.01,12.102,10.392
248.951,953.228,0.012,9.812,8.661
650.378,1191.892,0.133,3.555,3.375
247.046,875.332,-0.029,9.489,8.792
328.596,1145.692,0.124,4.344,3.846
242.34,138.919,0.184,10.03,9.104
313.435,85.217,0.191,4.779,4.598
253.784,326.0,-0.723,5.311,4.488
518.737,457.298,-0.432,4.5,4.056
554.137,373.412,-0.159,4.276,3.853
615.889,899.639,-0.507,3.554,3.269
517.955,425.705,0.206,3.943,3.618
312.913,56.986,0.067,4.921,4.47
254.025,167.443,-0.163,5.158,4.878
521.846,1197.077,-0.336,5.233,4.77
260.571,678.218,1.326,7.318,5.923
269.916,665.876,-0.021,9.375,8.452
479.896,219.299,-0.19,5.025,4.895
257.546,9.0,0.0,7.133,6.775
312.75,13.269,-0.999,4.203,3.965
327.588,703.912,0.276,3.491,3.169
524.214,512.476,-1.019,3.902,3.459
652.135,1204.703,-0.423,3.647,3.205
250.469,665.375,-0.016,11.023,9.046
648.763,1176.895,-0.644,3.868,3.151
252.231,276.492,-1.541,4.603,4.517
334.25,480.55,-0.371,3.888,3.29
617.543,874.229,-0.443,3.611,3.113
256.0,73.815,0.0,4.547,4.532
672.0,867.154,1.571,3.582,3.449
670.676,843.811,-0.07,3.724,3.213
259.769,962.462,-0.591,5.688,5.113
687.932,905.475,-0.127,4.514,4.133
648.192,1166.192,-0.785,3.013,2.748
551.533,322.622,-0.127,3.951,3.678
672.481,929.704,-0.315,3.393,2.629
655.108,1227.162,-0.678,3.769,3.14
256.507,693.356,-0.804,5.78,4.195
365.531,893.656,0.667,3.386,2.989
328.0,467.735,-0.46,3.772,2.984
255.701,39.532,-0.565,5.135,4.779
523.167,901.389,-0.799,3.889,2.971
331.528,472.889,-0.032,3.667,3.224
268.52,506.4,-0.184,3.006,2.822
368.5,879.885,-0.379,3.174,2.592
315.057,1013.286,-0.654,3.57,3.126
688.0,846.37,0.0,4.251,4.042
516.537,939.098,-0.061,3.752,3.5
618.1,858.45,-0.351,2.715,2.362
327.415,457.293,-0.403,3.755,3.533
517.368,929.921,-1.295,3.615,3.332
235.583,921.306,-0.601,3.661,3.158
522.464,895.357,-0.531,3.195,2.776
476.627,177.678,-0.379,4.624,4.078
688.036,865.564,-0.39,4.271,4.095
476.431,152.039,0.143,4.28,3.787
312.833,1044.111,-1.174,2.516,2.3
248.241,1209.031,0.917,9.758,6.487
254.404,760.538,1.472,5.042,3.626
256.258,770.485,-0.149,5.055,4.145
622.1,312.7,-0.365,2.724,2.32
531.172,1075.069,-0.661,3.461,2.707
