centerY,centerX,orientation,major_axis_length,minor_axis_length
274.791,387.959,0.047,7.225,6.516
647.652,51.854,-0.003,7.618,6.858
588.288,24.75,-0.15,7.984,7.334
261.893,828.495,0.212,5.782,5.693
463.827,827.371,0.051,10.285,9.504
319.794,1189.96,0.046,10.677,9.718
263.562,999.925,0.051,8.263,7.743
452.441,663.849,0.121,10.304,9.607
342.5,267.848,-0.01,8.337,7.792
273.526,442.532,-0.07,7.666,7.1
557.164,735.89,-0.022,7.023,6.625
587.351,146.213,-0.155,7.728,7.174
274.012,415.352,0.044,7.5,6.996
267.961,776.215,0.034,8.405,7.767
270.883,259.75,0.205,6.49,5.903
444.353,399.597,-0.15,8.575,8.205
267.437,186.324,0.29,6.808,6.648
460.4,757.257,-0.053,9.107,8.559
340.589,194.267,-0.1,8.33,7.721
432.642,1053.085,0.048,10.443,9.693
347.605,463.736,0.034,9.586,8.573
482.393,1074.321,-0.206,6.849,6.511
483.5,1135.288,0.0,7.062,6.575
446.239,29.752,0.521,6.028,5.772
384.166,934.457,0.051,7.086,6.803
601.0,856.078,0.196,6.601,6.192
271.368,282.56,-0.265,6.52,6.102
590.507,242.986,-0.042,7.017,6.359
586.994,208.453,0.019,7.885,7.314
655.706,1209.969,0.023,10.775,9.628
270.558,618.436,0.098,7.941,7.252
641.778,351.636,0.044,8.967,7.985
270.267,639.412,0.188,8.735,8.049
273.743,473.427,-0.022,7.645,7.118
438.578,136.379,0.193,8.207,7.985
440.026,498.496,-0.022,9.61,8.873
439.702,294.629,-0.633,8.242,7.908
525.518,1094.336,0.018,12.209,10.722
266.313,26.723,-0.159,5.265,5.032
272.222,524.846,-0.172,7.462,6.917
323.996,665.444,0.044,9.706,8.497
645.0,200.301,0.0,8.268,7.431
272.976,496.555,0.009,7.434,7.013
320.049,974.876,-0.091,10.902,10.116
481.238,947.457,0.087,11.087,10.371
262.461,688.438,0.223,5.449,5.233
271.844,599.1,-0.032,7.885,7.278
265.0,88.0,0.0,6.37,5.534
340.865,119.509,-0.16,7.667,7.101
250.173,232.351,0.006,8.001,7.367
272.631,311.541,0.094,6.468,6.008
482.261,969.539,0.123,6.253,5.858
594.403,314.918,-0.04,8.166,7.637
273.42,345.283,-0.129,6.911,6.356
642.38,512.281,-0.027,9.865,8.491
441.042,203.672,-0.114,7.965,7.562
266.061,103.038,-0.572,6.639,6.329
588.396,604.868,-0.04,9.74,8.667
559.198,516.21,0.041,10.581,10.022
595.434,977.801,-0.031,13.238,11.473
485.819,1176.565,-0.13,7.118,6.168
250.37,140.405,0.033,7.761,7.095
615.918,1214.102,-0.113,4.121,3.791
641.483,679.93,-0.017,9.809,8.794
586.777,1024.219,-0.044,10.354,9.257
250.742,51.735,0.207,7.135,6.74
317.578,744.759,-0.051,9.49,8.362
267.024,167.417,-0.077,6.617,6.095
272.58,575.193,-0.022,7.127,6.696
555.646,1007.877,0.022,4.739,4.375
339.319,43.119,-0.096,7.27,7.013
269.743,227.533,-0.756,5.841,5.732
351.285,1063.346,0.156,10.067,9.326
324.4,575.133,-0.102,9.157,8.341
594.273,1095.453,0.05,10.346,9.226
481.778,1000.111,0.108,6.142,5.593
267.799,659.119,0.009,8.268,7.473
250.188,429.767,0.084,8.521,7.545
266.976,139.071,-0.633,6.476,6.204
