centerY,centerX,orientation,major_axis_length,minor_axis_length
271.803,468.42,-0.083,7.305,6.848
271.955,400.248,0.033,7.513,6.648
270.362,527.964,0.052,8.195,7.604
272.429,376.265,0.012,7.202,6.5
586.698,28.18,-0.218,7.992,7.522
455.395,632.118,-0.041,8.578,8.176
591.316,204.316,-0.055,8.014,7.671
339.228,12.601,-0.276,7.271,6.92
267.826,86.0,0.0,5.569,5.267
602.057,310.048,0.066,8.62,7.705
454.673,1156.073,0.025,10.647,9.78
643.685,225.9,-0.007,8.915,7.822
433.233,916.476,-0.154,9.891,9.27
483.068,795.868,0.059,10.685,9.678
324.385,861.885,0.066,6.004,5.519
590.308,596.589,-0.103,8.763,8.137
451.35,532.613,-0.114,10.113,9.446
271.769,427.423,0.046,7.257,6.849
273.202,294.233,0.136,6.65,6.184
588.725,950.16,0.055,9.696,8.835
460.018,687.119,0.083,9.724,9.329
645.016,383.796,-0.012,9.423,8.28
436.0,24.608,0.0,7.483,7.052
337.968,853.802,0.085,9.342,8.453
480.85,951.726,-0.298,6.104,5.897
267.078,658.05,0.007,9.013,7.701
341.33,254.537,-0.071,8.773,7.91
377.84,822.013,-0.137,7.383,6.728
347.37,930.524,-0.035,9.341,8.387
643.568,79.306,-0.105,8.059,7.222
271.487,196.628,-0.156,6.204,5.809
270.851,511.637,-0.182,7.545,7.077
325.13,536.264,-0.083,9.328,8.157
269.534,556.743,0.099,8.043,7.563
457.905,716.619,-0.037,6.486,6.176
482.023,990.581,-0.1,6.609,6.2
342.633,82.589,0.028,7.916,7.235
328.602,1053.344,0.03,10.187,9.187
337.247,153.565,-0.107,7.897,7.504
582.316,475.0,0.0,9.105,8.524
266.138,872.788,-0.263,7.432,6.857
269.582,144.276,-0.229,5.837,5.348
250.017,268.354,0.045,7.867,7.211
319.854,1165.109,0.129,10.52,9.709
446.605,939.741,0.162,5.304,4.885
651.967,1059.997,0.005,11.037,9.746
584.424,881.259,-0.046,9.78,9.051
266.788,28.5,-1.571,5.771,5.742
388.774,1260.403,-0.129,7.351,6.888
322.271,619.457,0.087,8.702,8.082
251.583,6.191,0.16,6.384,5.743
441.081,181.419,-0.083,8.055,7.828
443.01,280.535,-0.145,8.112,7.929
328.76,1234.49,-0.078,8.393,7.748
692.136,846.056,-0.018,10.999,9.753
556.255,948.327,0.351,4.463,3.914
266.252,833.807,0.113,8.473,7.586
439.195,90.266,-0.329,7.451,7.219
446.55,371.067,0.019,9.707,8.822
558.574,629.459,0.072,6.434,6.037
266.406,773.57,0.015,7.525,6.992
484.031,1044.711,-0.12,6.577,6.19
268.514,109.45,0.266,5.991,5.892
250.275,1059.879,0.167,9.01,8.482
271.178,493.014,-0.053,7.038,6.603
545.941,1218.735,0.179,4.809,4.523
266.155,59.56,0.054,5.422,4.93
317.128,826.617,-0.015,10.631,9.622
693.915,355.669,0.045,11.259,9.982
250.309,428.093,0.027,8.236,7.494
326.567,451.27,0.04,8.613,7.96
552.093,376.747,-0.122,9.831,9.358
486.088,1117.736,-0.219,6.604,6.017
265.869,745.371,0.067,9.282,8.128
442.374,405.33,0.045,7.8,7.306
595.494,800.704,-0.032,12.951,11.457
486.5,1216.444,0.0,7.102,6.454
584.879,98.923,0.028,7.942,7.303
481.855,1005.966,-0.261,6.214,6.005
635.879,718.872,-0.032,10.029,8.955
266.957,801.515,-0.061,7.443,6.959
272.394,224.904,-0.008,5.964,5.537
273.115,256.656,-0.184,6.469,5.999
526.217,1127.833,-0.479,4.467,4.284
524.769,197.47,0.023,9.85,9.078
249.904,191.569,-0.032,7.737,6.87
317.031,724.938,-0.084,9.571,8.577
260.754,980.241,0.021,9.053,7.884
272.641,346.695,0.129,6.688,6.096
694.792,271.701,-0.153,9.867,9.163
529.85,937.305,0.003,11.598,10.43
531.976,17.229,0.031,9.489,8.217
249.802,314.542,-0.06,8.406,7.269
642.602,549.084,-0.016,9.723,8.548
663.85,887.249,-0.024,9.897,8.782
616.239,1232.604,0.021,11.207,10.111
249.952,226.418,0.006,7.722,6.801
480.636,815.182,-0.528,5.761,5.468
602.813,745.073,-0.266,6.46,6.067
586.08,145.149,-0.251,5.504,5.05
271.274,173.214,-0.095,6.359,5.859
641.643,1239.327,0.071,11.074,10.377
250.318,122.713,-0.07,7.32,6.837
251.188,90.097,-0.088,7.039,6.512
248.167,695.937,0.002,10.067,9.081
383.762,1157.015,-0.037,8.417,7.635
481.785,856.312,-0.346,5.665,5.236
249.957,349.462,0.006,8.128,7.289
480.8,926.64,-0.952,5.7,5.624
377.359,673.184,-0.13,5.897,5.559
691.743,36.412,-0.092,10.651,9.663
377.089,582.456,0.254,5.137,4.913
265.971,11.691,-0.797,4.746,4.586
273.163,321.17,-0.22,6.732,6.385
382.973,940.891,-0.288,6.221,5.642
349.186,330.841,-0.046,8.791,7.97
250.81,444.462,0.019,8.191,7.15
250.113,1076.577,0.016,8.8,8.027
587.0,1272.588,0.0,12.563,8.108
693.419,71.733,-0.067,9.758,8.419
250.943,37.191,0.099,6.985,6.439
250.871,770.631,0.057,8.604,8.029
250.645,174.69,0.039,7.195,6.862
692.87,407.527,0.029,10.991,10.279
585.174,154.58,-0.051,5.143,4.31
698.018,810.399,-0.072,11.855,10.292
249.684,791.707,0.076,8.759,8.177
262.074,628.397,0.596,4.762,4.585
480.796,902.215,-0.996,5.582,5.305
261.906,546.094,0.016,4.261,3.986
262.08,686.733,-0.123,5.072,4.743
246.619,542.804,0.056,11.059,9.816
483.415,1084.915,-0.087,6.811,6.086
373.913,514.0,0.0,3.908,3.73
250.767,965.397,0.04,8.259,7.286
249.802,879.175,-0.07,8.634,7.818
