centerY,centerX,orientation,major_axis_length,minor_axis_length
585.627,154.458,-0.008,7.761,7.259
339.32,68.407,0.121,7.558,7.248
456.165,1232.593,-0.051,10.574,9.849
643.979,141.985,-0.014,8.213,7.566
270.141,584.187,0.032,8.262,7.632
457.582,696.698,-0.057,8.953,8.249
451.291,599.398,0.03,10.207,9.643
272.244,268.488,-0.039,6.687,6.048
440.038,239.81,0.039,8.454,7.94
348.088,998.248,-0.08,9.738,8.955
444.164,435.686,0.13,9.797,9.095
269.495,608.429,0.045,8.611,7.841
338.822,212.635,-0.356,8.36,7.916
555.886,449.784,-0.02,10.18,9.576
272.227,476.64,0.059,7.739,7.071
445.33,340.719,-0.213,8.693,8.206
340.036,919.849,0.06,9.906,8.937
588.866,197.597,0.229,6.278,6.037
585.067,88.309,0.15,8.041,7.686
263.67,939.627,-0.083,8.254,8.059
271.254,565.983,-0.199,7.46,7.385
379.895,620.558,-0.079,5.398,5.061
440.113,149.559,1.564,7.943,7.815
557.864,682.682,-0.003,6.754,6.22
602.168,802.405,0.089,6.662,6.257
342.428,140.439,-0.032,7.984,7.466
592.277,260.682,0.006,8.318,7.473
272.296,522.253,0.034,7.464,6.911
430.405,986.508,-0.019,10.642,9.612
273.29,368.703,0.143,6.836,6.436
320.035,683.489,0.037,8.927,8.16
480.819,873.707,0.081,10.787,9.77
317.388,794.331,-0.032,9.514,8.2
266.375,24.025,-1.248,5.133,4.989
641.96,289.471,-0.008,8.822,8.183
482.864,1048.0,0.0,6.779,6.564
268.081,147.528,0.06,6.471,6.051
267.408,125.633,-0.225,6.314,6.041
587.564,952.564,-0.044,9.962,9.165
348.301,399.39,0.007,9.332,8.393
645.085,449.345,0.019,9.626,8.533
273.792,341.235,-0.041,7.293,6.505
270.721,216.582,0.159,6.465,6.015
271.452,239.827,0.102,5.872,5.637
345.095,318.033,0.033,8.666,7.701
604.136,370.544,-0.08,8.922,8.128
325.812,515.493,0.017,8.936,8.15
271.988,546.702,-0.275,7.372,6.957
248.016,622.308,0.019,10.647,9.117
694.08,341.557,0.019,10.698,9.339
272.736,448.931,-0.27,7.326,6.921
461.215,757.939,0.085,10.068,9.838
436.694,80.554,0.305,7.789,7.615
266.255,49.345,-0.466,6.084,5.765
