centerY,centerX,orientation,major_axis_length,minor_axis_length
273.734,307.878,-0.092,6.948,6.367
269.862,571.963,0.135,8.029,7.462
272.076,441.826,-0.03,7.634,7.17
269.921,544.288,-0.029,8.166,7.448
271.976,414.555,0.009,7.434,7.013
271.51,508.457,0.053,7.11,6.756
446.339,390.199,0.115,10.047,9.257
271.872,483.818,0.08,7.152,6.597
455.637,1178.685,-0.135,10.373,9.548
443.728,297.544,-0.18,8.227,7.971
455.908,650.524,-0.145,8.395,7.815
347.554,950.07,0.046,9.81,8.792
326.073,470.179,0.034,8.872,7.823
450.841,551.854,0.126,10.036,9.547
440.491,108.112,-0.584,7.374,7.303
321.746,638.315,0.026,9.17,8.053
591.413,220.852,-0.072,8.116,7.684
442.309,420.0,0.0,8.012,7.701
643.421,243.871,-0.065,8.521,7.817
271.106,186.22,-0.259,6.525,6.439
432.328,936.739,-0.084,9.934,9.2
319.855,1187.49,0.055,10.362,9.34
268.306,120.64,0.306,6.121,5.781
558.447,644.765,-0.063,6.695,6.284
329.733,1253.595,-0.012,9.066,8.143
327.258,1073.815,-0.015,10.494,9.163
482.243,1018.191,-0.49,6.672,6.487
586.192,45.295,0.086,8.145,7.545
440.395,198.262,-0.358,8.112,7.652
589.458,971.65,0.033,10.071,9.033
272.507,390.445,-0.055,7.06,6.586
435.935,40.667,-0.184,7.55,7.074
585.435,901.886,-0.018,9.769,8.832
338.118,873.302,-0.004,9.621,8.668
377.843,593.652,-0.066,5.554,5.113
339.012,28.627,-0.226,7.283,7.043
325.415,556.029,0.051,9.198,8.346
266.551,22.292,-0.432,5.392,5.277
582.627,493.937,0.078,9.245,8.677
323.933,874.022,1.465,5.541,5.134
266.317,818.437,0.013,8.116,7.175
641.37,1262.424,-0.038,10.976,10.12
267.226,676.179,0.027,8.844,8.425
602.726,761.581,0.184,6.601,5.979
266.702,38.731,0.103,5.952,5.572
316.707,745.353,0.01,9.771,8.677
653.766,1082.319,-0.047,10.885,9.627
342.095,272.967,-0.033,8.666,7.701
458.163,728.907,-0.031,6.569,6.257
268.427,97.573,0.785,6.015,5.818
461.601,706.79,-0.049,9.691,9.071
532.276,36.385,-0.041,9.215,8.26
483.625,1058.211,-0.199,6.688,6.098
266.137,790.111,0.11,7.351,6.62
590.978,613.893,-0.203,8.855,8.099
316.497,849.053,0.027,11.126,9.786
545.301,1230.289,-0.126,5.261,5.027
272.593,360.8,-0.242,6.839,6.286
273.072,269.768,0.093,6.829,6.445
377.388,686.262,-0.447,5.871,5.598
250.385,52.571,-0.032,7.263,6.846
483.98,817.524,0.049,10.541,9.265
384.443,1175.991,-0.045,8.6,7.858
260.559,1002.093,0.019,9.256,7.804
586.858,160.172,-0.06,6.589,6.485
584.66,114.899,-0.238,7.259,6.978
642.877,568.131,-0.094,9.613,8.605
643.715,97.32,0.024,7.82,7.0
486.542,1231.438,-0.08,7.022,6.528
269.062,155.876,0.131,5.873,5.279
697.566,834.19,0.006,12.057,10.533
446.474,948.329,-0.141,5.121,4.743
266.905,70.6,0.069,5.916,5.117
645.223,403.049,0.081,9.751,8.647
602.871,327.416,0.021,8.476,7.851
337.447,170.974,-0.009,7.991,7.56
273.083,334.985,-0.504,6.594,6.42
378.793,838.238,0.081,7.508,6.959
553.517,398.439,-0.038,10.071,9.285
485.817,1131.468,-0.079,6.692,5.988
250.01,365.701,0.065,8.343,7.787
695.352,291.84,-0.035,10.355,9.44
529.735,961.282,0.113,11.95,10.869
250.408,106.225,0.108,7.13,6.348
250.512,192.463,-0.104,7.429,6.955
342.864,99.328,-0.427,7.605,7.408
484.469,1097.68,-0.083,6.731,6.057
693.754,429.18,-0.054,10.974,10.009
272.41,237.342,-0.107,6.241,5.966
481.748,1002.795,-0.044,6.492,6.235
664.714,908.846,-0.049,10.261,8.691
249.509,898.171,0.012,8.75,8.084
636.613,738.869,-0.063,10.095,8.895
250.043,284.727,-0.068,8.231,7.239
596.538,827.515,0.018,13.313,11.382
250.0,138.988,0.0,7.408,7.023
524.498,219.194,-0.002,10.179,8.852
270.911,527.178,-0.107,7.5,6.661
250.369,463.071,-0.046,8.275,7.612
617.025,1258.403,-0.005,12.148,10.592
260.365,805.99,0.247,5.707,5.368
249.138,565.809,-0.023,10.352,9.166
480.897,936.767,-0.144,6.291,5.877
250.138,1081.502,0.006,8.839,8.097
481.018,962.631,0.145,6.067,5.84
349.033,350.862,-0.015,9.377,8.125
250.19,789.417,-0.003,9.204,8.39
693.857,378.687,0.023,11.227,9.706
263.931,769.017,-0.004,10.479,8.838
251.524,20.81,-0.07,7.134,6.555
249.803,208.838,-0.039,7.863,7.006
383.582,954.973,-0.427,6.179,5.656
556.737,955.86,0.023,4.612,3.937
249.453,811.167,0.424,8.51,7.728
696.086,966.572,-0.01,11.433,10.084
247.922,717.186,-0.012,10.52,9.263
263.545,889.974,0.469,8.736,8.43
271.111,209.0,-0.245,6.183,5.566
693.337,89.848,-0.086,9.849,8.528
249.772,331.397,0.03,8.258,7.286
249.856,1097.468,-0.035,8.839,7.994
261.519,697.558,-0.644,5.121,4.778
266.874,851.066,-0.183,7.31,6.576
250.512,446.809,0.013,9.052,7.556
692.142,868.139,-0.089,11.354,10.07
250.716,986.83,-0.006,8.245,7.491
481.48,887.745,0.078,5.782,5.406
481.096,841.021,-0.395,5.521,5.41
249.747,243.258,-0.078,7.847,7.223
526.119,1136.661,0.835,4.458,4.217
553.732,900.537,0.149,3.861,3.414
316.633,566.531,-0.435,4.02,3.872
260.622,726.659,-0.571,5.22,5.004
320.75,616.0,0.0,3.735,3.406
374.111,521.933,0.137,3.943,3.656
262.19,467.286,-0.658,4.685,4.268
267.755,755.918,-0.036,4.092,3.808
524.091,1064.873,-0.297,4.46,3.955
314.0,580.583,0.0,3.559,3.21
523.714,1030.619,0.115,3.815,3.541
262.123,637.338,-0.697,4.712,4.387
260.549,842.408,-0.401,4.95,4.589
478.17,828.151,0.309,5.283,3.37
615.154,1188.0,0.0,3.582,3.449
481.115,911.701,-0.058,5.455,5.074
262.388,664.403,-0.35,4.817,4.448
691.301,58.328,-0.068,10.772,9.64
481.306,864.824,0.339,5.365,5.054
375.543,540.457,0.785,3.956,3.716
262.19,607.238,-0.548,4.601,4.348
265.478,1027.435,-0.156,3.979,3.715
379.659,964.159,0.378,3.954,3.59
476.135,718.308,0.673,4.176,3.966
472.087,734.0,0.0,3.908,3.73
523.176,1010.353,0.035,3.514,3.063
690.901,700.599,-0.19,9.064,8.157
693.512,1212.125,-0.546,9.841,9.548
779.556,1015.467,-0.484,3.929,3.683
388.614,1275.129,0.009,8.733,5.301
375.88,496.28,0.405,2.857,2.791
376.1,490.45,-0.351,2.715,2.362
247.724,1004.63,1.144,7.308,6.161
318.0,536.826,0.0,2.703,2.68
262.4,579.533,0.656,4.189,3.484
476.649,702.054,-0.76,3.533,3.367
262.509,1138.755,0.535,4.206,4.025
262.025,486.125,1.241,3.652,3.521
260.971,758.286,-0.101,4.022,3.109
333.125,1025.5,0.0,3.307,3.082
247.143,854.474,-0.117,9.623,8.309
256.0,1184.788,-0.0,4.671,4.52
