centerY,centerX,orientation,major_axis_length,minor_axis_length
271.745,476.174,-0.133,7.175,6.608
273.429,328.519,-0.311,6.755,6.292
271.885,407.606,0.022,7.54,6.962
329.438,1244.161,0.032,8.842,8.071
480.434,819.899,-0.378,5.788,5.446
454.953,1167.819,-0.052,10.354,9.875
643.766,88.527,0.035,8.166,7.167
341.705,263.891,-0.022,8.832,7.933
338.057,864.084,0.132,9.546,8.7
582.318,484.463,0.008,9.248,8.332
377.629,679.741,-0.341,6.344,5.831
270.041,536.461,0.0,8.424,7.29
271.134,519.961,0.08,7.687,7.408
320.062,1176.449,0.038,10.358,9.375
267.826,92.0,0.0,5.569,5.267
483.898,1091.609,-0.082,6.641,6.132
455.364,641.502,-0.016,8.306,8.005
327.748,1063.766,0.124,10.161,9.086
602.778,753.992,-0.002,6.478,6.211
339.227,20.822,-0.25,7.409,7.008
484.139,1051.713,-0.403,6.447,6.016
266.726,34.085,0.264,6.025,5.594
460.815,697.302,0.139,9.729,9.001
443.522,289.32,0.124,8.188,7.889
324.0,868.702,-0.098,5.859,5.688
481.969,1012.299,0.167,6.55,6.169
347.36,940.448,-0.037,9.675,8.601
645.246,393.657,-0.082,9.38,8.419
586.399,37.031,0.063,8.129,7.547
272.712,383.363,0.116,7.198,6.463
316.812,837.944,0.025,11.022,9.851
337.354,162.691,-0.123,7.945,7.249
584.631,106.915,-0.098,7.823,7.179
446.449,381.154,-0.016,9.706,8.93
440.879,190.216,-0.124,7.95,7.607
436.006,32.879,0.05,7.55,7.331
260.857,991.837,0.13,9.688,8.477
664.31,898.208,0.031,9.474,8.567
451.094,542.715,-0.107,9.847,9.311
584.72,891.769,-0.012,9.593,8.899
272.563,354.126,0.159,6.759,6.363
378.243,830.414,-0.012,7.226,6.706
266.219,782.025,-0.005,7.445,6.845
442.14,412.704,-0.244,7.716,7.384
271.699,434.948,-0.007,7.162,6.802
326.39,460.952,-0.027,9.031,8.041
483.802,806.621,0.034,10.514,9.053
558.595,637.341,-0.119,6.563,6.125
264.686,756.496,-0.007,9.418,8.174
556.035,952.491,0.162,4.441,4.079
446.694,944.212,0.305,5.322,5.126
595.808,814.467,-0.028,13.083,11.516
602.311,318.868,-0.04,8.653,7.806
250.061,358.051,0.126,8.221,7.631
271.076,180.048,-0.156,6.031,5.552
325.159,546.575,0.063,9.065,8.18
349.336,341.332,-0.072,9.232,8.207
432.723,926.698,-0.099,9.777,9.049
322.321,629.205,-0.032,9.1,8.189
377.407,588.5,0.082,5.479,5.015
382.918,948.245,0.194,6.174,5.684
316.558,735.189,0.011,9.862,8.555
342.717,91.006,-0.016,7.412,7.139
267.357,667.413,-0.076,8.395,8.072
589.489,961.212,0.021,10.032,8.823
440.186,99.203,-0.026,7.613,7.399
641.5,1251.351,0.0,10.964,10.1
643.665,235.042,-0.085,8.847,7.734
269.785,565.035,0.036,8.374,7.597
249.886,276.674,-0.086,7.946,7.013
545.882,1224.526,0.219,5.024,4.83
267.735,115.069,-0.234,5.924,5.479
642.94,558.791,-0.05,9.581,8.274
249.782,200.612,-0.11,7.747,6.983
250.474,780.32,-0.008,8.823,8.244
591.039,213.017,-0.219,7.699,7.353
271.5,203.038,0.0,5.951,5.656
636.869,729.231,-0.059,9.871,8.646
486.667,1224.252,0.176,6.887,6.241
585.881,151.345,0.028,5.464,4.894
388.567,1269.107,-0.104,7.94,7.147
457.985,722.664,-0.267,6.637,6.278
271.474,501.071,0.085,7.323,6.691
249.96,1070.653,-0.003,8.955,7.999
272.795,263.231,-0.068,6.411,5.811
590.882,605.244,-0.026,8.766,8.03
485.886,1124.591,-0.077,6.78,6.195
694.353,367.196,0.015,10.83,9.909
250.741,98.173,0.212,6.995,6.32
529.873,949.288,0.027,11.578,10.42
248.205,706.738,-0.027,10.431,9.219
524.782,208.789,-0.026,9.673,8.76
615.99,1245.718,-0.014,11.987,10.282
265.776,809.971,0.044,7.734,7.006
250.0,131.234,0.0,7.571,6.638
652.506,1071.296,-0.016,10.748,9.72
383.538,1167.015,-0.048,8.184,7.57
697.291,822.615,0.029,11.343,10.048
250.215,437.765,0.198,8.303,7.671
261.405,692.5,0.287,5.293,5.056
523.918,1062.102,-0.113,4.121,3.791
552.691,387.491,0.003,9.887,9.171
