centerY,centerX,orientation,major_axis_length,minor_axis_length
273.792,352.208,-0.125,7.085,6.699
647.757,60.035,0.039,7.949,6.933
272.361,583.77,-0.132,7.905,7.368
340.192,202.231,-0.09,8.498,7.793
464.134,838.281,-0.068,10.468,9.731
485.678,1184.0,-0.139,7.242,6.548
272.393,532.264,-0.009,7.833,7.24
433.322,1063.655,0.004,10.248,9.54
444.157,408.341,0.04,8.613,8.24
273.962,422.394,-0.029,7.497,6.793
441.651,211.99,0.052,8.068,7.685
600.412,863.954,0.073,6.599,6.322
590.925,250.041,0.067,7.099,6.543
482.194,975.504,0.015,6.687,6.131
324.345,584.055,0.026,9.179,8.16
380.736,772.186,-0.483,6.565,6.262
266.082,32.2,-0.393,5.371,5.046
272.109,317.899,-0.023,6.44,5.88
250.197,468.101,0.013,8.88,8.187
273.809,449.566,-0.262,7.731,7.119
266.323,52.29,0.503,5.643,5.267
588.989,615.469,0.034,9.586,8.989
319.947,985.612,0.058,11.111,10.348
269.953,233.656,-0.118,6.527,6.233
483.349,1095.566,-0.473,7.066,6.842
342.88,276.689,-0.2,8.421,7.898
452.851,673.419,0.019,10.319,9.506
271.936,607.171,0.019,7.98,7.467
484.133,1141.767,-0.082,7.217,6.623
250.476,148.131,0.121,7.595,7.058
270.074,647.712,-0.066,8.669,7.891
264.019,1009.061,-0.044,8.622,7.9
341.285,127.511,-0.058,7.821,7.58
439.658,145.381,-0.127,8.128,7.914
381.736,1046.296,-0.46,6.443,6.174
271.412,289.412,-0.008,7.013,6.714
557.108,743.567,-0.325,7.171,6.971
272.773,503.761,0.02,7.385,7.026
323.512,674.681,-0.048,9.343,8.452
263.286,962.202,-0.128,8.378,7.711
588.385,154.626,-0.07,7.925,7.184
588.735,32.939,-0.075,7.882,7.319
270.959,626.508,0.151,8.058,7.641
267.451,173.812,-0.056,6.67,6.353
347.462,473.502,-0.005,9.37,8.601
266.203,108.962,-0.124,6.638,6.394
339.469,51.025,-0.306,7.214,7.068
641.287,689.724,0.093,9.888,8.979
267.858,666.553,-0.0,8.243,7.343
267.034,191.651,-0.123,7.085,6.714
270.873,266.5,-0.057,6.748,6.327
441.691,513.271,0.023,11.493,10.03
274.577,394.923,-0.172,7.086,6.383
351.491,1073.312,-0.024,9.769,9.093
586.868,1035.657,0.029,10.45,9.228
594.16,1106.409,-0.057,10.602,9.4
587.489,217.326,0.112,7.997,7.323
273.236,480.874,-0.021,7.819,7.091
482.663,959.173,0.001,11.82,10.557
317.391,754.498,0.004,9.361,8.256
642.075,522.647,-0.002,9.893,8.564
319.492,1200.868,-0.058,10.856,9.532
669.674,1039.472,-0.004,10.33,9.275
645.385,209.165,-0.091,8.35,7.622
267.962,784.91,-0.036,8.595,7.809
352.403,386.743,-0.074,8.885,8.096
607.226,439.588,0.056,9.546,8.098
247.94,701.972,0.002,10.936,9.293
249.027,320.0,0.117,7.852,7.422
261.862,834.931,-0.083,6.261,5.915
249.94,347.836,0.013,8.345,7.672
698.393,980.011,-0.009,11.793,9.883
318.888,866.665,-0.065,9.618,8.901
265.311,65.953,-0.09,6.056,5.568
250.439,208.191,0.048,7.804,7.073
532.864,32.244,0.069,9.351,8.241
656.212,1221.615,-0.053,10.939,9.612
384.55,943.262,-0.225,7.079,6.698
594.794,322.774,-0.135,8.363,7.579
247.766,846.203,-0.028,10.527,8.8
460.756,766.502,-0.134,8.727,8.208
636.189,864.762,-0.039,10.278,8.863
440.081,302.933,-0.046,8.473,7.89
381.304,664.707,0.24,5.553,5.289
642.142,361.009,-0.099,8.966,8.034
528.587,1198.453,-0.296,5.006,4.772
249.765,301.659,-0.199,7.676,7.044
250.071,240.527,0.074,7.629,7.044
249.923,1124.5,0.0,9.197,8.092
260.919,887.946,0.038,6.292,5.61
439.242,1019.286,-0.488,5.479,5.289
593.807,991.296,0.059,12.978,11.283
482.626,1217.712,-0.168,7.01,6.314
260.371,1137.396,-0.067,10.405,8.537
264.933,94.229,0.036,6.1,5.494
250.0,389.424,0.0,8.358,7.543
482.45,1080.901,-0.037,6.692,6.236
524.031,1106.62,-0.039,11.769,10.473
265.667,14.682,-0.332,4.76,4.439
243.073,1222.988,-0.007,13.444,11.696
267.145,145.185,0.624,6.433,6.137
534.908,159.894,0.001,10.152,8.878
376.781,569.891,-0.409,4.697,4.346
341.872,989.219,0.058,9.514,8.869
446.0,35.0,0.785,5.546,5.546
559.138,526.785,0.017,10.546,9.84
319.705,633.426,-0.023,4.643,4.215
262.038,763.875,-0.246,5.314,4.821
594.709,728.679,-0.078,9.353,8.063
616.111,1216.467,-0.403,4.129,3.575
693.435,200.521,-0.007,10.09,9.203
262.616,693.339,-0.038,6.025,5.913
251.31,34.159,0.099,7.022,6.571
376.818,581.394,-0.494,4.792,4.409
528.506,351.32,-0.012,10.995,9.67
249.99,438.469,-0.055,8.76,7.53
251.369,908.525,-0.049,8.717,7.924
250.696,58.848,-0.175,6.927,6.337
482.073,1005.436,-0.167,6.11,5.745
694.195,417.994,-0.041,11.099,9.841
692.859,564.868,-0.062,10.787,10.041
693.132,511.277,-0.116,11.528,10.078
249.408,584.843,0.013,10.246,8.921
260.938,795.63,-0.113,5.228,4.93
481.068,1031.229,0.023,6.323,5.945
249.043,1015.73,0.311,8.851,8.295
555.218,1012.872,-0.095,5.263,4.727
697.256,1111.955,-0.048,11.92,10.734
465.417,789.986,0.011,4.896,4.684
259.244,926.839,-0.06,12.962,10.855
692.381,834.561,-0.078,10.145,9.219
555.25,932.0,0.0,3.735,3.406
250.812,116.604,0.01,7.424,6.174
697.324,1009.199,-0.041,16.716,14.272
328.604,1109.542,0.405,4.061,3.758
331.41,1042.179,0.14,3.733,3.409
269.386,807.364,-0.18,3.922,3.636
316.25,545.344,0.107,3.432,3.02
339.795,916.667,0.034,3.848,3.276
261.6,724.662,-0.551,4.722,4.408
262.029,575.059,-0.464,4.703,4.574
375.921,519.368,-0.276,3.615,3.332
261.722,1181.685,0.35,4.315,3.974
333.242,1025.545,-0.659,3.462,3.023
258.035,1206.439,-0.114,4.437,4.082
317.441,568.0,1.571,3.361,3.297
563.556,190.75,0.365,3.656,3.22
684.206,988.897,-0.187,4.859,4.46
375.943,512.657,0.208,3.562,3.112
474.34,755.277,-0.24,3.951,3.788
262.357,550.321,0.459,4.323,4.119
554.0,891.324,0.0,3.511,3.355
317.156,535.375,-0.354,3.455,2.92
262.244,482.111,-0.826,3.963,3.653
779.238,1015.119,-0.333,3.772,3.554
255.951,1264.346,0.287,5.201,4.961
374.793,500.379,-0.548,3.269,2.879
619.852,312.222,-0.475,3.14,2.763
