centerY,centerX,orientation,major_axis_length,minor_axis_length
588.0,168.362,0.0,6.462,6.248
271.503,515.957,0.015,7.415,7.003
455.953,1189.629,0.035,10.451,9.782
482.472,1024.183,-0.188,6.88,6.569
272.099,491.795,-0.057,7.327,6.566
270.215,552.26,-0.041,8.47,7.514
456.438,660.034,0.044,8.848,8.38
444.084,305.855,0.031,8.451,8.063
643.941,106.403,-0.102,8.091,7.322
272.036,448.635,0.093,7.522,7.059
266.569,860.331,0.097,7.783,7.406
586.296,54.242,0.048,7.924,7.471
338.542,882.431,-0.024,9.372,8.6
432.116,946.695,0.066,9.787,9.269
268.0,126.14,0.0,6.336,5.724
545.89,1236.329,0.279,5.29,4.931
445.846,399.376,0.148,9.656,9.196
585.703,912.045,-0.056,9.804,8.733
558.713,652.559,-0.219,6.806,6.372
250.589,60.348,-0.11,7.275,6.927
326.997,1083.993,0.018,10.218,9.136
266.48,43.929,-0.503,5.791,5.396
436.142,48.688,-0.284,7.684,7.288
379.434,846.537,0.055,7.792,7.143
250.073,1092.498,0.006,9.019,8.222
347.783,959.663,-0.022,9.83,8.935
602.822,336.117,-0.074,8.78,7.755
272.904,276.37,0.165,6.677,6.442
378.482,598.747,0.017,5.461,4.868
450.628,561.419,0.035,10.102,9.392
273.414,341.602,-0.116,6.7,6.086
338.87,36.615,-0.146,7.365,6.966
458.271,734.744,0.034,6.655,6.37
342.62,282.09,0.151,8.353,7.614
320.239,1198.6,-0.062,10.413,9.325
273.529,314.728,-0.19,6.912,6.27
590.307,982.42,0.062,10.278,9.289
269.553,161.883,-0.099,5.9,5.544
483.382,829.292,0.037,10.737,9.551
602.961,769.953,-0.084,6.554,6.19
693.907,389.91,-0.011,11.063,9.64
270.976,192.444,-0.211,6.442,6.12
316.404,859.698,0.05,10.863,9.794
269.941,579.096,0.11,7.805,7.626
442.07,427.326,-0.635,7.731,7.699
461.259,717.035,-0.045,9.88,9.095
591.448,228.979,-0.095,8.1,7.533
642.973,577.739,0.068,9.578,8.678
582.698,503.345,-0.018,9.365,8.775
266.495,75.659,-0.022,5.637,5.146
316.832,755.431,0.005,9.805,8.512
591.376,622.557,-0.092,8.926,7.88
532.66,46.057,-0.014,9.296,8.461
553.871,409.192,-0.089,10.093,9.531
266.379,27.471,-0.154,5.434,5.101
266.264,826.632,-0.06,8.084,7.165
524.815,230.003,0.048,10.001,9.109
272.119,243.587,0.362,6.011,5.783
598.03,840.761,-0.038,12.817,11.428
249.832,373.863,-0.011,8.242,7.611
249.975,472.088,0.073,8.948,8.506
440.474,206.907,-0.016,8.085,7.631
483.246,1064.56,-0.112,6.882,6.194
267.427,684.902,-0.049,9.073,8.216
272.843,367.433,-0.044,6.798,6.278
643.137,253.319,0.043,9.092,7.914
337.684,179.223,0.191,8.053,7.631
326.203,479.379,0.109,8.884,8.132
348.645,360.575,0.044,9.038,8.033
325.728,565.711,-0.012,9.165,8.162
251.0,28.324,0.028,7.097,6.252
480.991,942.027,-0.094,6.174,5.681
343.016,107.342,-0.126,7.672,7.637
485.143,1104.389,-0.087,6.66,6.021
330.057,1263.009,-0.006,8.591,7.852
383.596,962.222,-0.332,5.835,5.402
324.477,880.591,-0.277,5.418,5.193
481.234,1008.915,-0.017,6.832,6.564
261.667,732.474,0.443,5.104,4.861
529.554,973.02,-0.007,11.998,10.821
262.031,899.552,0.219,8.631,8.218
378.121,693.086,-0.11,6.337,5.84
653.883,1093.114,-0.002,11.334,9.834
485.398,1138.0,0.0,6.658,6.129
271.792,421.065,-0.113,7.336,6.678
697.718,845.782,-0.036,11.943,10.506
584.927,122.927,-0.179,7.526,6.95
664.902,919.263,-0.03,9.706,8.727
321.726,647.3,0.133,9.096,8.293
645.156,412.878,-0.153,9.735,8.562
266.167,4.47,0.671,4.631,4.551
250.164,820.774,0.028,9.035,7.97
272.87,397.169,-0.045,7.435,6.587
250.622,456.415,0.026,8.293,7.216
641.549,1272.864,0.005,11.367,7.835
271.167,535.202,-0.193,7.512,7.125
265.811,798.811,-0.16,7.395,7.064
441.051,117.011,-0.158,7.567,7.4
249.758,339.72,0.165,8.192,7.224
248.0,727.724,-0.133,10.192,9.19
526.232,1141.607,-0.357,4.423,4.013
320.545,620.114,0.005,4.1,3.443
250.182,146.969,-0.032,7.487,6.76
316.302,572.814,0.779,4.049,3.469
617.269,1270.774,-0.051,11.665,9.562
261.494,702.481,0.368,5.135,4.796
481.064,967.541,-0.205,6.013,5.798
637.305,749.1,-0.003,9.815,8.722
692.809,439.71,-0.044,11.173,10.431
384.765,1185.245,0.023,8.362,7.617
270.629,215.048,-0.12,5.959,5.593
694.75,301.601,0.025,10.233,9.209
486.604,1238.993,-0.146,7.093,6.46
248.232,577.347,-0.01,10.756,9.293
250.0,200.809,0.0,7.248,6.68
265.103,781.129,-0.011,9.953,8.671
481.155,845.136,-0.045,6.152,5.717
250.725,113.833,-0.106,6.972,6.301
249.86,251.517,-0.167,7.613,7.184
249.909,293.028,-0.052,7.807,7.182
446.946,952.23,-0.179,5.062,4.678
249.458,217.486,0.115,7.972,7.137
523.843,1068.0,-0.0,4.18,3.901
267.311,103.066,-0.04,5.939,5.678
250.438,798.876,-0.005,8.657,7.995
260.339,1013.441,0.029,9.617,8.112
556.593,959.926,-0.027,4.431,3.884
261.0,848.5,0.0,5.439,5.019
554.311,902.289,-0.465,4.013,3.574
250.569,997.536,0.024,8.624,7.727
260.736,765.903,-0.278,4.904,4.687
482.289,891.773,-0.589,5.716,5.398
692.553,879.019,0.043,10.621,9.537
262.295,641.459,-0.757,4.653,4.189
268.227,760.273,-0.661,3.972,3.528
695.401,978.223,-0.077,11.44,9.997
249.422,1108.253,-0.025,9.238,8.167
262.167,611.394,-0.722,4.677,4.499
615.237,1190.026,-0.794,3.527,3.429
481.095,868.874,-0.58,5.599,5.391
262.397,669.309,-0.501,4.759,4.575
693.052,99.06,-0.044,9.478,8.427
375.614,543.523,-0.604,3.964,3.574
260.484,811.747,-0.334,5.57,5.23
314.103,583.282,0.291,3.568,3.469
374.0,525.324,0.0,3.511,3.355
263.614,469.523,-0.604,3.964,3.574
265.537,1030.167,-0.457,4.352,3.974
690.324,711.586,-0.222,8.835,7.998
523.479,1032.708,0.535,3.96,3.87
691.957,69.204,-0.26,10.588,9.746
481.179,916.8,-0.92,5.605,5.386
523.182,1011.409,-0.726,3.966,3.57
249.18,907.649,0.521,8.43,7.821
472.661,737.304,-0.58,4.417,4.064
476.128,720.333,-0.718,3.766,3.37
317.812,538.75,0.163,3.3,3.118
694.619,1225.165,-0.205,10.227,9.651
332.906,1026.344,-0.76,3.517,2.936
376.222,497.667,0.106,3.24,2.77
262.717,1141.453,-0.477,4.211,4.027
779.357,1015.214,-0.173,3.912,3.436
247.149,1014.518,1.293,7.111,5.778
376.1,490.9,0.475,2.755,2.351
602.14,1264.837,-0.692,3.891,3.534
555.519,113.778,-0.572,3.185,2.693
