centerY,centerX,orientation,major_axis_length,minor_axis_length
591.74,252.372,-0.21,8.222,7.595
338.337,204.361,-0.037,8.386,7.9
456.252,1221.729,0.093,10.578,9.902
270.068,575.868,0.103,8.082,7.493
585.382,79.618,0.141,8.232,7.704
273.5,334.329,0.0,6.984,6.376
451.239,589.816,-0.032,10.313,9.54
348.217,389.648,0.019,9.323,8.334
481.971,862.539,-0.01,10.449,9.444
325.644,506.421,0.03,9.063,8.18
271.958,262.067,-0.041,6.348,5.973
271.804,514.342,-0.056,7.426,6.777
342.573,132.016,-0.222,7.794,7.559
347.468,987.986,-0.011,9.853,8.992
320.437,674.415,-0.06,8.943,8.152
643.919,132.892,-0.111,8.216,7.219
273.329,387.533,-0.196,7.095,6.822
588.207,190.835,-0.143,6.468,5.961
440.5,141.396,-0.376,8.056,7.592
602.511,794.284,-0.038,6.964,6.441
268.245,142.009,-0.248,6.127,5.724
642.338,280.13,-0.045,8.585,7.677
444.761,426.143,-0.059,9.766,9.135
483.219,1084.022,-0.21,6.761,6.45
272.747,441.823,0.016,7.322,6.879
485.925,1260.041,0.067,7.099,6.543
585.071,146.405,-0.144,7.565,7.061
587.52,942.138,-0.064,9.896,8.849
266.812,92.312,0.453,6.116,5.83
271.683,538.752,-0.062,7.253,7.066
267.303,119.982,-0.208,6.062,5.732
430.657,976.538,-0.093,10.442,9.708
443.296,966.173,0.104,5.228,4.954
338.917,60.464,-0.438,7.469,7.161
386.167,1212.295,-0.15,8.509,7.86
666.07,950.0,-0.0,10.183,8.913
557.961,674.772,-0.344,6.617,6.109
269.844,179.55,-0.19,6.09,5.711
436.538,72.348,-0.142,7.862,7.451
604.031,361.987,-0.104,8.996,7.9
653.967,1125.87,0.004,10.97,9.631
379.649,614.649,0.136,5.677,5.29
693.611,422.377,0.022,10.884,9.627
344.546,308.917,0.015,8.856,7.845
272.091,469.445,-0.015,7.44,7.013
642.837,605.93,0.033,9.534,8.612
381.305,870.467,-0.143,7.44,7.139
584.387,531.125,-0.106,9.141,8.631
481.503,1026.366,0.027,6.921,6.668
320.707,1230.48,-0.059,10.69,9.566
270.019,601.034,0.039,8.568,7.716
598.857,879.888,0.025,12.982,11.364
273.303,361.579,0.03,7.021,6.583
645.202,439.887,-0.044,9.623,8.499
249.995,364.356,0.009,8.404,7.345
272.922,417.915,0.066,7.329,6.652
591.937,1013.568,0.069,10.426,9.248
339.699,910.606,0.044,9.526,8.32
444.854,331.712,-0.044,8.384,8.048
266.224,6.353,-0.258,5.344,5.056
266.448,850.67,0.223,8.108,7.624
271.299,557.743,0.518,7.397,7.187
271.537,233.407,-0.175,6.417,6.116
460.869,748.331,-0.071,10.763,10.173
317.5,784.5,0.0,9.624,8.197
326.399,593.75,-0.0,8.968,8.092
267.357,710.276,-0.058,8.304,7.515
250.045,397.683,0.017,8.333,7.61
440.08,231.189,0.003,8.382,8.055
481.204,881.637,0.533,6.092,5.908
442.554,449.431,-0.078,8.158,7.883
250.042,1123.82,-0.012,9.612,8.64
270.755,210.173,0.124,6.218,5.627
327.356,901.339,-0.06,6.323,5.943
325.464,1113.478,-0.004,10.233,9.17
456.869,687.149,-0.128,8.735,8.097
486.752,1123.527,-0.059,6.836,6.005
263.225,929.123,-0.067,8.442,7.689
250.134,170.382,0.176,7.304,6.845
261.598,748.247,-0.554,5.716,5.407
545.935,1253.506,0.058,5.07,4.841
249.854,226.421,-0.069,7.838,7.226
525.434,261.45,-0.032,10.56,9.384
248.091,758.182,-0.044,10.045,8.684
250.652,82.019,-0.157,7.374,6.959
251.331,50.265,-0.225,6.813,6.353
593.008,648.564,-0.023,9.429,8.134
637.475,778.6,-0.027,10.328,9.091
272.511,295.046,0.033,6.784,6.152
266.579,43.232,-0.226,5.603,5.415
264.081,819.43,0.068,9.833,8.743
264.701,884.934,-0.111,7.535,7.07
378.917,712.802,-0.097,6.404,6.019
523.356,1038.424,-0.662,4.651,4.041
697.958,880.601,-0.019,11.402,10.075
250.488,499.738,0.068,8.978,8.515
533.84,74.81,-0.067,9.744,8.788
383.222,983.796,-0.117,5.955,5.789
249.503,275.82,0.005,8.132,7.162
314.755,892.505,-0.309,10.646,9.907
554.856,439.44,0.026,10.187,9.317
531.685,1007.55,0.067,10.905,10.187
249.458,243.486,0.031,7.972,7.054
485.04,1157.42,-0.377,7.137,6.706
249.925,317.139,0.018,8.485,7.536
696.215,1012.837,0.02,11.383,10.158
250.416,484.689,-0.027,8.489,7.126
265.4,58.848,-0.049,5.938,5.628
482.769,1041.209,-0.064,6.728,6.352
265.947,18.855,-0.139,5.147,4.735
694.53,331.298,-0.03,10.364,9.683
262.054,682.676,-0.202,5.099,4.656
553.792,908.34,-0.559,4.287,3.934
249.78,848.539,-0.009,9.061,8.145
250.543,137.244,0.086,7.593,6.881
261.595,654.027,-0.301,5.039,4.661
481.136,983.164,-0.193,6.246,5.603
524.232,1076.393,0.357,4.423,4.013
259.82,1045.694,-0.007,10.587,8.366
259.962,867.505,0.024,6.003,5.583
248.821,610.77,0.007,10.576,8.913
320.765,631.549,0.494,4.225,3.863
262.755,497.531,0.959,4.13,3.794
250.377,1029.368,0.115,8.881,7.887
526.273,1155.106,-0.671,4.71,4.454
480.833,957.118,-0.209,5.862,5.54
692.185,911.56,-0.117,11.938,10.237
556.137,970.686,-0.194,4.282,3.832
375.83,552.021,-0.126,4.033,3.696
249.626,1139.689,0.025,9.518,7.985
249.663,827.0,0.311,8.29,7.602
261.397,782.162,-0.122,4.77,4.542
691.158,743.01,0.018,9.901,9.358
615.651,1196.674,-0.167,3.863,3.567
248.884,934.995,0.249,8.31,7.658
693.046,471.228,-0.019,11.072,9.956
327.439,1090.171,0.616,3.754,3.499
692.029,124.872,-0.032,9.565,8.085
481.35,904.466,-0.498,5.93,5.545
482.031,930.598,-0.238,5.672,5.449
318.792,584.312,-0.095,4.384,3.507
693.457,1264.332,-0.147,11.125,10.328
269.478,772.565,0.156,3.979,3.715
317.471,545.176,-0.641,3.75,2.908
691.493,100.964,-0.095,10.135,9.606
521.382,1015.794,0.29,3.608,3.048
374.805,536.073,0.295,3.78,3.461
262.16,519.92,0.014,4.221,3.77
261.594,1148.734,-0.361,4.721,4.325
375.2,495.467,-0.358,3.286,2.905
779.478,1015.435,-0.156,3.979,3.715
262.061,593.49,-0.727,4.593,3.507
554.765,114.235,-0.586,3.444,3.17
261.741,623.605,-0.235,5.277,4.884
375.08,501.88,-0.678,2.941,2.783
315.029,591.176,-0.939,3.81,2.881
474.743,746.143,-0.968,3.44,3.268
620.879,312.606,-0.612,3.463,3.044
263.854,915.146,-0.785,3.616,3.592
