centerY,centerX,orientation,major_axis_length,minor_axis_length
273.404,376.137,0.062,7.065,6.584
484.365,1171.878,0.004,7.289,6.81
339.266,76.678,-0.063,7.735,7.287
456.015,1243.874,0.067,10.645,9.984
270.026,192.096,-0.079,6.336,5.775
451.391,609.536,0.027,10.21,9.487
267.856,728.569,-0.124,8.384,7.675
585.6,97.91,0.12,8.219,7.745
267.832,153.736,0.371,6.437,6.178
324.305,1133.972,0.024,10.46,9.675
318.088,804.165,-0.032,9.948,8.704
439.689,248.566,-0.028,8.33,8.096
439.883,158.229,-0.014,7.835,7.637
443.8,445.47,0.003,10.207,9.359
340.0,930.0,0.0,9.441,8.586
339.379,221.55,0.128,8.48,7.922
263.45,949.896,0.125,8.285,7.762
589.902,205.485,-0.084,6.745,6.222
604.147,380.192,-0.007,9.152,7.795
265.933,30.0,0.0,5.439,5.292
457.467,706.151,0.058,8.753,8.188
273.889,348.915,-0.054,7.325,6.653
346.239,327.662,-0.073,8.715,8.11
642.553,626.042,-0.049,9.634,8.723
382.491,888.114,0.006,7.389,7.208
347.635,409.727,0.137,9.321,8.503
272.712,456.625,0.128,7.381,6.901
266.546,868.49,-0.058,8.207,7.615
585.807,162.801,-0.055,7.808,7.178
644.0,151.314,0.0,8.148,7.465
666.432,971.49,-0.024,10.276,9.163
442.422,465.96,0.016,8.091,7.824
320.255,640.327,0.351,4.463,3.914
546.042,1265.806,0.215,4.851,4.752
319.762,693.268,0.145,9.14,8.325
445.23,350.568,-0.412,8.381,8.09
267.233,132.422,-0.048,6.212,5.948
272.594,484.556,-0.004,7.322,6.967
430.189,997.013,-0.096,10.526,9.62
587.408,963.752,0.081,10.061,8.918
380.203,626.595,-0.264,5.174,4.884
269.614,616.833,0.053,8.592,7.789
316.1,915.794,0.047,11.24,10.173
642.053,299.575,0.007,8.465,7.795
270.162,223.581,-0.054,6.374,5.853
271.443,246.539,0.039,6.181,5.923
482.96,1054.173,-0.293,7.017,6.822
556.216,460.596,0.028,10.52,9.809
273.172,402.464,-0.4,7.046,6.838
348.345,1008.478,0.055,9.805,9.031
265.807,55.404,-0.015,6.24,5.826
271.0,574.421,0.0,7.368,7.074
461.45,769.226,-0.148,10.178,9.944
479.659,884.774,0.049,10.796,10.027
