centerY,centerX,orientation,major_axis_length,minor_axis_length
590.695,235.795,0.102,7.207,6.67
463.523,816.245,0.033,10.772,9.784
273.667,407.986,-0.021,7.162,6.536
432.0,1042.405,0.0,10.075,9.516
267.172,132.574,-0.084,6.439,6.029
264.034,990.345,-0.06,8.354,7.862
267.261,180.035,-0.175,6.809,6.634
588.497,16.545,-0.01,7.982,7.467
586.597,199.459,-0.018,7.855,7.341
270.434,630.519,0.081,8.616,7.843
444.374,390.225,0.018,8.758,8.257
593.674,306.293,-0.035,7.889,7.428
380.0,758.0,0.0,6.303,5.911
482.328,1067.844,-0.244,6.585,6.194
273.531,465.833,0.042,7.422,6.953
324.329,565.527,0.029,9.411,8.213
440.123,488.602,-0.001,9.634,8.627
274.584,380.597,0.042,7.258,6.766
483.331,1128.265,-0.225,6.813,6.353
266.226,41.409,-0.682,5.599,5.295
341.891,258.694,-0.077,8.314,7.395
439.199,285.694,0.283,8.139,8.061
606.162,420.333,-0.103,9.252,8.257
384.02,926.166,-0.104,7.111,6.768
532.14,12.092,-0.023,9.368,8.497
452.378,653.254,-0.027,10.323,9.467
269.77,220.69,-0.162,6.174,5.839
460.249,747.282,-0.066,9.103,8.43
319.416,963.422,0.049,10.731,10.114
347.848,453.272,0.022,9.55,8.57
270.547,252.513,-0.088,6.331,5.888
320.643,1178.494,-0.026,10.779,9.516
272.0,590.724,0.0,7.586,7.126
270.863,610.153,-0.001,7.769,7.497
250.274,132.195,-0.014,7.591,6.882
250.088,283.9,-0.055,7.649,7.076
524.5,1102.5,0.0,5.0,4.583
668.651,1017.92,-0.062,9.891,8.852
528.041,1187.649,-0.335,5.077,4.667
558.511,505.971,0.041,10.199,9.696
250.269,372.104,0.062,8.184,7.505
526.291,1082.045,-0.007,11.95,10.707
351.101,1052.51,-0.098,10.028,9.144
437.844,127.5,0.0,7.87,7.767
271.237,275.807,0.164,6.183,5.873
340.954,111.694,-0.006,7.765,7.088
263.089,943.639,-0.065,7.843,7.315
261.474,873.763,0.077,5.854,5.282
587.376,594.433,0.03,9.341,8.347
266.496,97.029,-0.175,6.749,6.466
273.721,338.588,-0.104,6.973,6.205
644.528,190.859,-0.035,8.488,7.471
587.206,1012.299,0.014,10.176,9.103
483.375,1082.625,0.785,7.103,6.802
318.708,846.553,0.007,9.694,8.448
587.059,136.896,-0.011,8.475,7.584
350.759,367.736,0.077,8.601,7.999
273.453,434.826,-0.003,7.513,6.825
272.886,488.797,-0.035,7.378,6.831
382.308,1030.7,-0.299,6.352,6.018
318.021,734.738,-0.033,9.245,8.27
642.673,501.412,-0.0,9.768,8.38
641.65,669.311,-0.027,9.505,8.513
249.927,1193.695,0.002,9.545,8.201
647.387,43.185,-0.097,7.827,7.046
250.06,301.614,0.0,8.146,7.195
339.228,35.021,-0.112,6.963,6.62
481.943,963.61,0.028,6.002,5.578
641.058,341.518,-0.005,8.964,7.957
272.157,517.072,-0.069,7.639,6.923
267.73,766.907,-0.084,8.347,7.781
