109,233.4,3.5,4,0
89,249.4,2.5,2.5,0
85,250.4,3,3,0
74,253.4,3,3.5,0
66,250.4,2.5,2.5,0
102,253.4,3,3,0
150,268.4,4.5,4,0
160,256.4,3.5,3.5,0
128,216.4,2.5,3,0
161,214.4,2.5,3,0
163,213.4,2.5,3,0
168,213.4,2.5,3,0
172,213.4,3.5,4,0
182,212.4,3.5,4,0
199,214.4,2.5,3,0
231,226.4,2.5,3,0
232,210.4,2.5,3,0
212,220.4,2.5,3,0
218,214.4,3.5,4,0
210,214.4,2.5,3,0
201,231.4,2.5,3,0
150,200.4,2.5,3,0
30,194.4,3,3.5,0
24,207.4,2.5,2.5,0
149,185.4,3,3.5,0
269,200.4,2.5,3,0
257,184.4,2.5,3,0
271,241.4,2.5,3,0
74,214.4,2.5,3,0
67,214.4,2.5,3,0
110,220.4,3,3.5,0
33,256.4,2.5,3,0
240,250.8,3.5,4,0
235,250.8,3.5,4,0
230,250.8,3,3.5,0
236,272.8,3.5,4,0
220,269.8,3.5,4,0
241,278.8,3,3.5,0
264,256.8,3.5,4,0
255,257.8,3,3.5,0
277,239.8,3.5,4,0
286,237.8,4,4.5,0
311,240.8,3.5,4,0
296,220.8,2.5,3,0
307,219.8,3,3.5,0
293,206.8,2.5,3,0
291,193.8,2.5,3,0
255,281.8,3.5,4,0
320,196.8,3,3.5,0
320,188.8,2.5,3,0
331,186.8,3,3.5,0
336,186.8,3,3.5,0
97,310.8,3,3.5,0
136,321.8,3.5,4,0
155,297.8,3.5,4,0
190,320.8,3.5,4,0
112,521,3,3.5,0
117,522,3.5,4,0
124,521,4,4.5,0
100,519,2.5,3,0
133,564,2.5,3,0
137,566,3,3.5,0
148,567,3,3.5,0
160,573,2.5,3,0
164,573,3,3.5,0
170,573,3.5,4,0
171,560,3,3.5,0
166,536,3,3.5,0
84,553,3,3.5,0
101,578,3.5,4,0
57,588,3.5,4,0
45,587,3.5,4,0
35,587,3,3.5,0
22,488,3,3.5,0
17,488,3,3.5,0
187,499,2.5,3,0
228,526,3,3.5,0
257,554,3,3.5,0
263,554,3.5,4,0
259,570,3,3.5,0
251,569,3,3.5,0
245,569,3,3.5,0
285,576,2.5,3,0
282,575,2.5,3,0
283,589,3,3.5,0
229,585,2.5,3,0
161,586,3,3.5,0
293,495,3,3.5,0
287,494,2.5,3,0
284,494,2.5,3,0
20,574,3,3.5,0
12,573,2.5,3,0
8,573,2.5,3,0
15,580,3.5,4,0
27,587,2.5,3,0
112,484,2.5,3,0
143,471,3.5,4,0
136,472,3,3.5,0
109,492,3,3.5,0
180,534,3,3.5,0
183,530,3,3.5,0
188,536,3.5,4,0
207,527,3,3.5,0
211,526,3,3.5,0
215,526,2.5,3,0
204,531,3.5,4,0
232,522,3,3.5,0
253,528,3,3.5,0
320,549,3.5,4,0
324,551,3,3.5,0
329,552,3,3.5,0
337,552,3,3.5,0
213,557,3,3.5,0
370.8,550,3,3.5,0
362.8,556,3.5,4,0
417.8,548,2,2.5,0
421.8,547,2.5,3,0
425.8,547,2.5,3,0
431.8,547,3,3.5,0
432.8,540,3.5,3.5,0
425.8,539,3,3,0
421.8,540,2.5,2.5,0
351.8,561.4,3,3,0
411.8,575.4,4,4,0
413.8,595.4,4,4,0
462.8,594.4,3.5,3.5,0
457.8,593.4,2.5,3,0
453.8,593.4,2.5,3,0
100,556.4,4,4.5,0
122,550.4,3.5,4,0
10,473.8,3,3.5,0
5,472.8,3.5,3.5,0
20,475.8,4,4,0
72,474.8,3,3,0
77,475.8,3,3,0
83,477.8,3.5,3.5,0
87,477.8,3.5,3.5,0
93,476.8,4,4,0
218,470.8,3,3,0
223,470.8,3.5,3.5,0
226,472.8,3.5,3.5,0
237,476.8,3,3,0
241,476.8,3,3,0
270,480.8,3.5,3.5,0
271,470.8,3.5,3.5,0
335,531.8,3.5,3.5,0
392.4,533.8,3.5,4,0
506.4,515.8,3,3.5,0
513.4,546.8,3,3.5,0
531.4,542.8,3.5,4,0
523.4,512.2,2.5,3,0
633.4,533.2,3.5,4,0
672.4,547.2,3.5,4,0
694.4,568.2,3.5,4,0
684.4,510.2,3.5,3.5,0
693.4,511.2,3.5,3.5,0
663.4,502.2,3,3,0
653.4,501.2,3,3,0
645.4,499.2,3,3,0
640.4,499.2,3,3,0
635.4,500.2,2.5,2.5,0
639.4,520.2,3,3,0
650.4,521.2,3,3,0
646.4,513.2,3,3,0
