centerY,centerX,orientation,major_axis_length,minor_axis_length
223.4,17.0,0.0,4.0,4.0
197.4,91.0,0.0,3.0,3.0
197.4,96.0,0.0,3.5,3.5
197.4,103.0,0.0,4.0,4.0
197.4,111.0,0.0,4.0,4.0
196.4,120.0,0.0,4.0,4.0
195.4,129.0,0.0,4.0,4.0
195.4,138.0,0.0,4.0,4.0
195.4,147.0,0.0,4.5,4.5
195.4,157.0,0.0,5.0,5.0
213.4,160.0,0.0,5.5,5.0
223.4,92.0,0.0,4.5,4.0
271.4,305.0,0.0,3.5,3.0
369.4,324.0,0.0,3.5,3.5
272.4,334.0,0.0,4.0,4.0
527.6,152.0,0.0,3.5,3.5
525.6,173.0,0.0,3.5,3.5
555.6,115.0,0.0,3.5,3.5
577.6,287.0,0.0,3.5,3.5
629.6,197.0,0.0,5.0,5.0
581.6,318.0,0.0,4.0,4.0
524.6,213.0,0.0,4.0,4.0
534.2,746.8,0.0,3.5,3.5
534.2,753.8,0.0,3.5,3.5
522.2,733.8,0.0,3.5,3.5
532.2,713.8,0.0,3.5,3.5
529.2,675.8,0.0,3.5,3.5
529.2,615.8,0.0,3.5,3.5
503.2,895.8,0.0,3.5,3.5
503.2,945.8,0.0,4.5,4.5
227.6,895.8,0.0,4.5,4.5
196.6,920.8,0.0,4.0,4.0
214.6,665.8,0.0,3.0,3.0
317.0,1199.6,0.0,3.5,3.5
317.0,1207.6,0.0,3.5,3.5
319.0,1212.6,0.0,3.5,3.5
320.0,1217.6,0.0,3.5,3.5
321.0,1230.6,0.0,3.5,3.5
321.0,1242.6,0.0,4.0,4.0
200.8,1182.6,0.0,3.5,3.5
201.8,1166.6,0.0,3.5,3.5
203.8,1133.6,0.0,3.0,3.0
201.8,1199.6,0.0,3.5,3.5
198.8,1106.6,0.0,3.5,3.5
205.8,1119.6,0.0,3.0,3.0
212.8,567.8,0.0,4.0,4.0
212.8,546.8,0.0,3.0,3.0
212.8,539.8,0.0,2.5,2.5
202.75,750.25,0.0,5.0,5.0
386.6,585.2,0.0,3.5,3.5
385.6,603.2,0.0,3.5,3.5
384.6,622.2,0.0,4.0,4.0
382.6,682.2,0.0,3.5,3.5
585.75,358.0,0.0,5.0,5.0
521.75,254.0,0.0,5.0,5.0
630.75,909.75,0.0,5.5,5.0
548.75,1010.75,0.0,4.5,4.0
493.75,1042.75,0.0,6.0,5.5
213.5,1034.75,0.0,5.0,4.5
209.5,1021.75,0.0,6.0,5.5
200.5,774.75,0.0,6.0,5.5
371.5,358.25,0.0,5.0,4.5
370.5,423.25,0.0,5.5,5.5
632.5,37.0,0.0,5.5,5.0
633.5,13.0,0.0,6.0,5.5
580.0,413.0,0.0,5.5,5.0
528.0,316.0,0.0,5.5,5.0
274.25,371.0,0.0,5.0,4.5
195.25,166.0,0.0,5.0,4.5
526.4,591.6,0.0,3.0,3.0
197.0,1216.6,0.0,5.0,5.0
202.0,1226.6,0.0,4.0,4.0
203.0,1275.6,0.0,4.5,4.5
212.0,1190.6,0.0,3.0,3.0
195.6,176.0,0.0,5.0,4.5
194.6,188.0,0.0,5.5,5.0
194.6,200.0,0.0,5.5,5.0
194.6,216.0,0.0,5.5,5.0
194.6,234.0,0.0,5.5,5.0
195.6,249.0,0.0,5.5,5.0
194.6,271.0,0.0,5.5,5.0
194.6,290.0,0.0,5.5,5.0
194.6,308.0,0.0,5.5,5.0
194.6,318.0,0.0,5.5,5.0
193.6,343.0,0.0,6.0,5.5
231.6,239.0,0.0,6.0,5.5
230.6,322.0,0.0,6.5,6.0
193.6,367.6,0.0,6.0,5.5
193.6,394.6,0.0,6.0,5.5
193.6,424.6,0.0,6.0,5.5
210.6,455.6,0.0,7.0,6.5
193.6,468.6,0.0,6.5,6.0
267.6,395.6,0.0,5.0,4.5
266.6,432.6,0.0,5.5,5.0
273.6,471.6,0.0,6.0,5.5
193.6,550.4,0.0,7.5,7.0
193.6,628.4,0.0,8.5,8.0
209.6,559.4,0.0,7.0,6.5
211.6,585.4,0.0,7.0,6.0
269.6,522.4,0.0,6.0,5.5
265.6,573.4,0.0,6.5,6.0
282.6,637.4,0.0,7.0,6.5
203.6,732.4,0.0,7.5,7.0
190.6,777.4,0.0,9.5,9.0
274.6,722.4,0.0,7.5,7.0
282.6,810.4,0.0,7.5,7.0
215.6,828.4,0.0,8.0,7.5
191.6,858.4,0.0,9.5,9.0
229.6,958.8,0.0,9.0,8.5
187.6,990.8,0.0,11.0,10.5
219.6,1059.8,0.0,9.0,8.5
284.6,909.8,0.0,8.0,7.5
286.6,1122.4,0.0,8.0,7.5
277.6,1193.4,0.0,8.0,7.5
208.6,1150.4,0.0,10.0,9.5
185.6,1193.4,0.0,13.0,12.5
389.2,1144.4,0.0,9.0,8.5
416.2,1192.4,0.0,9.0,8.5
415.2,1127.4,0.0,5.0,4.5
433.2,1114.4,0.0,5.0,4.5
385.2,1082.4,0.0,9.0,8.5
498.2,1201.4,0.0,11.5,11.0
553.2,1234.4,0.0,10.0,9.5
523.2,1034.4,0.0,8.5,8.0
538.2,944.4,0.0,8.0,7.5
539.2,906.4,0.0,8.5,8.0
596.6,1017.4,0.0,8.0,7.0
595.6,980.4,0.0,8.5,7.5
603.6,1208.4,0.0,9.5,8.5
604.6,1224.4,0.0,9.5,8.5
641.0,1222.4,0.0,12.0,11.0
640.0,1253.4,0.0,10.5,9.5
635.0,1173.4,0.0,11.0,10.0
637.0,933.0,0.0,10.0,9.0
637.0,793.0,0.0,10.5,9.5
597.0,848.0,0.0,8.5,7.5
588.0,778.0,0.0,8.0,7.0
555.0,815.0,0.0,8.0,7.0
552.0,754.0,0.0,7.5,6.5
579.0,684.2,0.0,7.5,6.5
552.0,671.2,0.0,7.0,6.0
546.0,611.2,0.0,7.0,6.0
580.0,625.2,0.0,7.0,6.0
584.0,588.2,0.0,7.0,6.0
529.0,555.2,0.0,6.5,6.0
580.0,532.2,0.0,7.0,6.0
636.0,565.2,0.0,10.0,9.0
470.6,708.2,0.0,10.0,9.0
436.6,620.2,0.0,10.0,9.0
359.6,564.2,0.0,8.0,7.0
372.6,693.2,0.0,8.0,7.5
382.6,788.2,0.0,8.5,7.5
470.6,854.8,0.0,11.0,9.5
392.6,860.8,0.0,8.5,8.0
390.6,875.8,0.0,7.5,7.0
393.6,949.8,0.0,7.5,7.0
356.5,481.0,0.0,6.0,5.5
498.25,40.0,0.0,6.0,5.5
500.25,140.0,0.0,6.0,5.5
504.25,231.0,0.0,6.5,6.0
506.25,322.0,0.0,7.0,6.5
518.25,395.0,0.0,6.0,5.5
578.25,475.75,0.0,6.5,6.0
516.25,467.75,0.0,7.5,7.0
514.25,483.75,0.0,7.0,6.5
633.0,123.0,0.0,8.5,8.0
631.0,226.0,0.0,7.5,7.0
634.0,246.0,0.0,7.5,6.5
632.0,269.0,0.0,7.5,6.5
638.0,329.0,0.0,11.0,10.0
634.0,412.0,0.0,9.0,8.0
630.0,585.0,0.0,6.0,6.0
