centerY,centerX,orientation,major_axis_length,minor_axis_length
163.8,180.0,0.0,5.5,5.0
139.8,99.0,0.0,5.0,4.5
168.8,109.0,0.0,4.5,4.0
138.8,248.0,0.0,7.0,6.5
125.8,320.0,0.0,8.0,7.5
108.8,377.0,0.0,5.5,5.0
114.8,376.0,0.0,7.5,7.0
93.8,432.0,0.0,6.0,5.0
85.8,463.0,0.0,6.0,5.0
127.8,664.0,0.0,8.0,7.0
126.8,574.0,0.0,7.5,6.5
156.8,540.0,0.0,6.0,5.5
154.8,516.0,0.0,6.5,6.0
154.8,479.0,0.0,6.0,5.5
148.8,467.0,0.0,6.5,6.0
153.8,575.0,0.0,6.0,5.5
158.8,609.0,0.0,6.5,6.0
151.8,651.0,0.0,6.5,6.0
130.8,610.0,0.0,7.0,6.0
131.8,624.0,0.0,7.0,6.5
118.8,633.0,0.0,6.5,6.0
102.8,618.0,0.0,7.0,6.0
82.8,618.0,0.0,6.5,5.5
77.8,597.0,0.0,7.485,5.0
104.8,534.0,0.0,5.985,5.0
101.8,492.0,0.0,5.85,5.0
97.8,512.0,0.0,6.35,5.5
184.8,522.0,0.0,7.35,6.5
196.8,440.0,0.0,8.35,8.0
211.8,407.0,0.0,7.85,7.5
230.8,423.0,0.0,7.85,7.5
230.8,392.0,0.0,7.35,6.5
186.8,363.0,0.0,7.85,7.0
206.8,354.0,0.0,6.85,6.0
210.8,326.0,0.0,6.35,5.5
194.8,319.0,0.0,6.85,6.5
207.8,276.0,0.0,6.35,6.0
219.8,301.0,0.0,5.85,5.5
229.8,282.0,0.0,5.85,5.5
224.8,240.0,0.0,5.85,5.5
232.8,261.0,0.0,5.35,5.0
230.8,226.0,0.0,5.35,5.0
244.8,344.0,0.0,7.85,7.5
253.8,352.0,0.0,7.35,7.0
166.8,601.0,0.0,6.85,6.5
132.8,686.0,0.0,5.85,5.5
125.8,694.0,0.0,5.85,5.5
154.8,710.0,0.0,7.35,6.5
247.8,650.0,0.0,8.85,8.5
270.8,588.0,0.0,8.35,8.0
77.8,504.0,0.0,6.35,6.0
72.8,498.0,0.0,6.85,6.5
276.8,307.0,0.0,6.35,6.0
277.8,323.0,0.0,6.35,6.0
277.8,283.0,0.0,6.35,6.0
279.8,260.0,0.0,5.85,5.5
307.8,208.0,0.0,6.35,6.0
316.8,268.0,0.0,5.85,5.5
192.8,713.0,0.0,3.85,3.5
185.8,726.0,0.0,3.85,3.5
188.8,737.0,0.0,3.85,3.5
187.8,745.0,0.0,4.85,4.5
184.8,754.0,0.0,4.35,4.0
192.8,752.0,0.0,6.85,6.5
140.8,749.0,0.0,6.35,6.0
137.8,759.0,0.0,5.85,5.5
149.8,765.0,0.0,4.35,4.0
201.8,784.0,0.0,6.85,6.5
181.8,819.0,0.0,7.35,7.0
132.8,816.0,0.0,5.85,5.5
129.8,802.0,0.0,5.85,5.5
132.8,830.0,0.0,5.85,5.5
152.8,849.0,0.0,5.85,5.5
125.8,859.0,0.0,6.35,6.0
106.8,840.0,0.0,7.35,6.5
106.8,802.0,0.0,6.35,5.5
88.8,845.0,0.0,7.35,6.0
99.8,721.0,0.0,7.255,6.5
91.8,768.0,0.0,6.255,5.5
89.8,752.0,0.0,6.755,5.5
105.8,793.0,0.0,6.255,5.5
101.8,770.0,0.0,5.255,4.5
103.8,908.0,0.0,12.755,11.0
109.8,928.0,0.0,10.255,8.5
113.8,1008.0,0.0,12.755,10.5
90.8,1029.0,0.0,11.255,9.5
172.8,1082.0,0.0,7.755,7.5
170.8,1125.0,0.0,8.255,8.0
200.8,1095.0,0.0,9.255,9.0
203.8,1027.0,0.0,7.755,7.5
189.8,999.0,0.0,6.255,6.0
166.8,1060.0,0.0,5.255,5.0
154.8,1089.0,0.0,5.755,5.5
160.8,1084.0,0.0,4.755,4.5
91.8,1004.0,0.0,6.255,5.5
86.8,997.0,0.0,6.255,5.5
82.8,990.0,0.0,6.755,5.5
71.8,979.0,0.0,6.755,5.5
93.8,1096.0,0.0,8.755,7.5
92.8,1041.0,0.0,7.755,6.5
