centerY,centerX,orientation,major_axis_length,minor_axis_length
203.07,659.87,0.0,6.47,5.80
171.36,620.71,0.0,4.16,3.99
571.76,1214.08,0.0,6.31,5.62
617.61,641.40,0.0,12.29,11.35
170.91,1234.61,6.246533392887705,9.04,11.59
170.19,1027.37,0.6038839211900381,14.69,11.77
164.74,704.83,6.166248247295966,14.82,11.75
162.15,155.80,0.4415683007545654,9.28,11.13
200.46,26.89,0.0,3.12,2.86
223.87,39.11,0.0,2.70,2.52
224.29,21.03,0.0,2.11,1.96
199.36,18.84,0.0,2.54,2.46
197.79,11.50,0.0,2.31,2.30
197.75,6.68,0.0,2.25,2.24
198.30,2.95,0.0,2.18,2.09
204.20,5.02,0.0,2.80,2.68
213.22,2.46,0.0,3.08,2.89
217.21,13.30,0.0,3.74,3.50
235.53,17.90,0.0,2.47,2.40
246.00,10.91,0.0,3.59,3.55
260.14,13.45,0.0,2.46,2.31
251.41,35.75,0.0,3.49,3.30
255.10,44.18,0.0,3.49,3.30
262.70,36.41,0.0,3.49,3.30
214.81,58.11,0.0,5.59,4.79
197.60,49.74,0.0,2.45,2.26
192.73,42.74,0.0,4.57,4.31
188.34,59.41,0.0,2.19,2.04
214.81,94.35,0.0,2.49,2.30
186.31,91.47,0.0,3.44,2.93
196.24,75.23,0.0,9.81,8.58
238.56,65.21,0.3735004599267865,16.47,11.55
257.73,103.00,0.49567350756638956,9.45,10.77
233.14,104.82,0.0,2.09,1.98
232.37,117.92,0.0,5.03,4.83
223.23,120.14,0.0,2.53,2.51
218.82,80.07,0.0,1.82,1.68
226.64,122.32,0.0,1.82,1.68
226.24,125.52,0.0,1.82,1.68
214.24,126.22,0.0,1.82,1.68
225.24,131.82,0.0,1.82,1.68
229.61,135.87,0.0,1.94,1.73
223.15,136.94,0.0,2.55,2.11
219.44,133.65,0.0,2.55,2.40
215.04,145.32,0.0,2.55,2.40
211.19,160.94,0.0,1.84,1.66
211.79,157.63,0.0,1.99,1.82
211.57,154.25,0.0,1.77,1.70
255.14,160.92,0.0,2.53,2.51
255.14,152.26,0.0,2.53,2.29
255.34,142.52,0.0,2.53,2.29
255.09,147.56,0.0,2.19,2.09
234.90,148.20,0.0,9.45,11.40
262.12,121.12,0.0,8.47,7.57
252.03,126.92,0.0,6.52,5.58
207.37,116.16,0.0,9.89,12.23
184.64,102.12,0.0,1.82,1.68
183.94,104.92,0.0,1.82,1.68
183.41,108.12,0.0,2.09,2.03
183.55,112.22,0.0,2.65,2.63
182.96,123.22,0.0,1.94,1.83
185.35,129.74,0.0,2.26,2.15
186.44,115.12,0.0,1.82,1.68
172.80,96.35,0.0,8.90,10.25
171.38,112.32,0.0,7.63,6.93
184.90,139.19,0.0,9.50,8.18
177.51,159.69,0.17278759594743864,9.28,11.13
169.74,9.86,0.0,9.23,8.07
173.76,19.53,0.0,2.54,2.46
160.38,37.83,0.0,9.82,8.42
160.31,61.79,0.38571776469074687,8.83,10.19
