centerY,centerX,orientation,major_axis_length,minor_axis_length
583.52,161.68,0.0,4.47,4.29
568.13,132.51,5.9655353833166185,8.65,7.29
153.45,288.95,0.08028514559173916,8.81,10.25
145.60,167.79,0.158824961931484,13.09,10.19
159.54,697.28,0.41015237421866746,3.48,3.09
156.29,1205.30,0.14835298641951802,17.03,15.20
154.96,812.23,0.4293509959906051,14.30,13.07
154.86,744.70,0.3543018381548489,21.08,14.53
157.17,772.99,0.24958208303518914,7.24,6.85
154.83,578.47,0.5375614096142535,9.99,12.27
149.92,551.17,0.5375614096142535,17.19,13.90
298.44,154.88,0.0,4.57,4.56
310.17,112.02,0.0,4.18,4.12
304.68,91.71,0.0,7.42,7.34
321.28,80.91,0.0,4.67,4.59
322.55,70.96,0.0,4.30,4.24
323.19,60.71,0.0,3.64,3.61
307.80,37.99,5.791002458117186,16.86,11.75
346.10,63.11,0.0,4.10,4.04
336.31,26.76,0.0,5.24,5.23
356.47,38.16,0.0,5.68,5.62
341.31,55.44,0.0,3.41,3.31
371.30,70.65,0.0,3.10,3.05
370.78,64.66,0.0,3.58,3.54
310.43,209.11,0.0,6.63,6.09
342.09,192.44,0.0,13.46,12.07
349.32,223.20,0.0,7.46,7.25
365.98,235.60,0.0,9.32,8.75
369.83,53.59,0.0,3.58,3.54
421.10,416.68,0.0,16.01,14.59
391.26,488.60,0.0,12.64,11.60
193.05,24.22,0.0,2.05,2.00
203.27,26.36,0.0,2.42,1.89
195.37,52.47,0.0,1.83,1.83
182.25,34.23,0.0,3.20,2.32
209.29,77.89,0.0,2.29,2.16
201.10,81.43,0.0,2.40,2.12
188.10,65.02,0.0,2.40,2.12
193.38,64.80,0.0,1.72,1.71
193.00,68.42,0.0,1.72,1.71
207.50,15.32,0.0,1.72,1.71
212.79,15.82,0.0,1.72,1.71
212.60,12.72,0.0,1.72,1.71
211.92,19.12,0.0,1.72,1.71
191.16,8.56,0.0,1.72,1.71
181.40,22.52,0.0,2.40,2.38
203.00,45.28,0.21642082724729686,8.10,7.20
178.87,55.54,0.21642082724729686,13.92,10.69
174.56,9.15,6.145304296272035,11.21,10.33
163.72,16.55,0.0,1.72,1.71
163.40,20.27,0.0,1.93,1.90
157.21,5.81,0.0,2.29,2.26
191.81,77.86,0.05235987755982989,2.84,1.94
215.42,87.35,0.0,1.72,1.71
216.77,93.47,0.0,1.93,1.92
226.52,82.85,0.0,1.72,1.71
227.17,93.30,0.0,2.22,2.05
231.52,79.85,0.0,1.72,1.71
231.82,95.55,0.0,1.72,1.71
231.85,102.92,0.0,2.28,2.00
230.12,109.25,0.0,1.72,1.71
234.80,111.32,0.0,2.10,1.93
242.62,101.42,0.0,1.98,1.97
241.24,89.84,0.0,2.54,2.51
223.65,89.37,0.0,3.90,3.82
247.26,86.11,0.0,3.59,3.49
240.56,69.23,0.0,2.64,2.52
241.24,63.35,0.0,2.46,2.15
240.53,58.45,0.0,2.15,1.82
251.50,68.35,0.0,2.65,2.50
257.93,78.83,0.0,3.03,2.83
244.18,53.62,0.0,2.12,2.08
248.15,49.69,0.0,3.25,3.06
247.63,42.29,0.0,3.97,3.86
233.81,51.10,0.1884955592153876,6.89,4.48
203.12,66.33,0.0,5.27,4.42
196.43,98.50,0.0,3.48,2.90
192.90,112.65,0.0,3.25,2.90
219.33,118.62,0.0,5.08,4.67
185.02,104.87,0.0,3.48,3.28
183.70,90.80,0.0,5.30,4.45
193.80,59.97,0.0,2.88,1.45
212.70,62.42,0.0,2.05,1.88
173.83,103.14,0.0,2.71,2.67
171.18,96.72,0.0,3.47,3.28
178.58,97.87,0.3944444109507185,5.37,4.73
178.85,72.02,0.2827433388230814,6.45,4.78
175.67,125.72,0.0,1.77,1.68
175.29,129.03,0.0,1.99,1.82
176.12,123.05,0.0,1.77,1.68
175.15,135.97,0.0,2.28,2.26
173.23,117.33,0.0,2.82,2.82
167.67,121.15,0.0,2.82,1.67
163.97,137.74,0.3944444109507185,6.29,6.25
155.60,128.32,0.0,3.48,3.40
154.31,150.75,0.0,4.21,3.48
154.52,144.35,0.0,4.21,3.48
161.90,160.62,0.0,3.48,3.40
154.26,158.38,0.0,4.17,4.14
168.29,171.39,0.0,3.21,3.06
174.42,175.80,0.0,4.92,4.25
191.12,168.30,0.0,1.75,1.72
187.32,162.88,0.0,2.82,2.48
186.82,144.45,0.0,1.80,1.77
193.15,147.98,0.0,3.30,2.88
210.31,165.83,0.0,4.81,4.78
199.52,180.55,0.0,1.75,1.72
217.92,184.75,0.0,1.75,1.72
214.02,181.45,0.0,1.75,1.72
219.32,176.85,0.0,1.75,1.72
232.42,169.15,0.0,1.75,1.72
213.23,150.27,0.08028514559173916,13.92,12.83
221.20,129.59,0.0,2.66,1.98
229.94,123.13,0.0,2.10,1.93
227.78,121.21,0.0,2.10,1.93
251.58,123.00,0.0,3.34,3.17
254.42,105.61,0.0,1.98,1.97
257.55,133.06,0.0,1.85,1.79
257.18,130.09,0.0,1.85,1.79
257.18,127.21,0.0,1.85,1.79
247.22,171.85,0.0,1.85,1.79
245.61,182.91,0.0,3.13,3.07
253.93,185.17,0.0,3.52,3.43
237.37,147.22,0.08028514559173916,11.14,10.61
275.42,99.85,0.0,6.42,5.65
278.00,110.96,0.0,3.67,3.37
276.35,127.81,0.0,2.63,2.62
278.18,135.61,0.0,3.67,3.37
256.80,151.20,0.0,5.10,4.85
267.34,196.55,0.0,3.23,3.15
292.53,130.77,0.0,10.67,10.42
293.72,112.14,0.0,3.22,3.21
278.09,81.88,0.0,1.85,1.79
288.86,65.30,0.0,1.85,1.79
271.95,49.48,0.0,2.80,2.77
294.28,18.27,0.0,3.67,3.63
293.55,10.78,0.0,2.91,2.81
293.26,2.30,0.0,2.91,2.81
255.53,26.29,0.0,1.85,1.79
253.09,19.85,0.0,2.31,2.30
259.96,13.15,0.0,5.94,4.65
160.68,50.15,0.0,2.59,2.58
162.71,30.82,0.4310963252425994,9.82,6.39
148.51,18.02,0.0,4.04,3.68
146.26,4.96,0.0,5.25,5.12
277.52,89.82,0.0,1.85,1.79
370.65,120.93,0.0,10.67,10.42
334.33,76.82,0.0,5.06,4.96
348.04,80.83,0.0,6.52,6.28
347.18,90.28,0.0,4.63,4.32
360.94,84.20,0.0,4.81,4.60
351.96,105.90,0.0,4.46,4.39
321.61,107.03,0.0,3.02,2.99
321.33,100.70,0.0,2.42,2.35
321.17,95.14,0.0,2.13,2.01
277.96,160.25,0.0,2.40,2.34
276.44,177.04,0.0,2.40,2.34
278.24,147.82,0.0,1.78,1.69
281.66,210.40,0.0,3.89,3.80
254.18,221.07,0.0,4.88,4.82
269.51,256.42,0.0,9.07,10.99
238.90,262.97,0.0,3.15,3.13
236.84,281.57,0.0,2.13,2.09
225.74,288.04,0.0,3.15,3.13
217.67,291.85,0.0,1.90,1.87
211.94,279.44,0.0,2.13,2.09
211.45,284.55,0.0,2.45,2.40
206.85,269.57,0.0,2.18,2.15
210.90,263.48,0.0,2.12,2.05
211.54,256.31,0.0,1.76,1.74
217.44,266.94,0.0,1.76,1.74
212.54,253.24,0.0,1.76,1.74
213.09,249.35,0.0,1.71,1.70
205.27,258.42,0.0,2.23,2.13
205.06,251.55,0.0,1.85,1.84
215.05,244.25,0.0,3.05,2.60
200.14,247.44,0.0,3.05,2.60
195.20,244.32,0.0,2.73,2.70
236.51,230.30,0.4468042885105484,9.07,10.99
225.51,205.25,0.0,5.76,5.25
219.24,212.26,0.0,3.31,3.29
211.38,214.18,0.0,3.88,2.98
201.66,203.05,0.08028514559173916,12.81,11.21
185.60,190.39,0.0,6.51,6.11
178.40,202.93,0.0,5.10,4.85
165.49,190.29,0.0,1.75,1.72
164.53,203.35,0.0,2.07,1.90
175.04,208.93,0.0,2.12,2.06
186.99,208.72,0.0,1.75,1.72
181.54,226.53,0.08028514559173916,14.41,12.54
163.81,211.76,0.0,2.74,2.54
159.39,185.42,0.0,2.07,1.90
167.90,260.99,0.0,3.10,3.03
167.50,266.94,0.0,2.50,2.46
167.55,276.83,0.0,3.05,3.02
169.57,281.30,0.0,3.48,3.05
173.70,293.95,0.0,3.80,3.40
173.00,270.07,0.0,5.15,4.82
177.25,284.63,0.0,2.95,2.92
181.47,281.20,0.0,4.83,3.65
167.19,312.62,0.0,2.95,2.92
163.38,219.50,0.0,1.98,1.90
170.82,195.63,0.0,1.85,1.62
170.27,203.15,0.0,1.75,1.72
170.17,199.75,0.0,1.75,1.72
205.24,136.65,6.1330869915080735,2.00,1.49
182.82,312.78,0.15358897417550102,12.39,11.23
194.30,327.62,0.15358897417550102,12.02,10.86
226.42,312.01,0.15358897417550102,13.96,10.86
205.83,337.88,0.0,2.23,2.13
195.50,343.28,0.0,2.60,2.47
201.22,342.01,0.0,2.84,2.60
203.93,348.13,0.0,1.88,1.77
223.70,352.63,0.0,2.80,2.67
176.42,348.49,0.0,2.80,2.67
172.36,327.11,0.0,5.09,4.59
162.11,337.76,0.0,2.41,2.29
162.62,327.15,0.0,2.05,2.02
161.92,285.69,0.0,2.95,2.92
160.64,282.05,0.0,2.29,2.10
149.66,271.60,0.39793506945470714,7.10,6.65
143.38,335.92,0.6789330790257941,16.72,12.50
147.03,365.21,0.29496064358704166,12.76,10.40
173.78,373.32,0.16580627893946132,12.76,10.99
181.86,407.17,0.0,2.64,2.60
178.06,394.01,0.0,2.46,2.34
167.52,393.78,0.0,4.98,4.47
168.22,389.08,0.0,3.28,3.14
177.95,426.59,0.0,3.15,2.67
176.14,433.74,0.0,3.16,2.79
173.74,438.17,0.0,2.03,1.95
177.85,438.36,0.0,2.20,2.14
180.72,444.56,0.0,1.88,1.77
180.46,448.69,0.0,2.14,2.11
195.93,443.70,0.0,1.88,1.77
195.41,451.65,0.0,2.14,2.11
187.30,440.75,0.0,3.75,3.65
195.31,462.24,0.0,2.78,2.61
201.31,433.99,0.0,3.38,3.31
218.05,441.60,0.0,3.70,3.65
227.57,416.75,0.0890117918517108,7.06,5.77
206.33,403.10,0.0890117918517108,8.39,12.21
199.35,380.99,0.2792526803190927,15.27,13.54
243.49,384.90,0.15358897417550102,12.25,12.20
220.39,325.11,0.0,4.29,4.21
236.40,322.45,0.0,3.12,3.11
219.76,378.25,0.0,1.88,1.77
220.04,382.71,0.0,1.88,1.77
219.99,386.30,0.0,2.11,2.00
219.61,390.78,0.0,2.11,2.00
245.39,360.39,0.0,1.88,1.77
158.46,393.85,0.0,3.27,3.22
145.84,395.20,0.29496064358704166,9.64,11.86
173.88,413.09,0.16580627893946132,6.97,6.09
159.13,426.28,0.16580627893946132,14.69,12.85
145.20,419.07,6.082472443200238,14.66,12.72
178.00,466.95,0.0,1.88,1.77
178.23,462.96,0.0,1.88,1.77
165.53,459.49,0.0,2.47,2.41
163.83,450.27,0.0,4.32,4.23
152.86,462.64,0.0,5.94,5.26
155.50,482.30,0.0,9.00,7.85
159.74,493.85,0.0,9.40,11.11
178.73,460.46,0.0,1.88,1.77
179.43,457.76,0.0,1.88,1.77
185.93,476.86,0.0,1.88,1.77
185.18,480.84,0.0,2.07,1.96
185.13,487.50,0.0,2.27,2.20
185.43,495.66,0.0,2.27,2.20
185.43,500.38,0.0,2.47,2.37
185.23,506.06,0.0,2.47,2.37
189.98,494.64,0.0,2.02,1.86
179.24,483.90,0.0,4.06,4.05
177.19,477.16,0.0,4.56,4.05
172.63,483.16,0.0,1.88,1.77
172.83,496.39,0.0,2.27,2.16
177.03,490.66,0.0,2.27,2.16
189.20,487.74,0.0,1.76,1.76
190.24,504.45,0.0,2.16,2.15
189.23,521.76,0.0,1.88,1.77
186.03,524.94,0.0,3.57,3.36
185.53,533.95,0.0,3.27,3.20
196.18,513.77,0.0,4.72,4.23
184.69,516.96,0.0,4.05,3.56
173.83,527.82,0.21467549799530256,9.64,8.21
184.98,554.74,0.0,3.81,3.72
175.03,545.16,0.0,1.88,1.77
165.33,537.75,0.0,4.17,4.10
160.86,563.49,0.5375614096142535,14.47,12.47
161.48,525.74,0.0,2.17,2.06
161.08,520.59,0.0,2.02,1.96
161.53,515.96,0.0,1.88,1.77
158.47,545.25,0.3438298626428829,3.90,3.49
186.92,578.30,0.0,3.68,3.40
185.91,621.15,0.0,2.29,2.06
203.22,614.88,0.0,5.58,5.07
200.48,577.95,0.0,6.07,5.65
211.66,596.99,0.41015237421866746,4.64,4.11
211.87,631.22,0.18500490071139894,3.87,3.73
198.32,626.15,0.0,1.88,1.77
199.19,622.76,0.0,1.77,1.69
181.30,610.70,0.0,2.29,2.15
169.75,593.28,0.0,3.17,3.15
188.98,593.14,0.08203047484373349,13.29,10.82
217.16,614.15,0.0,2.50,2.44
222.00,580.46,0.0,2.50,2.44
228.31,565.85,0.0,5.34,5.00
210.15,549.83,0.23911010752322315,13.75,11.53
213.20,518.36,0.23911010752322315,13.75,11.53
234.80,507.66,0.0,1.88,1.77
240.41,488.09,0.0,2.71,2.64
261.28,504.80,0.0,8.52,8.45
279.58,520.37,0.0,4.22,4.18
282.69,503.64,0.0,6.61,6.51
240.12,463.62,0.0,2.33,2.32
247.04,469.36,0.0,3.11,3.04
256.30,470.56,0.0,3.11,3.04
231.50,456.96,0.0,2.33,2.32
225.70,461.16,0.0,2.33,2.32
240.64,441.41,0.0,4.86,4.74
276.07,444.01,0.0,6.18,6.09
280.79,475.21,0.0,3.91,3.84
288.45,482.26,0.0,4.25,4.24
291.50,437.36,0.0,3.91,3.84
308.60,412.76,0.0,5.30,5.14
282.75,397.51,0.0,11.40,10.89
278.20,377.16,0.0,1.88,1.77
275.40,372.46,0.0,1.88,1.77
280.96,363.34,0.0,2.94,2.81
276.30,355.06,0.0,2.94,2.81
275.70,337.36,0.0,1.88,1.77
298.68,352.77,0.0,2.67,2.63
307.71,339.21,0.0,3.74,3.54
278.88,317.81,0.0,5.34,5.22
299.68,346.31,0.0,2.38,2.19
285.64,295.76,0.0,5.99,5.66
302.10,296.96,0.0,5.99,5.66
272.57,279.02,0.0,7.08,6.27
243.18,574.80,0.23911010752322315,13.75,11.53
240.29,594.17,0.23911010752322315,8.12,7.48
236.93,614.20,0.18500490071139894,4.48,4.37
236.09,630.36,0.0,2.50,2.44
247.23,624.56,0.0,2.24,2.23
