centerY,centerX,orientation,major_axis_length,minor_axis_length
187.0,160.0,0.0,3.5,3.0
188.0,128.0,0.0,3.0,2.5
185.0,211.0,0.0,5.0,4.5
184.0,253.0,0.0,3.5,3.0
231.0,229.0,0.0,3.0,2.5
230.0,238.0,0.0,3.5,3.0
229.0,248.0,0.0,4.0,3.5
220.0,265.0,0.0,3.0,2.5
219.0,272.0,0.0,3.5,3.0
218.0,280.0,0.0,4.0,3.5
218.0,290.0,0.0,4.5,4.0
217.0,298.0,0.0,4.0,3.5
218.0,303.0,0.0,5.0,4.5
231.0,310.0,0.0,3.5,3.0
243.0,299.0,0.0,3.5,3.0
279.0,235.0,0.0,3.0,2.5
229.0,262.0,0.0,4.5,4.0
229.0,279.0,0.0,4.5,4.0
190.0,299.4,0.0,3.0,2.5
189.0,303.4,0.0,4.0,3.5
189.0,308.4,0.0,4.0,3.5
188.0,314.4,0.0,4.0,3.5
188.0,321.4,0.0,4.0,3.5
184.0,271.4,0.0,4.5,4.0
188.0,333.4,0.0,4.0,3.5
187.0,340.4,0.0,5.0,4.5
230.0,349.4,0.0,4.0,3.5
270.0,337.4,0.0,3.0,2.5
269.0,352.4,0.0,4.0,3.5
243.0,315.4,0.0,4.5,4.0
199.0,419.4,0.0,3.0,2.5
198.0,424.4,0.0,3.5,3.5
287.0,417.4,0.0,4.5,4.5
190.0,388.4,0.0,4.5,4.0
223.0,451.4,0.0,3.0,2.5
219.0,450.4,0.0,3.0,2.5
240.0,501.0,0.0,4.0,3.5
240.0,510.0,0.0,5.0,4.5
276.0,457.0,0.0,3.5,3.0
274.0,464.0,0.0,4.0,3.5
190.0,454.0,0.0,3.5,3.0
188.0,458.0,0.0,4.5,4.0
185.0,491.0,0.0,4.5,4.0
197.0,519.0,0.0,3.5,3.0
197.0,523.0,0.0,3.5,3.0
220.0,518.0,0.0,3.5,3.0
221.0,523.0,0.0,4.0,3.5
223.0,533.0,0.0,4.5,4.0
235.0,531.0,0.0,3.5,3.0
237.0,554.0,0.0,4.0,3.5
277.0,554.0,0.0,3.5,3.0
276.0,560.0,0.0,4.0,3.5
270.0,563.0,0.0,3.0,2.5
274.0,570.0,0.0,4.5,4.0
271.0,576.0,0.0,4.5,4.0
265.0,583.0,0.0,4.0,3.5
274.0,585.0,0.0,3.5,3.0
274.0,590.0,0.0,3.5,3.0
273.0,595.0,0.0,4.0,3.5
254.0,590.0,0.0,2.5,2.5
203.0,560.0,0.0,3.0,2.5
196.0,596.0,0.0,4.0,3.5
201.0,550.0,0.0,3.5,3.0
228.0,630.4,0.0,3.5,3.0
227.0,635.4,0.0,3.5,3.0
192.0,666.4,0.0,4.0,3.5
202.0,695.4,0.0,3.0,2.5
232.0,685.4,0.0,3.0,2.5
231.0,688.4,0.0,3.0,2.5
231.0,693.4,0.0,3.0,2.5
254.0,602.4,0.0,4.0,3.5
200.0,705.6,0.0,4.0,3.5
