centerY,centerX,orientation,major_axis_length,minor_axis_length
92.6,193.0,0.0,7.5,6.5
123.6,238.0,0.0,7.5,6.5
166.6,250.0,0.0,8.0,7.5
165.6,203.0,0.0,6.0,5.5
188.6,182.0,0.0,8.0,7.5
177.6,148.0,0.0,5.5,5.0
178.6,139.0,0.0,4.5,4.0
180.6,133.0,0.0,3.5,3.0
194.6,115.0,0.0,8.0,7.5
150.6,77.0,0.0,6.5,6.0
142.6,121.0,0.0,5.5,5.0
126.6,139.0,0.0,6.5,6.0
123.6,51.0,0.0,8.0,7.0
123.6,34.0,0.0,6.5,6.0
136.6,31.0,0.0,4.5,4.0
106.6,20.0,0.0,5.5,5.0
86.6,43.0,0.0,6.0,5.5
113.6,63.0,0.0,5.5,5.0
88.6,75.0,0.0,5.5,5.0
94.6,103.0,0.0,5.5,5.0
100.6,110.0,0.0,5.5,5.0
115.6,82.0,0.0,6.5,6.0
66.6,97.0,0.0,7.5,5.5
74.6,123.0,0.0,6.5,5.5
95.6,136.0,0.0,5.0,4.5
76.6,150.0,0.0,6.5,5.5
79.6,167.0,0.0,6.5,5.5
105.6,268.0,0.0,5.0,4.5
95.6,287.0,0.0,8.0,7.0
60.6,285.0,0.0,6.5,6.0
65.6,299.0,0.0,8.0,6.0
66.6,312.0,0.0,8.0,6.0
102.6,229.0,0.0,12.0,9.5
160.6,302.0,0.0,8.5,8.0
166.6,322.0,0.0,7.0,6.5
148.6,341.0,0.0,7.5,7.0
174.6,200.0,0.0,6.5,6.0
205.2,272.0,0.0,7.0,6.5
194.2,322.0,0.0,7.5,7.0
228.2,328.0,0.0,9.0,8.5
239.2,225.0,0.0,6.0,5.5
216.2,253.0,0.0,6.5,6.0
246.2,210.0,0.0,6.0,5.5
253.2,194.0,0.0,6.0,5.5
257.2,177.0,0.0,5.5,5.0
264.2,163.0,0.0,4.5,4.0
275.2,234.0,0.0,9.0,8.5
284.2,260.0,0.0,12.5,12.0
204.2,294.0,0.611,8.0,7.0
217.2,35.0,0.0,4.0,4.0
271.2,155.0,0.0,3.0,3.0
221.2,364.6,0.0,9.5,8.5
254.2,377.6,0.0,9.5,8.5
168.2,383.6,0.0,7.0,6.0
153.2,413.6,0.0,7.5,6.5
227.2,508.6,0.0,11.0,10.5
162.2,479.6,0.0,8.0,7.0
194.2,518.6,0.0,11.0,10.5
160.2,523.6,0.0,7.5,7.0
129.0,399.6,0.0,6.0,5.5
97.0,377.6,0.0,10.5,8.5
88.0,442.6,0.0,10.5,8.5
101.0,516.6,-0.087,14.5,11.5
112.0,483.6,0.0,6.5,6.0
111.0,456.6,0.0,7.5,7.0
133.0,479.6,0.0,6.5,6.0
121.0,429.6,0.0,7.5,7.0
113.0,413.6,0.0,5.0,4.5
72.0,405.6,0.0,8.0,6.0
66.0,382.6,0.0,8.0,6.0
83.0,348.6,0.0,6.0,5.5
119.0,388.6,0.0,6.5,6.0
122.0,406.6,0.0,7.0,6.5
118.0,364.6,0.0,5.5,5.0
126.0,520.6,0.0,6.5,5.5
75.0,515.6,0.0,8.5,7.0
98.0,542.8,0.0,11.5,10.0
85.0,535.8,0.0,8.5,7.5
123.0,537.8,0.0,5.5,5.5
150.0,539.8,0.0,7.5,6.5
202.0,552.8,0.0,10.5,10.5
140.0,593.8,0.0,7.0,7.0
124.0,570.8,0.0,5.5,5.5
119.0,557.8,0.0,6.5,6.5
103.0,557.8,0.0,6.5,6.0
119.0,579.8,0.0,6.5,6.0
113.0,585.8,0.0,5.0,4.5
79.0,591.8,0.0,9.5,8.0
99.0,615.8,0.0,11.5,10.0
144.0,619.8,0.0,9.0,8.5
136.0,634.8,0.0,7.5,7.0
134.0,657.8,0.0,7.5,7.0
161.0,649.8,0.0,10.0,9.5
93.0,647.8,0.0,8.0,6.5
107.0,700.8,0.0,12.5,11.0
91.0,704.8,0.0,8.5,7.0
75.0,697.8,0.0,9.5,8.0
78.0,709.8,0.0,8.5,7.0
115.0,721.0,0.0,12.0,11.0
125.0,723.0,0.0,5.5,5.0
99.0,734.0,0.0,13.5,10.5
110.0,762.0,-0.262,15.5,12.5
90.0,774.0,0.0,9.0,7.5
77.0,772.0,0.0,7.5,6.0
84.0,784.0,0.0,7.5,6.0
76.0,722.0,0.0,6.0,5.0
65.0,787.0,-0.087,10.0,8.0
66.0,829.0,-0.087,10.0,8.0
66.0,735.0,-0.087,15.5,9.5
212.0,743.0,0.0,6.5,6.0
238.0,676.0,0.0,5.5,5.0
241.0,752.0,0.0,8.5,8.0
143.0,802.0,0.0,4.5,4.0
139.0,841.0,0.0,6.0,5.5
65.0,563.0,-0.087,7.0,5.5
105.0,87.0,-0.785,10.0,8.5
414.0,202.0,0.0,11.0,10.5
424.0,105.0,0.0,11.0,10.5
474.0,91.0,0.0,11.0,9.5
394.0,124.0,0.0,10.0,9.5
385.0,81.0,0.0,10.0,9.5
359.0,59.0,0.0,8.0,7.5
341.0,131.0,0.0,8.0,7.5
394.0,2.0,0.0,6.0,5.5
412.0,464.8,0.0,5.0,4.5
414.0,453.8,0.0,5.0,4.5
422.0,426.8,0.0,4.0,3.5
393.0,478.8,0.0,6.0,5.5
382.0,509.8,0.0,6.0,5.5
349.0,540.8,0.0,7.0,6.5
353.0,515.8,0.0,6.0,5.5
480.0,630.8,0.0,11.0,10.5
425.0,419.8,0.0,4.0,3.5
314.0,575.8,0.0,8.0,6.5
307.0,608.8,0.0,8.0,7.5
281.0,640.8,0.0,8.0,7.5
273.0,623.8,0.0,4.0,3.5
263.0,652.8,0.0,5.0,4.5
65.0,592.8,0.0,5.0,4.5
112.0,442.8,0.0,7.5,7.0
66.0,346.6,0.0,7.5,6.0
62.0,353.6,0.0,7.5,6.0
61.0,340.6,0.0,7.5,6.0
113.0,34.0,0.0,8.0,7.5
541.4,13.0,0.0,12.0,11.5
547.4,367.8,0.0,11.0,9.5
504.4,1120.6,0.0,8.5,7.0
487.4,1183.6,0.0,10.0,8.5
483.4,988.6,-0.524,14.0,12.5
524.4,1077.6,0.0,7.0,6.5
535.4,1046.6,0.0,6.5,6.0
535.4,1030.6,0.0,6.5,6.0
536.4,1005.6,0.0,6.0,5.5
540.4,1207.6,0.0,8.5,8.0
