centerY,centerX,orientation,major_axis_length,minor_axis_length
168.1,25.0,0.0,10.0,10.0
173.1,33.0,0.0,3.5,3.5
167.1,5.0,0.0,6.0,6.0
149.1,17.0,0.0,6.0,6.0
210.2,32.5,0.0,8.0,8.0
223.2,7.5,0.0,4.5,4.5
231.2,11.5,0.0,4.5,4.5
237.7,8.5,0.0,5.0,5.0
263.0,17.5,0.0,4.0,4.0
264.5,6.5,0.0,4.0,4.0
271.5,43.5,0.0,6.0,6.0
351.5,71.5,0.0,9.0,9.0
425.6,115.0,0.0,9.0,9.0
404.6,102.5,0.0,7.5,7.5
534.5,218.0,0.0,10.0,10.0
155.2,57.0,0.0,5.5,5.5
153.7,45.0,0.0,5.5,5.5
133.7,55.0,0.0,6.0,6.0
135.7,40.0,0.0,6.0,6.0
120.2,43.0,0.0,7.0,7.0
122.7,59.0,0.0,5.5,5.5
119.7,88.5,0.0,6.0,6.0
144.7,78.5,0.0,6.5,6.5
154.7,83.5,0.0,6.5,6.5
172.2,65.0,0.0,6.5,6.5
179.7,75.0,0.0,7.5,7.5
189.2,86.5,0.0,4.0,4.0
229.7,53.5,0.0,4.5,4.5
228.2,69.0,0.0,4.5,4.5
221.7,102.0,0.0,3.5,3.5
221.7,86.0,0.0,2.5,2.5
222.2,73.0,0.0,2.5,2.5
220.7,57.5,0.0,2.0,2.0
220.2,48.5,0.0,2.0,2.0
237.7,55.5,0.0,5.0,5.0
269.0,196.0,0.0,7.0,7.0
293.0,218.5,0.0,8.0,8.0
287.5,203.0,0.0,8.0,8.0
302.5,197.0,0.0,7.0,7.0
466.2,111.0,0.0,3.5,3.5
630.8,259.0,0.0,6.5,6.5
632.8,281.0,0.0,7.5,7.5
186.7,138.5,0.0,7.0,7.0
182.7,150.0,0.0,6.0,6.0
170.2,133.0,0.0,7.0,7.0
191.7,123.0,0.0,7.0,7.0
188.7,107.0,0.0,7.0,7.0
177.2,117.0,0.0,5.0,5.0
154.2,123.0,0.0,4.5,4.5
167.7,120.5,0.0,4.0,4.0
215.7,117.0,0.0,7.5,7.5
219.0,183.0,0.0,7.0,7.0
221.0,195.0,0.0,6.5,6.5
192.5,207.0,0.0,8.0,8.0
167.0,226.0,0.0,9.0,9.0
229.0,241.0,0.0,6.5,6.5
580.8,239.0,0.0,7.5,7.5
330.5,338.0,0.0,8.5,8.5
268.0,313.5,0.0,8.5,8.5
187.4,263.0,0.0,8.0,8.0
181.7,329.5,0.0,7.5,7.5
210.0,363.0,0.0,6.0,6.0
258.0,366.5,0.0,7.0,7.0
267.5,334.5,0.0,6.5,6.5
284.8,380.5,0.0,9.0,9.0
211.2,389.0,0.0,7.5,7.5
209.7,337.0,0.0,6.5,6.5
176.2,349.0,0.0,7.5,7.5
197.7,327.0,0.0,5.0,5.0
194.2,322.5,0.0,5.0,5.0
192.7,361.5,0.0,5.0,5.0
198.2,343.0,0.0,5.0,5.0
203.2,312.0,0.0,4.0,4.0
204.2,274.0,0.0,4.5,4.5
219.7,261.5,0.0,3.0,3.0
235.7,195.0,0.0,3.0,3.0
239.7,214.0,0.0,4.5,4.5
250.2,232.5,0.0,5.5,5.5
259.2,285.0,0.0,5.0,5.0
161.1,464.5,0.0,14.0,14.0
164.6,417.0,0.0,9.0,9.0
148.1,411.5,0.0,8.0,8.0
284.3,517.5,0.0,8.0,8.0
305.3,554.0,0.0,8.5,8.5
432.3,511.0,0.0,9.0,9.0
449.3,450.5,0.0,9.0,9.0
459.8,401.5,0.0,9.0,9.0
457.3,366.5,0.0,9.5,9.5
173.6,596.4,0.0,10.0,10.0
175.6,549.4,0.0,8.0,8.0
180.1,565.9,0.0,7.0,7.0
180.6,573.4,0.0,7.0,7.0
202.6,557.4,0.0,6.0,6.0
230.9,601.9,0.0,8.5,8.5
302.7,611.9,0.0,9.0,9.0
287.2,641.9,0.0,9.0,9.0
243.7,643.4,0.0,6.0,6.0
247.2,656.4,0.0,6.0,6.0
287.2,704.4,0.0,7.5,7.5
276.2,732.4,0.0,8.0,8.0
260.2,707.4,0.0,7.5,7.5
268.2,701.9,0.0,5.5,5.5
240.7,725.9,0.0,9.0,9.0
239.7,708.4,0.0,4.5,4.5
257.2,728.9,0.0,5.0,5.0
222.7,633.9,0.0,5.5,5.5
221.7,657.9,0.0,3.0,3.0
236.7,544.9,0.0,3.0,3.0
233.2,564.4,0.0,2.5,2.5
236.7,490.4,0.0,2.5,2.5
584.0,702.4,0.0,9.0,9.0
271.7,902.9,0.0,7.0,7.0
277.7,933.9,0.0,6.0,6.0
220.0,943.9,0.0,6.5,6.5
264.1,1262.4,0.0,9.5,9.5
276.1,1047.4,0.0,6.0,6.0
256.1,1037.4,0.0,6.5,6.5
241.6,1089.4,0.0,6.5,6.5
226.1,1060.9,0.0,6.5,6.5
214.1,1022.4,0.0,6.5,6.5
206.6,983.4,0.0,6.0,6.0
220.1,981.9,0.0,5.0,5.0
386.5,1033.4,0.0,7.5,7.5
427.5,1024.9,0.0,9.0,9.0
460.5,1021.4,0.0,10.5,10.5
444.5,1044.4,0.0,8.0,8.0
449.5,1056.9,0.0,7.0,7.0
384.8,1211.4,0.0,8.0,8.0
358.3,1216.9,0.0,8.0,8.0
373.3,1248.9,0.0,8.0,8.0
492.3,1241.4,0.0,7.5,7.5
166.1,181.0,0.0,9.65,6.5
160.1,142.5,0.0,9.65,5.5
138.6,111.5,0.0,7.15,5.5
122.1,147.5,0.0,8.65,5.5
142.1,164.0,0.0,8.65,5.5
130.6,164.5,0.0,5.15,4.0
137.6,186.0,0.0,8.15,5.0
153.6,199.0,0.0,8.15,5.0
127.1,246.5,0.0,7.15,5.0
120.1,262.5,0.0,8.15,5.5
144.6,277.0,0.0,12.15,11.5
119.1,288.0,0.0,6.65,4.5
133.6,289.5,0.0,6.65,4.5
150.1,289.5,0.0,5.15,4.0
168.1,267.0,0.0,5.15,4.0
179.1,296.0,0.0,14.15,11.5
181.1,279.5,0.0,5.15,4.5
203.6,199.0,0.0,5.15,4.5
223.6,215.0,0.0,6.65,4.0
304.4,40.5,0.0,11.15,6.5
288.9,39.0,0.0,9.65,6.5
282.4,54.5,0.0,9.65,6.5
285.4,64.5,0.0,8.15,4.0
311.9,60.5,0.0,9.15,6.0
315.9,91.0,0.0,5.65,5.0
357.9,110.0,0.0,11.15,8.5
362.4,47.0,0.0,6.65,6.0
438.5,65.0,0.0,10.65,7.5
