centerY,centerX,orientation,major_axis_length,minor_axis_length
239.68,153.5,0.0,9.5,9.5
222.68,253.0,0.0,10.5,10.5
215.68,250.5,0.0,4.0,4.0
217.18,282.0,0.0,8.5,8.5
244.18,413.5,0.0,9.5,9.5
257.18,371.5,0.0,17.0,17.0
249.68,90.0,0.0,9.5,9.5
291.68,135.5,0.0,12.0,12.0
299.18,66.0,0.0,12.5,12.5
282.68,44.0,0.0,6.5,6.5
233.68,11.0,0.0,7.0,7.0
246.68,3.0,0.0,7.5,7.5
199.68,11.0,0.0,9.5,9.5
179.68,140.0,0.0,12.0,12.0
186.24,441.5,0.0,5.5,5.5
252.24,474.5,0.0,5.5,5.5
256.24,494.5,0.0,5.0,5.0
264.24,300.5,0.0,5.0,5.0
270.24,311.0,0.0,4.5,4.5
235.74,312.5,0.0,6.0,6.0
239.74,72.5,0.0,5.0,5.0
266.24,11.5,0.0,5.0,5.0
262.74,1.5,0.0,5.0,5.0
287.74,3.0,0.0,4.0,4.0
278.24,15.5,0.0,4.0,4.0
242.74,51.0,0.0,6.5,6.5
259.74,61.0,0.0,4.5,4.5
252.74,134.0,0.0,5.5,5.5
261.24,151.5,0.0,4.0,4.0
207.48,210.0,0.0,4.5,4.5
170.48,165.0,0.0,6.5,6.5
165.48,190.5,0.0,4.5,4.5
322.62,193.5,0.0,9.5,9.5
300.12,268.0,0.0,10.0,10.0
269.74,190.0,0.0,5.5,5.5
260.74,210.0,0.0,5.5,5.5
260.74,230.0,0.0,4.5,4.5
242.24,245.0,0.0,5.5,5.5
253.74,281.5,0.0,7.5,7.5
196.74,29.0,0.0,5.5,5.5
209.24,38.0,0.0,5.5,5.5
204.74,42.5,0.0,4.0,4.0
210.74,44.5,0.0,2.5,2.5
225.24,50.0,0.0,3.5,3.5
221.74,49.5,0.0,2.5,2.5
192.24,320.0,0.0,8.0,8.0
235.74,170.0,0.0,6.0,6.0
217.24,149.0,0.0,5.0,5.0
217.24,139.5,0.0,5.0,5.0
229.24,147.5,0.0,6.0,6.0
212.24,174.5,0.0,5.0,5.0
225.24,21.5,0.0,4.5,4.5
210.74,23.5,0.0,3.0,3.0
213.74,31.0,0.0,2.5,2.5
233.24,35.0,0.0,3.5,3.5
246.24,37.5,0.0,2.0,2.0
239.24,38.5,0.0,1.5,1.5
239.74,30.5,0.0,1.5,1.5
253.74,16.5,0.0,1.5,1.5
260.24,35.0,0.0,4.0,4.0
273.24,31.5,0.0,2.5,2.5
283.74,22.5,0.0,2.5,2.5
304.74,21.0,0.0,8.0,8.0
196.74,269.0,0.0,5.0,5.0
178.54,366.0,0.0,21.5,21.5
265.54,352.0,0.0,6.0,6.0
270.04,414.5,0.0,9.0,9.0
262.04,434.5,0.0,8.0,8.0
264.54,422.5,0.0,5.0,5.0
259.54,445.0,0.0,6.0,6.0
265.54,398.5,0.0,5.5,5.5
265.54,394.0,0.0,4.0,4.0
256.54,179.5,0.0,3.5,3.5
250.54,176.5,0.0,3.5,3.5
246.04,188.0,0.0,3.5,3.5
243.54,185.5,0.0,3.0,3.0
240.04,197.0,0.0,2.0,2.0
228.54,175.5,0.0,3.5,3.5
221.04,188.5,0.0,4.5,4.5
225.54,201.0,0.0,3.0,3.0
230.54,209.5,0.0,4.5,4.5
227.54,215.0,0.0,3.5,3.5
220.54,204.0,0.0,2.5,2.5
204.04,199.0,0.0,3.5,3.5
205.54,150.5,0.0,2.5,2.5
203.54,147.0,0.0,2.5,2.5
200.54,140.0,0.0,3.0,3.0
203.04,119.5,0.0,4.5,4.5
187.54,92.0,0.0,3.5,3.5
191.04,105.5,0.0,2.5,2.5
195.54,99.0,0.0,2.5,2.5
176.54,58.0,0.0,3.5,3.5
194.54,41.5,0.0,3.5,3.5
233.54,21.5,0.0,4.5,4.5
283.04,57.5,0.0,7.5,7.5
260.54,100.0,0.0,4.5,4.5
240.04,114.0,0.0,4.5,4.5
242.04,123.0,0.0,3.0,3.0
232.04,127.5,0.0,4.0,4.0
232.54,106.0,0.0,3.5,3.5
228.54,84.5,0.0,2.5,2.5
224.54,83.0,0.0,2.5,2.5
227.04,77.0,0.0,3.0,3.0
230.04,94.5,0.0,2.5,2.5
185.54,79.0,0.0,6.0,6.0
287.04,87.5,0.0,4.0,4.0
297.54,112.5,0.0,4.0,4.0
293.54,196.5,0.0,4.5,4.5
302.04,213.0,0.0,5.0,5.0
289.54,210.0,0.0,4.0,4.0
279.04,209.0,0.0,6.0,6.0
276.04,200.5,0.0,3.0,3.0
268.04,202.0,0.0,3.5,3.5
265.04,195.5,0.0,4.5,4.5
256.54,220.0,0.0,3.5,3.5
221.04,221.5,0.0,2.5,2.5
227.54,225.5,0.0,2.5,2.5
235.04,224.5,0.0,2.0,2.0
243.54,223.5,0.0,3.5,3.5
241.54,213.5,0.0,3.5,3.5
243.54,136.0,0.0,3.0,3.0
219.54,97.5,0.0,3.5,3.5
217.54,101.5,0.0,3.0,3.0
211.54,87.5,0.0,2.5,2.5
211.04,95.5,0.0,2.0,2.0
206.04,99.0,0.0,2.5,2.5
211.54,69.5,0.0,3.5,3.5
213.54,64.0,0.0,2.0,2.0
152.04,41.0,0.0,4.0,4.0
149.54,112.0,0.0,5.5,5.5
217.54,166.5,0.0,3.5,3.5
218.54,158.5,0.0,3.5,3.5
208.54,163.5,0.0,3.0,3.0
209.04,156.0,0.0,3.0,3.0
228.54,181.5,0.0,2.0,2.0
229.54,184.5,0.0,1.5,1.5
278.04,119.5,0.0,4.0,4.0
269.04,94.5,0.0,3.0,3.0
211.04,297.0,0.0,6.0,6.0
199.04,286.0,0.0,3.0,3.0
200.04,278.5,0.0,3.0,3.0
206.54,263.0,0.0,2.5,2.5
205.54,260.0,0.0,2.5,2.5
210.04,248.0,0.0,2.5,2.5
204.04,226.0,0.0,3.0,3.0
189.54,224.5,0.0,3.0,3.0
175.04,264.0,0.0,2.5,2.5
276.54,292.5,0.0,5.5,5.5
295.54,225.0,0.0,6.5,6.5
284.54,224.5,0.0,2.5,2.5
279.04,222.5,0.0,2.5,2.5
283.54,216.5,0.0,2.5,2.5
276.54,231.5,0.0,3.0,3.0
285.04,236.0,0.0,2.0,2.0
288.54,232.0,0.0,2.5,2.5
300.54,233.0,0.0,4.5,4.5
294.54,239.0,0.0,2.5,2.5
