centerY,centerX,orientation,major_axis_length,minor_axis_length
295.8,1063.8,0.0,4.0,3.5
406.8,1032.8,0.0,5.5,5.0
415.8,1017.8,-0.349,5.5,5.0
408.8,989.8,-0.175,9.5,9.0
406.8,1002.8,-0.175,4.5,4.0
418.8,1000.8,-0.175,4.5,4.0
422.8,1007.8,-0.175,3.5,3.0
433.8,1004.8,-0.175,4.5,4.0
438.8,998.8,-0.175,4.0,3.5
440.8,993.8,-0.175,3.5,3.0
451.8,1006.8,-0.175,5.0,4.5
449.8,984.8,0.0,11.5,9.5
458.8,992.8,0.0,3.5,3.0
432.8,1058.8,0.0,5.0,4.5
439.8,1048.8,0.0,5.0,4.5
402.8,1065.8,0.0,11.0,10.0
419.8,1090.8,0.0,5.5,5.0
406.8,1089.8,0.0,5.0,4.5
424.8,1110.8,0.0,10.5,9.5
454.8,1109.8,0.0,8.0,7.0
470.0,1042.8,0.262,12.0,11.0
475.0,1030.8,0.0,3.0,2.5
486.0,1012.8,0.0,5.0,4.5
488.0,1004.8,0.0,4.0,3.5
502.0,1019.8,0.0,8.5,7.0
503.0,1034.8,0.0,9.5,8.0
484.0,1117.8,0.0,5.5,5.0
492.0,1115.8,0.0,5.0,4.5
498.0,1100.8,0.0,4.0,3.5
499.0,1091.8,0.0,4.5,4.0
499.0,1085.8,0.0,4.0,3.5
525.0,1054.8,0.0,9.5,8.0
519.0,1088.8,0.0,10.5,9.5
522.0,1104.8,0.0,8.5,7.5
534.0,1073.8,0.0,12.5,12.0
139.4,1083.8,0.0,6.0,5.5
146.4,1092.8,0.0,5.0,4.5
165.4,1113.8,0.0,6.0,5.5
152.4,1102.8,0.0,3.5,3.0
143.4,1101.8,0.0,3.5,3.0
130.4,1087.8,0.0,4.0,3.5
178.4,1100.8,0.0,3.5,3.0
165.4,1105.8,0.0,3.0,2.5
169.4,1133.8,0.0,3.0,2.5
100.4,1024.8,0.0,4.0,3.5
175.6,1069.8,0.0,12.5,12.0
161.6,1061.8,1.047,9.0,7.5
529.6,987.8,0.0,6.5,6.0
544.6,1108.8,0.0,9.0,9.0
539.6,1122.8,0.0,8.5,7.0
536.25,55.0,0.0,4.0,3.5
534.25,65.0,0.0,5.0,4.5
533.25,78.0,0.0,5.0,4.5
532.25,89.0,0.0,5.5,5.0
530.25,103.0,0.0,6.0,5.5
