centerY,centerX,orientation,major_axis_length,minor_axis_length
233.4,109.0,0.0,4.0,3.5
249.4,89.0,0.0,2.5,2.5
250.4,85.0,0.0,3.0,3.0
253.4,74.0,0.0,3.5,3.0
250.4,66.0,0.0,2.5,2.5
253.4,102.0,0.0,3.0,3.0
268.4,150.0,0.0,4.5,4.0
256.4,160.0,0.0,3.5,3.5
216.4,128.0,0.0,3.0,2.5
214.4,161.0,0.0,3.0,2.5
213.4,163.0,0.0,3.0,2.5
213.4,168.0,0.0,3.0,2.5
213.4,172.0,0.0,4.0,3.5
212.4,182.0,0.0,4.0,3.5
214.4,199.0,0.0,3.0,2.5
226.4,231.0,0.0,3.0,2.5
210.4,232.0,0.0,3.0,2.5
220.4,212.0,0.0,3.0,2.5
214.4,218.0,0.0,4.0,3.5
214.4,210.0,0.0,3.0,2.5
231.4,201.0,0.0,3.0,2.5
200.4,150.0,0.0,3.0,2.5
194.4,30.0,0.0,3.5,3.0
207.4,24.0,0.0,2.5,2.5
185.4,149.0,0.0,3.5,3.0
200.4,269.0,0.0,3.0,2.5
184.4,257.0,0.0,3.0,2.5
241.4,271.0,0.0,3.0,2.5
214.4,74.0,0.0,3.0,2.5
214.4,67.0,0.0,3.0,2.5
220.4,110.0,0.0,3.5,3.0
256.4,33.0,0.0,3.0,2.5
250.8,240.0,0.0,4.0,3.5
250.8,235.0,0.0,4.0,3.5
250.8,230.0,0.0,3.5,3.0
272.8,236.0,0.0,4.0,3.5
269.8,220.0,0.0,4.0,3.5
278.8,241.0,0.0,3.5,3.0
256.8,264.0,0.0,4.0,3.5
257.8,255.0,0.0,3.5,3.0
239.8,277.0,0.0,4.0,3.5
237.8,286.0,0.0,4.5,4.0
240.8,311.0,0.0,4.0,3.5
220.8,296.0,0.0,3.0,2.5
219.8,307.0,0.0,3.5,3.0
206.8,293.0,0.0,3.0,2.5
193.8,291.0,0.0,3.0,2.5
281.8,255.0,0.0,4.0,3.5
196.8,320.0,0.0,3.5,3.0
188.8,320.0,0.0,3.0,2.5
186.8,331.0,0.0,3.5,3.0
186.8,336.0,0.0,3.5,3.0
310.8,97.0,0.0,3.5,3.0
321.8,136.0,0.0,4.0,3.5
297.8,155.0,0.0,4.0,3.5
320.8,190.0,0.0,4.0,3.5
521.0,112.0,0.0,3.5,3.0
522.0,117.0,0.0,4.0,3.5
521.0,124.0,0.0,4.5,4.0
519.0,100.0,0.0,3.0,2.5
564.0,133.0,0.0,3.0,2.5
566.0,137.0,0.0,3.5,3.0
567.0,148.0,0.0,3.5,3.0
573.0,160.0,0.0,3.0,2.5
573.0,164.0,0.0,3.5,3.0
