centerY,centerX,orientation,major_axis_length,minor_axis_length
227.0,485.6,0.0,3.5,3.0
226.0,502.6,0.0,4.0,3.5
218.0,520.6,0.0,3.0,2.5
218.0,533.6,0.0,3.5,3.0
216.0,537.6,0.0,2.5,2.5
215.0,541.6,0.0,2.5,2.5
215.0,546.6,0.0,2.5,2.5
215.0,551.6,0.0,3.0,3.0
215.0,557.6,0.0,3.0,3.0
243.0,550.6,0.0,3.0,3.0
229.0,564.6,0.0,3.5,3.5
216.0,564.6,0.0,3.0,3.0
216.0,569.6,0.0,3.0,3.0
210.0,601.6,0.0,2.5,2.5
209.0,605.6,0.0,2.5,2.5
210.0,607.6,0.0,2.5,2.5
223.0,645.6,0.0,2.5,2.5
241.0,655.6,0.0,2.5,2.5
240.0,659.6,0.0,2.5,2.5
269.0,587.6,0.0,3.0,3.0
254.0,646.6,0.0,2.5,2.5
187.0,553.6,0.0,3.0,3.0
185.0,593.6,0.0,3.5,3.5
186.0,613.6,0.0,3.5,3.5
189.0,622.6,0.0,3.0,3.0
196.0,614.6,0.0,2.5,2.5
197.0,635.6,0.0,3.0,3.0
195.0,654.6,0.0,3.0,3.0
199.0,661.6,0.0,3.0,3.0
285.0,648.6,0.0,3.0,3.0
200.0,682.6,0.0,2.5,2.5
199.0,685.6,0.0,3.0,3.0
209.0,699.6,0.0,3.0,3.0
251.0,659.6,0.0,3.5,3.5
214.0,725.6,0.0,2.5,2.5
228.0,717.6,0.0,2.5,2.5
226.0,720.6,0.0,3.0,3.0
227.0,724.6,0.0,3.0,3.0
226.0,728.6,0.0,3.0,3.0
223.0,724.6,0.0,3.0,3.0
216.0,717.6,0.0,3.0,3.0
222.0,716.6,0.0,2.5,2.5
240.0,753.6,0.0,3.5,3.5
231.0,740.6,0.0,3.5,3.5
232.0,746.6,0.0,3.5,3.5
227.0,737.6,0.0,3.5,3.5
258.0,754.6,0.0,2.5,2.5
260.0,752.6,0.0,2.5,2.5
266.0,738.6,0.0,2.5,2.5
268.0,720.6,0.0,3.0,3.0
256.0,777.6,0.0,3.5,3.5
260.0,766.6,0.0,3.0,3.0
271.0,688.6,0.0,3.5,3.5
199.0,733.6,0.0,3.5,3.5
194.0,711.6,0.0,3.5,3.5
214.0,732.6,0.0,3.5,3.0
197.0,762.6,0.0,3.5,3.0
196.0,767.6,0.0,3.5,3.5
196.0,772.6,0.0,3.5,3.5
191.0,779.6,0.0,2.5,2.5
199.0,783.6,0.0,3.0,3.0
201.0,787.6,0.0,3.0,3.0
