centerY,centerX,orientation,major_axis_length,minor_axis_length
151.0,157.0,0.0,8.0,8.0
166.0,135.5,0.0,7.0,7.0
167.5,100.5,0.0,8.0,8.0
141.0,87.0,0.0,8.0,8.0
142.5,38.5,0.0,8.5,8.5
212.0,207.5,0.0,9.0,9.0
212.0,339.5,0.0,11.0,11.0
262.5,225.0,0.0,8.0,8.0
236.5,180.5,0.0,7.0,7.0
216.0,183.5,0.0,6.5,6.5
233.0,199.0,0.0,6.0,6.0
190.0,482.0,0.0,7.0,7.0
293.0,578.5,0.0,11.0,11.0
354.0,597.5,0.0,11.0,11.0
447.0,569.0,0.0,11.5,11.5
458.5,467.0,0.0,11.0,11.0
462.0,490.5,0.0,9.5,9.5
281.0,249.0,0.0,9.0,9.0
303.5,363.5,0.0,10.5,10.5
302.0,412.5,0.0,9.0,9.0
296.5,443.0,0.0,8.0,8.0
355.0,453.5,0.0,9.5,9.5
404.0,314.5,0.0,9.5,9.5
273.0,43.0,0.0,9.0,9.0
243.5,33.5,0.0,7.5,7.5
196.0,138.5,0.0,9.0,9.0
179.0,77.0,0.0,6.5,6.5
196.5,70.0,0.0,6.0,6.0
225.5,71.5,0.0,5.5,5.5
230.5,92.5,0.0,6.5,6.5
287.0,226.5,0.0,6.5,6.5
247.0,560.5,0.0,9.0,9.0
267.5,859.0,0.0,10.5,10.5
298.5,749.0,0.0,8.0,8.0
538.0,278.0,0.0,10.0,10.0
522.5,223.5,0.0,9.5,9.5
507.0,255.5,0.0,9.0,9.0
503.5,101.5,0.0,8.0,8.0
517.0,120.0,0.0,8.0,8.0
542.5,82.0,0.0,7.5,7.5
540.5,489.5,0.0,7.0,7.0
560.0,520.0,0.0,7.5,7.5
603.0,531.5,0.0,7.0,7.0
609.5,456.0,0.0,8.0,8.0
535.0,600.5,0.0,6.5,6.5
344.5,549.0,0.0,7.5,7.5
282.5,632.5,0.0,6.0,6.0
307.5,674.5,0.0,6.0,6.0
233.0,651.0,0.0,7.5,7.5
226.5,670.5,0.0,7.5,7.5
217.0,705.5,0.0,10.0,10.0
333.5,344.5,0.0,6.0,6.0
304.5,292.0,0.0,5.0,5.0
297.5,319.5,0.0,5.0,5.0
302.5,337.5,0.0,5.0,5.0
312.5,310.0,0.0,5.0,5.0
215.0,130.0,0.0,7.0,7.0
230.5,153.0,0.0,7.5,7.5
216.0,151.0,0.0,5.5,5.5
200.0,125.0,0.0,7.0,7.0
182.0,120.0,0.0,4.0,4.0
188.0,101.0,0.0,5.5,5.5
173.5,777.5,0.0,9.5,9.5
168.5,754.5,0.0,10.5,10.5
171.0,542.0,0.0,19.5,19.5
183.5,465.0,0.0,12.0,12.0
180.0,265.0,0.0,7.5,7.5
185.5,226.0,0.0,10.0,10.0
163.5,287.0,0.0,5.5,5.5
162.0,269.0,0.0,5.5,5.5
553.0,381.5,0.0,6.5,6.5
581.0,409.5,0.0,6.0,6.0
588.0,445.5,0.0,6.5,6.5
510.5,828.5,0.0,7.5,7.5
419.0,767.0,0.0,9.0,9.0
416.5,647.0,0.0,8.0,8.0
389.5,662.5,0.0,7.0,7.0
358.0,650.5,0.0,7.5,7.5
326.5,602.0,0.0,8.5,8.5
321.5,539.5,0.0,6.5,6.5
314.5,488.0,0.0,6.5,6.5
334.5,803.0,0.0,6.5,6.5
191.0,681.0,0.0,6.5,6.5
218.0,599.0,0.0,7.5,7.5
211.0,1049.0,0.0,9.5,9.5
255.5,1068.5,0.0,8.0,8.0
310.0,1069.5,0.0,10.5,10.5
358.5,1036.5,0.0,9.5,9.5
343.5,966.5,0.0,9.0,9.0
280.5,896.0,0.0,8.5,8.5
249.5,876.5,0.0,8.0,8.0
261.5,884.5,0.0,6.5,6.5
197.0,725.5,0.0,8.5,8.5
198.0,710.5,0.0,7.0,7.0
221.0,1026.5,0.0,7.5,7.5
204.5,1013.5,0.0,7.5,7.5
207.5,965.5,0.0,7.5,7.5
211.0,945.5,0.0,8.0,8.0
